IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_696,Fingerprint_687,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_672,Fingerprint_669,Fingerprint_667,Fingerprint_650,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_124_CSV,PKA_124_POL,PKA_129_S,PKA_129_S_EXP,PKA_142,PKA_164_ASA,PKA_164_Q,PKA_164_Q_CSV,PKA_164_Q_EXP,PKA_189_N,PKA_189_N_EXP,PKA_234_VOL,PKA_271_HYD,PKA_294_VOL,PKA_58_HYD,MOT_2D_beta8strand,MOT_2D_beta8strand_CSV,MUT_JAK1_CSV,MUT_PAK6,MUT_TSSK6,CNV_STK38L_gain,PWY_R_HSA_8953750_EXP,GO_0003222_CSV,GO_0009791_CSV,GO_0010862_CSV,EXP_TEC,EXP_NUAK2,PKA_102_CSV_X_Fingerprint_797,PKA_105_ENG_X_Fingerprint_363,PKA_113_ASA_X_Fingerprint_611,PKA_113_HYD_X_Fingerprint_611,PKA_113_HYD_X_Fingerprint_818,PKA_121_B62_X_Fingerprint_696,PKA_121_HYD_X_Fingerprint_698,PKA_132_B62_X_Fingerprint_818,PKA_157_ASA_X_Fingerprint_714,PKA_157_ENG_X_Fingerprint_714,PKA_157_POL_X_Fingerprint_714,PKA_165_HYD_X_Fingerprint_818,PKA_165_H_X_Fingerprint_818,PKA_172_HYD_X_Fingerprint_800,PKA_180_B62_X_Fingerprint_818,PKA_190_ASA_X_Fingerprint_714,PKA_190_POL_X_Fingerprint_813,PKA_197_HYD_X_Fingerprint_698,PKA_198_VOL_X_Fingerprint_617,PKA_199_ENG_X_Fingerprint_363,PKA_200_X_Fingerprint_644,PKA_201_B62_X_Fingerprint_363,PKA_201_ENG_X_Fingerprint_363,PKA_201_VOL_X_Fingerprint_800,PKA_205_X_Fingerprint_576,PKA_249_ENG_X_Fingerprint_818,PKA_264_ASA_X_Fingerprint_798,PKA_264_EXP_X_Fingerprint_797,PKA_265_ENG_X_Fingerprint_776,PKA_266_ASA_X_Fingerprint_800,PKA_272_ASA_X_Fingerprint_576,PKA_272_ASA_X_Fingerprint_710,PKA_280_VOL_X_Fingerprint_363,PKA_291_CSV_X_Fingerprint_644,PKA_291_EXP_X_Fingerprint_644,PKA_294_VOL_X_Fingerprint_611,PKA_58_B62_X_Fingerprint_644,PKA_58_B62_X_Fingerprint_673,PKA_66_ENG_X_Fingerprint_698,PKA_71_X_Fingerprint_800,PKA_73_ASA_X_Fingerprint_714,PKA_76_ASA_X_Fingerprint_696,PKA_86_HYD_X_Fingerprint_686,PKA_92_VOL_X_Fingerprint_698,PKA_96_CSV_X_Fingerprint_818,PKA_97_B62_X_Fingerprint_800,PKA_98_HYD_X_Fingerprint_644,EXP_ACVR1B_X_EXP_AKAP4,EXP_ACVR1B_X_EXP_SMAD3,EXP_ACVR1B_X_EXP_SMAD4,EXP_GUCY2C_X_EXP_PDE5A,EXP_NPR2_X_EXP_ENTPD8,EXP_NPR2_X_EXP_POLR3GL,EXP_NPR2_X_EXP_ZNRD1,EXP_TAOK3_X_EXP_KDSR,EXP_TEC_X_EXP_SOS1,EXP_TGFBR2_X_EXP_GPC1,EXP_TGFBR2_X_EXP_NEDD4L,REC_R_HSA_1067646_CSV_X_REC_R_HSA_2980720_CSV,PWY_R_HSA_174143_CSV_X_PWY_R_HSA_2672351_CSV,PWY_R_HSA_174143_CSV_X_PWY_R_HSA_382551_CSV,Predicted IC50,Validation
5.363012,1660036,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.795759,0,0,0,0,0,0,0,0,3.6041975316,3.7836891373,0,0,-34.3,-1.6,-1.6,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,-0.111,7.4,0,0.617,13.2,0,0,-42.9,0,0,-60.4,0,0,0,0,0,0,1,0,0,-1.66,0,0,2,0,11.789519946,17.928364733,27.287528234,23.508630418,18.668437428,36.004718048,47.095189828,43.570781214,22.0828124,32.790625547,38.777195957,0,2.3406620142,2.8994203258,5.349037059,3
6.890806,909746,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597057,0,0,0,0,0,0,0,4.3923100357,4.2909588344,0,0,70.7,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.5,-11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.534993085,32.439601945,20.060870291,41.553712137,18.664555658,29.140752185,38.360688515,49.193838569,27.709012306,48.546492712,48.653043799,0.3952636751,0,0,6.3561806926,3
2.213516,909751,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,3.7389796678,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.3419611582,3.4852368517,0,0,39.7,1.49,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.223,0,0,0,0,1,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855314,0,0,11.877637701,21.310079018,26.30669969,12.597721669,20.324254119,43.663114727,51.977859275,38.464898125,29.149304366,28.736814255,24.212600615,0,0,0,1.6328344253,3
4.706631,907289,298,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.780053,0,0,0,0,0,0,0,0.812558,3.8552182536,4.0435301039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.323,0,0,0,0,0,0,0,0,0,-35.8,0,0,0,0,0,0,0,0,-44,0,0,0,0,0,12.617044067,22.674164804,28.263060628,38.775738756,16.129391167,31.240983991,40.608009059,45.90168124,22.541701084,34.107279749,45.228368907,0,0,0,4.5955091728,1
4.922122,909755,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8814711443,3.5749217625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.845860592,28.01545096,29.777574305,15.755150668,16.733924005,33.226682543,39.934110499,40.642636802,25.597053875,42.929302116,37.12913845,0,0,0,5.0681579885,6
0.55584,909698,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,26,0,0,0,0,0,0,0,4.2677977546,0,0,0,3.4649590992,3.1536712857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.787676512,17.935644474,26.77257805,9.5567005735,22.224422722,44.656032559,53.424000356,48.137788183,22.520862392,20.830835026,25.887901493,0,0,0,1.9412109073,1
3.960633,907795,1203,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4915361287,0.819783,0.819783,1.62666,3.4664457165,4.3088616154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.823033132,21.103118131,25.217788149,27.071098491,22.78487097,42.738393795,42.29397826,47.29109316,20.708456764,29.397104821,38.063252847,0,0,0,3.985865989,2
4.422517,909748,152,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,5.0292269188,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4827499675,4.1049282162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.175893103,25.664631587,29.217310972,45.692568071,18.884351689,34.964749811,44.046170818,47.331435458,23.401754827,31.123736516,42.944231867,0,0,0,3.8303508879,1
4.912962,998189,330,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0.641538,0,0,0,4.6554152351,0,0,0,3.6470560286,4.5671095852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.045228719,20.872525578,25.419558885,21.61226102,16.07085987,34.165837631,37.236315562,47.009199651,23.129709596,28.126710617,34.956807641,0,0,0,3.8681003787,1
2.914921,905936,1061,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.49,0,0,0,0,1,0,0,0,0.843276,0,3.4152370298,3.4148131709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.086062717,21.659817825,27.397356334,11.533871345,20.724312402,48.54394199,51.937329243,40.187089125,21.519169334,30.31889556,29.559627743,0,0,0,2.250262647,1
4.746655,907287,282,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.539629,0.760778,0,0,0,0,0,0,0,3.7266494343,4.2844697639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.992871417,37.708041175,31.770637597,32.561992262,19.852077822,30.982309698,39.740070972,43.802368657,26.365996816,29.205512727,42.359351621,0,0.5968442954,1.2847033887,3.6711184379,3
4.201451,907289,330,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.780053,0,0,0,0,0,0,0,0.812558,3.8552182536,4.0435301039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.3,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,-44,0,0,0,0,0.39,12.617044067,22.674164804,28.263060628,38.775738756,16.129391167,31.240983991,40.608009059,45.90168124,22.541701084,34.107279749,45.228368907,0,0,0,3.5625969487,9
5.810829,1660036,295,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.795759,0,0,0,0,0,0,0,0,3.6041975316,3.7836891373,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,1,0,-0.111,7.4,0,0,0,0,0,-42.9,0,0,-60.4,0.666184,2.8451555563,0,0,0,0,1,0,0,0,0,0,2,-1.27,11.789519946,17.928364733,27.287528234,23.508630418,18.668437428,36.004718048,47.095189828,43.570781214,22.0828124,32.790625547,38.777195957,0,2.3406620142,2.8994203258,4.1581078551,1
-2.668758,909751,1024,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,3.7389796678,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.3419611582,3.4852368517,0,0,39.7,1.49,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855314,0,0,11.877637701,21.310079018,26.30669969,12.597721669,20.324254119,43.663114727,51.977859275,38.464898125,29.149304366,28.736814255,24.212600615,0,0,0,-1.9129405,2
2.321889,907794,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2106448544,0,0,0,3.3938347852,3.9293618213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.363320527,22.105919787,25.227808211,16.575409337,19.794054288,43.656147919,52.583813273,36.308145096,21.498918671,35.050261005,34.883318751,0,0,0,3.0823348067,5
5.033298,910700,199,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.6473946163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3571027803,4.1106978576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.884210231,27.047908644,28.970268767,24.925335659,20.226647297,35.617075342,44.547487235,37.592889592,21.967983761,33.384232567,36.134622123,0,0,0,4.6608861312,8
2.315126,908458,229,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1970283441,3.3485564258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.878046491,18.671557833,25.785547915,33.791015621,13.710136127,33.932993936,34.407996739,34.958257111,21.111657233,16.420627883,22.597243553,0,0,0,3.441788883,7
-0.949239,1240173,87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.753591,0,0,0,0,0,0,0,0,3.2964168787,3.887847673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.615606711,20.783807509,23.239710915,11.555403504,23.336569531,47.26379432,46.619159685,51.26499814,20.393413042,33.683467321,34.700590778,0,0,0,-2.158023664,2
-0.053745,907795,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4915361287,0.819783,0.819783,1.62666,3.4664457165,4.3088616154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.823033132,21.103118131,25.217788149,27.071098491,22.78487097,42.738393795,42.29397826,47.29109316,20.708456764,29.397104821,38.063252847,0,0,0,2.5595895511,10
3.031995,1240123,330,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.691451,0.718013,0,0,0,0,0,0,0,3.3838750072,4.7717010351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.277984967,19.73401425,24.893484742,32.23505865,18.06966125,35.480958474,41.568886966,38.996861831,21.207358716,23.073503466,25.409918854,0,1.2435326692,1.2435326692,3.2188150882,10
3.760764,909747,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7324689002,3.844200666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.66622908,32.532011035,27.857533478,19.842779889,21.718361211,28.378053217,39.644751985,52.074271023,22.355000561,53.704712,54.348369763,0,0,0,4.6276692008,7
1.918137,908458,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1970283441,3.3485564258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.878046491,18.671557833,25.785547915,33.791015621,13.710136127,33.932993936,34.407996739,34.958257111,21.111657233,16.420627883,22.597243553,0,0,0,2.1083888544,10
1.865107,1240123,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.691451,0.718013,0,0,0,0,0,0,0,3.3838750072,4.7717010351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.277984967,19.73401425,24.893484742,32.23505865,18.06966125,35.480958474,41.568886966,38.996861831,21.207358716,23.073503466,25.409918854,0,1.2435326692,1.2435326692,2.5411459587,10
4.188727,1240123,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.691451,0.718013,0,0,0,0,0,0,0,3.3838750072,4.7717010351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.277984967,19.73401425,24.893484742,32.23505865,18.06966125,35.480958474,41.568886966,38.996861831,21.207358716,23.073503466,25.409918854,0,1.2435326692,1.2435326692,3.8231257934,7
2.741383,909698,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,26,0,0,0,0,0,0,0,4.2677977546,0,0,0,3.4649590992,3.1536712857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.787676512,17.935644474,26.77257805,9.5567005735,22.224422722,44.656032559,53.424000356,48.137788183,22.520862392,20.830835026,25.887901493,0,0,0,2.5349398119,5
4.212276,907289,295,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.780053,0,0,0,0,0,0,0,0.812558,3.8552182536,4.0435301039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.323,-19.3,0,0,0,0,0.12,0,0,0,-35.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,12.617044067,22.674164804,28.263060628,38.775738756,16.129391167,31.240983991,40.608009059,45.90168124,22.541701084,34.107279749,45.228368907,0,0,0,3.9990267479,9
-3.221941,1674021,1060,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.76188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7892840993,4.4477830423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.306911342,23.987954071,25.568369046,12.150045807,13.033252999,24.32343923,28.275101074,48.424403233,24.723835227,27.532490849,38.741594231,0,0,0,-2.627411601,3
0.485834,1659928,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0.829828,0.7,0,0,0,0,0,0,0,0,0,0,0.65,38.3,-0.52,0,0,0,0,1,0,7.493768547,0.809132,1.603756,1.603105,3.5007558986,3.6274587722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3,0,0,0,0,0,0,0,0,0,0,0,12.052632379,17.90715093,24.148213674,23.495079148,18.988624254,31.743948614,41.131799451,39.523662835,22.698771764,20.228616495,29.699271478,0,0,0,0.9495018819,9
3.287813,910700,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.6473946163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3571027803,4.1106978576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.884210231,27.047908644,28.970268767,24.925335659,20.226647297,35.617075342,44.547487235,37.592889592,21.967983761,33.384232567,36.134622123,0,0,0,3.9611028081,7
-0.349613,909748,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5.0292269188,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4827499675,4.1049282162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.175893103,25.664631587,29.217310972,45.692568071,18.884351689,34.964749811,44.046170818,47.331435458,23.401754827,31.123736516,42.944231867,0,0,0,2.5020813249,4
