IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_830,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_687,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_672,Fingerprint_669,Fingerprint_658,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_147_ENG,MUT_MAP3K19_CSV,MUT_MAST4_EXP,REC_R_HSA_141409,PWY_R_HSA_397014_EXP,GO_0061098,EXP_COQ8A,EXP_GRK2,EXP_BMP2K,EXP_TYRO3,EXP_STK25,EXP_STK39,EXP_EIF2AK2,EXP_MAP2K5
0.070911,906798,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,23.6454857343706,0,4.41569952368102,3.76272650816361,5.68351322591624,4.47017251346786,5.94247660605339,5.17661192324332,7.90098329673102,4.35484789749186
0.146073,907065,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,-3.335,0.733222,5.53643918061393,1,0,0,3.8911186725135,3.32004613552671,5.57847057306681,3.4634271341623,5.64359246987686,3.19380718867929,8.34771108437753,3.72998953752719
1.331633,907312,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,9.90659745015128,0,4.01028037483548,3.88863737105414,5.6966804957144,3.7145435456232,5.69284627445218,3.92679632082252,7.25935083218583,4.2715280032859
-1.427827,909704,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,3.24175371088604,0,4.61863271149251,3.53317252836629,3.55640412904746,3.90441554577062,5.86109155997422,4.60085728800713,7.35074887385025,4.26329382942928
1.130305,909780,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,3.98643874263563,3.54094043059753,5.33824167984619,4.00830873273498,5.77702804571987,4.49008874605499,7.95473753932109,3.91951637180053
0.08941,910926,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,16.4736182630588,1,4.85891548520812,4.26389355980106,4.38569039838888,4.35767580944856,6.21308271090889,5.31818558338591,7.61443744461535,4.30896676544114
0.833699,1299051,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,6.66518970883188,0,3.93487724817428,3.90050121096496,4.90263730385574,3.99758186966983,5.87498497349728,4.58778461119725,8.0369905138413,4.05364595469123
1.159551,687452,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.861,0,0,0,10.3558929978294,0,3.97569808291723,3.71955144534687,4.77467159447151,4.93107796048102,6.70894566060838,4.38011940747741,7.07328342449531,4.24759167292523
0.44829,687455,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.02065146274446,3.29386861230858,4.51327545936034,3.83998937233461,5.70525070509083,5.36906713372551,6.73626467008283,4.60505946289782
1.124336,687459,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.28354658988246,0,3.77502174336369,3.34657103726854,6.48456359983409,4.1637910593664,5.18346613704525,4.10996558841002,8.48005068305707,4.04434633968923
0.439901,724812,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.7234969251193,3.28551839298755,5.10408238281132,3.8760117840054,6.16070128403133,4.97505146657704,7.63739197786703,4.3738987146024
-0.737123,724838,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10.6794135800034,3,4.28420578947636,3.70385454736734,4.53382993461553,3.8545863516318,5.56008435491131,4.13755420490619,7.12553782032899,5.03410045753269
-0.305463,753552,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.07154099212737,3.72138881621678,4.76942024328969,4.57092192048935,5.84158574537901,4.67437951358243,7.66433206069086,4.20726204046454
-0.899413,753566,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.747083,0,0,3.23446085569358,0,4.01988478778277,3.36166870678567,5.14369105024734,3.83260273478194,5.88219950124534,3.91356004865533,8.14603342228,4.03879869412857
-1.008118,906797,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.25991132231396,0,3.12075888143453,0,4.23557620248215,3.38279688371319,5.19553386194764,3.7757457396347,5.66987273561123,4.16650832866363,8.08269163838706,4.68313633393443
-1.470483,906798,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,23.6454857343706,0,4.41569952368102,3.76272650816361,5.68351322591624,4.47017251346786,5.94247660605339,5.17661192324332,7.90098329673102,4.35484789749186
-0.515369,907065,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-3.335,0.733222,5.53643918061393,1,0,0,3.8911186725135,3.32004613552671,5.57847057306681,3.4634271341623,5.64359246987686,3.19380718867929,8.34771108437753,3.72998953752719
0.753288,907312,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9.90659745015128,0,4.01028037483548,3.88863737105414,5.6966804957144,3.7145435456232,5.69284627445218,3.92679632082252,7.25935083218583,4.2715280032859
-0.876677,909704,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.24175371088604,0,4.61863271149251,3.53317252836629,3.55640412904746,3.90441554577062,5.86109155997422,4.60085728800713,7.35074887385025,4.26329382942928
-0.15548,909780,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.98643874263563,3.54094043059753,5.33824167984619,4.00830873273498,5.77702804571987,4.49008874605499,7.95473753932109,3.91951637180053
-2.776974,910926,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,16.4736182630588,1,4.85891548520812,4.26389355980106,4.38569039838888,4.35767580944856,6.21308271090889,5.31818558338591,7.61443744461535,4.30896676544114
-0.550084,1299051,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.66518970883188,0,3.93487724817428,3.90050121096496,4.90263730385574,3.99758186966983,5.87498497349728,4.58778461119725,8.0369905138413,4.05364595469123
0.695287,687452,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.861,0,0,0,10.3558929978294,0,3.97569808291723,3.71955144534687,4.77467159447151,4.93107796048102,6.70894566060838,4.38011940747741,7.07328342449531,4.24759167292523
2.67097,687455,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.02065146274446,3.29386861230858,4.51327545936034,3.83998937233461,5.70525070509083,5.36906713372551,6.73626467008283,4.60505946289782
3.414331,687459,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3.28354658988246,0,3.77502174336369,3.34657103726854,6.48456359983409,4.1637910593664,5.18346613704525,4.10996558841002,8.48005068305707,4.04434633968923
1.517435,724812,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3.7234969251193,3.28551839298755,5.10408238281132,3.8760117840054,6.16070128403133,4.97505146657704,7.63739197786703,4.3738987146024
2.476255,724838,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,10.6794135800034,3,4.28420578947636,3.70385454736734,4.53382993461553,3.8545863516318,5.56008435491131,4.13755420490619,7.12553782032899,5.03410045753269
2.221571,753552,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.07154099212737,3.72138881621678,4.76942024328969,4.57092192048935,5.84158574537901,4.67437951358243,7.66433206069086,4.20726204046454
1.484704,753566,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.747083,0,0,3.23446085569358,0,4.01988478778277,3.36166870678567,5.14369105024734,3.83260273478194,5.88219950124534,3.91356004865533,8.14603342228,4.03879869412857
1.465452,906797,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3.25991132231396,0,3.12075888143453,0,4.23557620248215,3.38279688371319,5.19553386194764,3.7757457396347,5.66987273561123,4.16650832866363,8.08269163838706,4.68313633393443
1.027039,906798,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,23.6454857343706,0,4.41569952368102,3.76272650816361,5.68351322591624,4.47017251346786,5.94247660605339,5.17661192324332,7.90098329673102,4.35484789749186
3.558859,907065,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-3.335,0.733222,5.53643918061393,1,0,0,3.8911186725135,3.32004613552671,5.57847057306681,3.4634271341623,5.64359246987686,3.19380718867929,8.34771108437753,3.72998953752719
2.601948,907312,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,9.90659745015128,0,4.01028037483548,3.88863737105414,5.6966804957144,3.7145435456232,5.69284627445218,3.92679632082252,7.25935083218583,4.2715280032859
0.265303,909704,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3.24175371088604,0,4.61863271149251,3.53317252836629,3.55640412904746,3.90441554577062,5.86109155997422,4.60085728800713,7.35074887385025,4.26329382942928
1.161875,909780,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,3.98643874263563,3.54094043059753,5.33824167984619,4.00830873273498,5.77702804571987,4.49008874605499,7.95473753932109,3.91951637180053
1.04056,910926,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,16.4736182630588,1,4.85891548520812,4.26389355980106,4.38569039838888,4.35767580944856,6.21308271090889,5.31818558338591,7.61443744461535,4.30896676544114
0.649341,1299051,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,6.66518970883188,0,3.93487724817428,3.90050121096496,4.90263730385574,3.99758186966983,5.87498497349728,4.58778461119725,8.0369905138413,4.05364595469123
0.442865,687452,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1.861,0,0,0,10.3558929978294,0,3.97569808291723,3.71955144534687,4.77467159447151,4.93107796048102,6.70894566060838,4.38011940747741,7.07328342449531,4.24759167292523
0.231394,687455,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,4.02065146274446,3.29386861230858,4.51327545936034,3.83998937233461,5.70525070509083,5.36906713372551,6.73626467008283,4.60505946289782
-1.21364,687459,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,3.28354658988246,0,3.77502174336369,3.34657103726854,6.48456359983409,4.1637910593664,5.18346613704525,4.10996558841002,8.48005068305707,4.04434633968923
2.09308,724812,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,3.7234969251193,3.28551839298755,5.10408238281132,3.8760117840054,6.16070128403133,4.97505146657704,7.63739197786703,4.3738987146024
1.537607,724838,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,10.6794135800034,3,4.28420578947636,3.70385454736734,4.53382993461553,3.8545863516318,5.56008435491131,4.13755420490619,7.12553782032899,5.03410045753269
1.668337,753552,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,4.07154099212737,3.72138881621678,4.76942024328969,4.57092192048935,5.84158574537901,4.67437951358243,7.66433206069086,4.20726204046454
-1.343059,753566,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0.747083,0,0,3.23446085569358,0,4.01988478778277,3.36166870678567,5.14369105024734,3.83260273478194,5.88219950124534,3.91356004865533,8.14603342228,4.03879869412857
-0.093546,906797,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,3.25991132231396,0,3.12075888143453,0,4.23557620248215,3.38279688371319,5.19553386194764,3.7757457396347,5.66987273561123,4.16650832866363,8.08269163838706,4.68313633393443
-0.078754,906798,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,23.6454857343706,0,4.41569952368102,3.76272650816361,5.68351322591624,4.47017251346786,5.94247660605339,5.17661192324332,7.90098329673102,4.35484789749186
0.463292,907065,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,-3.335,0.733222,5.53643918061393,1,0,0,3.8911186725135,3.32004613552671,5.57847057306681,3.4634271341623,5.64359246987686,3.19380718867929,8.34771108437753,3.72998953752719
2.742316,907312,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,9.90659745015128,0,4.01028037483548,3.88863737105414,5.6966804957144,3.7145435456232,5.69284627445218,3.92679632082252,7.25935083218583,4.2715280032859
-0.540502,909704,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,3.24175371088604,0,4.61863271149251,3.53317252836629,3.55640412904746,3.90441554577062,5.86109155997422,4.60085728800713,7.35074887385025,4.26329382942928
1.214622,909780,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,3.98643874263563,3.54094043059753,5.33824167984619,4.00830873273498,5.77702804571987,4.49008874605499,7.95473753932109,3.91951637180053
0.256481,910926,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,16.4736182630588,1,4.85891548520812,4.26389355980106,4.38569039838888,4.35767580944856,6.21308271090889,5.31818558338591,7.61443744461535,4.30896676544114
1.09528,1299051,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,6.66518970883188,0,3.93487724817428,3.90050121096496,4.90263730385574,3.99758186966983,5.87498497349728,4.58778461119725,8.0369905138413,4.05364595469123
0.048499,687452,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1.861,0,0,0,10.3558929978294,0,3.97569808291723,3.71955144534687,4.77467159447151,4.93107796048102,6.70894566060838,4.38011940747741,7.07328342449531,4.24759167292523
2.712152,687455,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,4.02065146274446,3.29386861230858,4.51327545936034,3.83998937233461,5.70525070509083,5.36906713372551,6.73626467008283,4.60505946289782
1.550136,687459,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,3.28354658988246,0,3.77502174336369,3.34657103726854,6.48456359983409,4.1637910593664,5.18346613704525,4.10996558841002,8.48005068305707,4.04434633968923
2.749518,724812,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,3.7234969251193,3.28551839298755,5.10408238281132,3.8760117840054,6.16070128403133,4.97505146657704,7.63739197786703,4.3738987146024
1.790144,724838,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,10.6794135800034,3,4.28420578947636,3.70385454736734,4.53382993461553,3.8545863516318,5.56008435491131,4.13755420490619,7.12553782032899,5.03410045753269
5.173024,753552,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,4.07154099212737,3.72138881621678,4.76942024328969,4.57092192048935,5.84158574537901,4.67437951358243,7.66433206069086,4.20726204046454
0.116906,753566,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0.747083,0,0,3.23446085569358,0,4.01988478778277,3.36166870678567,5.14369105024734,3.83260273478194,5.88219950124534,3.91356004865533,8.14603342228,4.03879869412857
1.354404,906797,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,3.25991132231396,0,3.12075888143453,0,4.23557620248215,3.38279688371319,5.19553386194764,3.7757457396347,5.66987273561123,4.16650832866363,8.08269163838706,4.68313633393443
-1.380197,906798,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,23.6454857343706,0,4.41569952368102,3.76272650816361,5.68351322591624,4.47017251346786,5.94247660605339,5.17661192324332,7.90098329673102,4.35484789749186
1.989127,907065,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,-3.335,0.733222,5.53643918061393,1,0,0,3.8911186725135,3.32004613552671,5.57847057306681,3.4634271341623,5.64359246987686,3.19380718867929,8.34771108437753,3.72998953752719
5.128629,907312,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,9.90659745015128,0,4.01028037483548,3.88863737105414,5.6966804957144,3.7145435456232,5.69284627445218,3.92679632082252,7.25935083218583,4.2715280032859
0.300705,909704,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,3.24175371088604,0,4.61863271149251,3.53317252836629,3.55640412904746,3.90441554577062,5.86109155997422,4.60085728800713,7.35074887385025,4.26329382942928
1.878233,909780,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,3.98643874263563,3.54094043059753,5.33824167984619,4.00830873273498,5.77702804571987,4.49008874605499,7.95473753932109,3.91951637180053
0.715628,910926,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,16.4736182630588,1,4.85891548520812,4.26389355980106,4.38569039838888,4.35767580944856,6.21308271090889,5.31818558338591,7.61443744461535,4.30896676544114
