IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_785,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_659,Fingerprint_658,Fingerprint_650,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_114,PKA_260_ENG,PKA_260_EXP,MUT_RPS6KB2,MUT_RPS6KB2_EXP,PWY_R_HSA_1643685_CSV,PWY_R_HSA_170834_EXP,GO_0030325,GO_0061024,SFAM_DYRK1_EXP,SFAM_FJ_EXP,SFAM_NuaK,CLS_Histology_subtype_1_mixed_carcinoma,EXP_SBK2,EXP_ACVR2B,EXP_SBK1,EXP_STK10,EXP_MYO3B,EXP_STK19,PKA_137_CSV_X_Fingerprint_576,PKA_137_EXP_X_Fingerprint_576,PKA_137_X_Fingerprint_576,PKA_251_ENG_X_Fingerprint_644,PKA_251_POL_X_Fingerprint_644,PKA_260_EXP_X_Fingerprint_611,PKA_85_EXP_X_Fingerprint_611,PKA_93_EXP_X_Fingerprint_644,PKA_93_X_Fingerprint_644,EXP_CSNK1E_X_EXP_CEP135,EXP_CSNK1E_X_EXP_UTP3,EXP_FGFR2_X_EXP_EPN3,EXP_FGFR2_X_EXP_NCAM1,EXP_MAP2K2_X_EXP_HRAS,EXP_MAP2K2_X_EXP_YWHAH,EXP_MAPK8_X_EXP_ATF3,EXP_MAPK8_X_EXP_CRK,EXP_MAPK8_X_EXP_GNA15,EXP_MAPK8_X_EXP_HSP90AA1,EXP_MAPK8_X_EXP_TNFRSF1A,EXP_MAPKAPK3_X_EXP_TNRC6C,EXP_STRADB_X_EXP_PRKAB1,EXP_SYK_X_EXP_SNCA,EXP_SYK_X_EXP_TLR4,REC_R_HSA_3228469_EXP_X_REC_R_HSA_6802934_EXP,REC_R_HSA_3228469_X_REC_R_HSA_6802932,GO_0003007_X_GO_0007268,GO_0010629_X_GO_0048015,GO_0036289_EXP_X_GO_0060999_EXP,Predicted IC50,Validation
3.606637,909753,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.779334,0,0,0,0,0,0,0,3.3646310445,4.3344311893,5.3817489277,3.5801617418,2.9046160517,3.029959901,0,0,0,0,0,0,0,0,0,30.802673611,63.327245816,9.9681124709,10.647625573,53.296184887,74.426208021,18.115256716,40.225925748,15.907613342,44.578687395,21.598566144,27.473178586,21.316831921,19.991480194,17.318464183,0,0,0,0,0,3.790489484,5
2.357028,949090,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1787746328,4.0935328885,7.3058377729,3.8098116974,3.2280456164,2.9994691853,0,0,0,0,0,0,0,0,0,35.754883406,55.232621845,16.016442672,19.773926739,43.316083283,67.024079725,12.910105733,26.171566199,12.334390248,31.74950246,15.934624872,21.347933849,19.381499255,37.497374693,18.422731512,0,0,0,0,0,2.2207215555,7
2.323651,1240197,152,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.795126,0,0,0,0,0,0,0,3.6047826025,4.2447828638,5.9293195283,3.734959908,2.8142892589,2.5020686576,0,0,0,0,0,0,0,0,0,37.234156669,50.269494567,14.030652704,14.013794627,40.525485688,68.595919961,14.987895228,35.368802644,15.998349995,45.137146836,23.53809934,19.336264624,18.94656315,12.316063764,11.067515469,0,0,0,0,0,2.9244565925,1
5.028396,1480359,1050,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.2831369058,3.7569613207,5.8783169181,3.329210829,3.6266602702,2.6552221008,0,0,0,0,0,0,0,0,0,31.272458143,51.968363687,15.595196601,14.909241291,37.370414697,66.471196041,16.122452847,24.846100222,12.338931663,31.342283848,15.305825064,22.176501688,24.400318569,15.623424915,14.621118247,0,0,0,0,17.38905174,4.0943403711,1
2.750887,1480360,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4693952925,3.9616000565,4.0304990539,4.2804118829,2.8817219188,2.8522580196,0,0,0,0,0,0,0,0,0,42.841958695,63.027955405,9.7308042125,12.787292162,54.166590828,81.471854216,15.39008892,28.454523902,16.130489808,38.501371537,24.76802426,24.546406217,16.327873418,11.309215664,12.329424114,0,0,0,0,0,2.6069124034,2
4.404228,1480372,1061,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2954766953,4.3574387278,4.5832952234,4.3429367682,2.9690521424,2.7106163821,0,0,0,0,0,0,0,0,0,40.059776591,51.285009684,15.161552209,13.935436899,49.287036428,70.740368611,14.571385351,32.683862497,15.038892026,44.074886824,25.936226412,28.67031482,13.97623553,17.207321666,15.169370678,0,0,0,0,0,4.4050397258,10
3.429891,1480371,291,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.374177316,0,0,0,3.4613653167,4.0971838113,6.4353601268,4.4889118608,3.344553198,2.7181585597,0,0,0,0,0,0,0,0,0,38.225655674,65.140745803,17.968023615,18.531228865,54.830836703,74.914192661,16.189628525,38.016328628,16.001684946,47.308968756,19.436908598,27.727002622,14.964324635,27.219085888,10.067167093,0,0,0,0,17.491605198,3.9136583216,7
4.009546,1240200,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3.862706558,0,0,0,0,0,0,1,0,3.5651701742,4.9298902813,5.1298597287,4.0102156211,2.9186720559,2.6789317833,0,0,0,0,0,0,0,0,0,32.06160801,61.716945744,14.236685723,13.090805212,45.518070169,68.901560859,16.647075999,35.168233053,15.071942009,46.842357813,22.581580073,28.609539066,29.525746803,21.047031398,16.802141734,0,0,0,0,0,2.9729333873,6
5.243487,905959,1194,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5536610171,4.0620910851,3.5693391534,4.4666638184,2.948374485,3.1097863985,0,0,0,0,0,0,0,0,0,36.316931634,63.56470383,10.527255123,10.886398883,63.830990495,75.34835464,18.205995767,30.431226965,14.215332011,40.465015768,29.875239762,25.816329649,20.760402844,17.881405272,14.664554073,0,0,0,0,0,4.8382853405,9
3.767882,1240222,185,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0463011526,0,0,0,3.4589596577,5.2334265061,5.1158535612,4.6776584622,2.8405338431,2.7729221642,0,0,0,0,0,0,0,0,0,41.657284004,65.405185252,15.322348092,15.581597434,52.777462207,84.611056888,14.111978523,34.237892322,14.421658358,38.09711766,21.972190915,25.064521664,18.650208152,13.541443154,9.7550828004,0,0,0,0,0,2.95204884,6
2.783177,1480371,254,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.374177316,0,0,0,3.4613653167,4.0971838113,6.4353601268,4.4889118608,3.344553198,2.7181585597,0,0,0,0,0,0,0,0,0,38.225655674,65.140745803,17.968023615,18.531228865,54.830836703,74.914192661,16.189628525,38.016328628,16.001684946,47.308968756,19.436908598,27.727002622,14.964324635,27.219085888,10.067167093,0,0,0,0,17.491605198,2.6178008986,1
3.055449,906852,294,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.421447,0,0,0,0,0,0,0,3.3876790599,3.8681552992,5.9578128237,5.2496082754,2.7380013902,2.7166409539,0,0,0,0,0,0,0,0,0,39.100227458,62.275915198,11.131727834,11.228741906,68.5834949,79.502857744,13.427176948,30.901598569,19.347426062,40.313038926,23.063913496,25.904008715,25.513378525,12.375184833,12.169201838,0,0,0,0,0,4.2863513523,5
2.518788,909753,1019,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.779334,0,0,0,0,0,0,0,3.3646310445,4.3344311893,5.3817489277,3.5801617418,2.9046160517,3.029959901,0,0,0,0,0,0,0,0,0,30.802673611,63.327245816,9.9681124709,10.647625573,53.296184887,74.426208021,18.115256716,40.225925748,15.907613342,44.578687395,21.598566144,27.473178586,21.316831921,19.991480194,17.318464183,0,0,0,0,0,1.9890893733,1
1.475107,1240128,257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.751916,0,0,0,0,0,0,0,3.7134493439,4.6486433566,3.821794092,4.333966068,2.8383943943,2.5466618141,0,0,0,0,0,0,0,0,0,36.430229823,67.652922267,9.6339418627,9.6347482387,48.0970981,72.286097176,15.159800286,32.98322865,14.372840154,44.609758797,22.945888818,23.886545611,22.151758061,20.38261588,9.1415663813,0,0,0,0,0,2.0018995536,4
3.865125,905959,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5536610171,4.0620910851,3.5693391534,4.4666638184,2.948374485,3.1097863985,0,0,0,0,0,0,0,0,0,36.316931634,63.56470383,10.527255123,10.886398883,63.830990495,75.34835464,18.205995767,30.431226965,14.215332011,40.465015768,29.875239762,25.816329649,20.760402844,17.881405272,14.664554073,0,0,0,0,0,3.0175609007,3
1.900673,906804,294,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.6981302241,6.1191158118,6.1217814536,4.9726168626,2.9016381841,3.1102632103,0,0,0,0,0,0,0,0,0,45.453851088,68.891136572,9.9791297889,10.455672132,51.638235845,79.895598937,15.867867929,32.527437903,14.287795194,33.785464423,21.077926353,27.665759182,17.162907562,27.770580224,10.452170789,18.407249565,1,0,0,0,2.268105293,3
3.380048,946360,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3490655007,4.3390750206,7.2363040555,3.3296322306,3.2498667392,3.0020830316,0.698327,4.6791855179,1,0,0,0,0,0,0,33.075902271,46.097899105,16.664826031,14.849978938,47.908212114,69.756659307,14.153322007,39.714389774,13.716113651,44.959916214,21.713459998,25.09854098,16.603980623,24.69808202,18.136930219,0,0,0,0,0,3.6332316656,8
3.07805,906804,1164,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.6981302241,6.1191158118,6.1217814536,4.9726168626,2.9016381841,3.1102632103,0,0,0,0,0,0,0,0,0,45.453851088,68.891136572,9.9791297889,10.455672132,51.638235845,79.895598937,15.867867929,32.527437903,14.287795194,33.785464423,21.077926353,27.665759182,17.162907562,27.770580224,10.452170789,18.407249565,1,0,0,0,2.5115494717,9
2.152866,924186,1194,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3690298436,3.8872657462,3.545877129,5.0010666118,2.8876504926,2.5640997749,0,0,0,0,0,0,4.8188387322,0,0,39.481129847,64.864062518,9.6336058683,11.749199939,55.735329281,75.675143533,16.93644073,42.117697825,17.948547405,55.990240354,33.50632258,23.450478127,22.678765651,14.086300784,10.506280606,0,0,0,0,0,3.8266903123,3
3.616924,905990,1042,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.316716036,4.7301667258,4.2776253048,3.5996860333,3.2193720915,3.0115798512,0,0,0,0,0,0,0,0,0,37.678087984,57.518972533,15.015941855,16.764279158,47.024205049,74.430271226,20.961698252,34.7982297,16.746580489,50.353512292,23.469900946,22.337452878,17.781933801,19.631572448,14.541564161,0,0,0,0,0,4.2923725079,2
0.903993,905959,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5536610171,4.0620910851,3.5693391534,4.4666638184,2.948374485,3.1097863985,0,0,0,0,0,0,0,0,0,36.316931634,63.56470383,10.527255123,10.886398883,63.830990495,75.34835464,18.205995767,30.431226965,14.215332011,40.465015768,29.875239762,25.816329649,20.760402844,17.881405272,14.664554073,0,0,0,0,0,1.7443321769,7
4.607938,1479987,1061,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.8512056449,0,0,0,3.3253510967,4.3818567525,5.5025090536,4.9604694252,2.7615240251,2.8835960733,0,0,0,0,0,0,0,0,0,44.968842124,67.582896605,9.8314130649,10.861207749,56.605423321,73.096867548,14.203620938,34.312175576,13.762676946,39.516219854,22.116820503,20.764468875,17.016444,18.341845445,9.633863972,0,0,0,0,0,3.8599941721,3
2.86711,1240200,203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3.862706558,0,0,0,0,0,0,1,0,3.5651701742,4.9298902813,5.1298597287,4.0102156211,2.9186720559,2.6789317833,0,0,0,0,0,0,0,0,0,32.06160801,61.716945744,14.236685723,13.090805212,45.518070169,68.901560859,16.647075999,35.168233053,15.071942009,46.842357813,22.581580073,28.609539066,29.525746803,21.047031398,16.802141734,0,0,0,0,0,2.0537748406,8
2.320133,1298539,1038,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.752228,0,0,0,0,4.8660451132,0,0,3.4958877849,3.9647897182,3.5246987319,5.6346207612,2.9078141379,2.8917732902,0,0,0,0,0,0,0,0,0,46.216366411,61.349461398,9.5802950075,12.235299563,53.539462559,68.273920467,12.831042472,30.39349032,20.225578219,36.084533469,22.232187004,22.762754474,25.294213132,21.558359866,11.564560351,0,0,0,0,0,1.961861868,1
-2.988084,1240128,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.751916,0,0,0,0,0,0,0,3.7134493439,4.6486433566,3.821794092,4.333966068,2.8383943943,2.5466618141,0,0,0,0,0,0,0,0,0,36.430229823,67.652922267,9.6339418627,9.6347482387,48.0970981,72.286097176,15.159800286,32.98322865,14.372840154,44.609758797,22.945888818,23.886545611,22.151758061,20.38261588,9.1415663813,0,0,0,0,0,2.4750010223,1
4.411992,946360,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3490655007,4.3390750206,7.2363040555,3.3296322306,3.2498667392,3.0020830316,0.698327,4.6791855179,1,0,0,0,0,0,0,33.075902271,46.097899105,16.664826031,14.849978938,47.908212114,69.756659307,14.153322007,39.714389774,13.716113651,44.959916214,21.713459998,25.09854098,16.603980623,24.69808202,18.136930219,0,0,0,0,0,2.8286899952,9
1.972313,1479988,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.11102873,0.806595,0,0,0,0,0,0,0,3.7297444031,4.0766479064,3.6349007583,4.7527469508,2.9397171969,2.6642147813,0,0,0,0,0,0,0,0,0,40.369283188,65.329057813,9.8808011302,12.89205296,59.72526283,78.389677087,14.391223187,37.641235586,21.204661401,48.946232164,27.977598418,25.992988461,17.180062064,19.805105335,11.276586059,15.981330315,1,0,0,0,2.0227167736,10
5.32098,905990,298,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.316716036,4.7301667258,4.2776253048,3.5996860333,3.2193720915,3.0115798512,0,0,0,0,0,0,0,0,0,37.678087984,57.518972533,15.015941855,16.764279158,47.024205049,74.430271226,20.961698252,34.7982297,16.746580489,50.353512292,23.469900946,22.337452878,17.781933801,19.631572448,14.541564161,0,0,0,0,0,4.3659315746,6
2.4975929807,906852,1032,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.421447,0,0,0,0,0,0,0,3.3876790599,3.8681552992,5.9578128237,5.2496082754,2.7380013902,2.7166409539,0,0,0,0,0,0,0,0,0,39.100227458,62.275915198,11.131727834,11.228741906,68.5834949,79.502857744,13.427176948,30.901598569,19.347426062,40.313038926,23.063913496,25.904008715,25.513378525,12.375184833,12.169201838,0,0,0,0,0,1.100616725,9
2.858748,909774,1029,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4257942341,3.8407009381,3.713170239,4.914600065,2.7818274318,2.7516773633,0,0,0,0,0,0,0,0,0,45.411622831,69.69271588,10.294766663,10.297644168,51.69599587,71.391780095,12.965938931,29.969054231,21.061145508,37.743320492,20.427858066,15.930880152,24.662372099,12.503956117,9.4492709668,0,0,0,0,0,2.0598106948,8
5.027209,1298539,1039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.752228,0,0,0,0,4.8660451132,0,0,3.4958877849,3.9647897182,3.5246987319,5.6346207612,2.9078141379,2.8917732902,0,0,0,0,0,0,0,0,0,46.216366411,61.349461398,9.5802950075,12.235299563,53.539462559,68.273920467,12.831042472,30.39349032,20.225578219,36.084533469,22.232187004,22.762754474,25.294213132,21.558359866,11.564560351,0,0,0,0,0,4.3219371737,5
2.198881,946360,331,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3490655007,4.3390750206,7.2363040555,3.3296322306,3.2498667392,3.0020830316,0.698327,4.6791855179,1,0,0,0,0,0,0,33.075902271,46.097899105,16.664826031,14.849978938,47.908212114,69.756659307,14.153322007,39.714389774,13.716113651,44.959916214,21.713459998,25.09854098,16.603980623,24.69808202,18.136930219,0,0,0,0,0,2.1308727985,3
3.941583,1480372,1030,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2954766953,4.3574387278,4.5832952234,4.3429367682,2.9690521424,2.7106163821,0,0,0,0,0,0,0,0,0,40.059776591,51.285009684,15.161552209,13.935436899,49.287036428,70.740368611,14.571385351,32.683862497,15.038892026,44.074886824,25.936226412,28.67031482,13.97623553,17.207321666,15.169370678,0,0,0,0,0,4.0818072726,4
0.078645,905959,1059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5536610171,4.0620910851,3.5693391534,4.4666638184,2.948374485,3.1097863985,0,0,0,0,0,0,0,0,0,36.316931634,63.56470383,10.527255123,10.886398883,63.830990495,75.34835464,18.205995767,30.431226965,14.215332011,40.465015768,29.875239762,25.816329649,20.760402844,17.881405272,14.664554073,0,0,0,0,0,0.2484218168,9
4.335249,1480359,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.2831369058,3.7569613207,5.8783169181,3.329210829,3.6266602702,2.6552221008,0,0,0,0,0,0,0,0,0,31.272458143,51.968363687,15.595196601,14.909241291,37.370414697,66.471196041,16.122452847,24.846100222,12.338931663,31.342283848,15.305825064,22.176501688,24.400318569,15.623424915,14.621118247,0,0,0,0,17.38905174,4.0946055182,10
