IC50,Cancer,Drug,From_Sanger,Fingerprint_833,Fingerprint_826,Fingerprint_825,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_803,Fingerprint_799,Fingerprint_797,Fingerprint_780,Fingerprint_776,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_676,Fingerprint_672,Fingerprint_669,Fingerprint_650,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_576,PWY_R_HSA_2187338,PWY_R_HSA_2187338_EXP,GO_0032212_EXP,CLS_tumour_source_NS,CLS_NCI_code_C9384,EXP_EGFR_X_EXP_CTGF,EXP_EGFR_X_EXP_LPAR1,EXP_EGFR_X_EXP_PIK3CA,EXP_EIF2AK3_X_EXP_PIK3CA,EXP_FLT1_X_EXP_FGF4,EXP_FLT1_X_EXP_GPC1,EXP_FLT1_X_EXP_VEGFD,EXP_ICK_X_EXP_C1orf56,EXP_MAP4K5_X_EXP_TRADD,EXP_SGK1_X_EXP_EP300,EXP_SGK1_X_EXP_RPTOR,EXP_SRMS_X_EXP_LRGUK,EXP_TGFBR1_X_EXP_BMP7,EXP_TGFBR1_X_EXP_CAV1,EXP_TRIO_X_EXP_RAC3,EXP_YES1_X_EXP_NRG2,PWY_R_HSA_212436_EXP_X_PWY_R_HSA_983712_EXP,GO_0006281_X_GO_0043068,Predicted IC50,Validation
3.189379,905950,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3.5056671019,0,0,0,37.494454834,23.499136549,32.876479888,44.156294819,7.8474063857,14.955356621,9.1728253135,17.078820577,43.254125882,43.016719223,25.13113193,9.2670507994,9.7180940945,38.500949489,41.675413936,23.871537278,0,0,2.053766438,6
5.123109,910952,345,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40.910546146,25.58674391,40.036184801,50.670243007,8.7445677782,16.269800882,9.0751677515,16.505457069,44.997011706,34.860793914,19.419350255,10.230297244,11.859228181,40.309002167,48.949101803,22.9538967,0,0,5.0441366172,10
1.868742,905948,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,58.560360675,29.592524579,37.23127105,43.288022848,8.1573846716,21.462298759,10.392422187,18.338842368,42.559717562,33.709636537,22.599068732,11.307576203,12.655781679,46.068687804,51.593407945,20.213658125,0,0,2.6696071207,4
4.081036,909250,281,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.213536033,28.269180876,36.480663998,43.435655197,8.1990062399,14.994166862,9.1336898292,15.966024949,45.327081155,42.234555537,19.801342155,9.0019661676,11.273655639,41.960025809,38.402564468,22.508981329,0,0,3.8423648494,3
4.380734,905963,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.923792789,25.150823293,30.562885334,37.139976082,8.1833401859,13.878485507,9.4310013054,16.840350672,44.068738888,38.190680494,22.461329609,9.0729472449,9.935768594,39.216263118,48.21769919,25.656235856,0,0,5.3192842759,3
4.727575,905978,288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,46.5648385,28.450828401,32.109323102,37.613928056,8.0011809763,14.541122603,8.910284793,14.957154927,36.901078681,42.896116819,21.070747195,8.9924187106,11.056777778,42.152987929,34.319466397,24.089245105,0,0,4.1655580436,10
0.775173,910922,226,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,18.339515651,25.015005238,26.780838547,29.431497806,8.4372293781,12.920418851,9.2544751422,16.059482576,32.393053459,40.32113883,21.988647084,10.022026977,10.702926388,37.534663445,29.180902926,23.919655766,0,0,1.6537222118,4
1.671335,905978,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,46.5648385,28.450828401,32.109323102,37.613928056,8.0011809763,14.541122603,8.910284793,14.957154927,36.901078681,42.896116819,21.070747195,8.9924187106,11.056777778,42.152987929,34.319466397,24.089245105,0,0,2.4835461859,7
2.150434,905981,249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.54243014,18.380960856,34.530170746,40.854718048,8.1400265258,15.137727453,9.0490632399,16.3057956,45.792160248,25.116979853,15.603315776,10.072954528,11.005480865,37.439813301,41.770965566,23.030216495,0,0,1.1691002655,2
2.013099,910920,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53.47618942,24.288492286,37.596093445,36.976320913,8.6845084749,15.732991831,9.2066735393,15.163507557,44.133912777,37.806205653,19.831431624,9.892997902,10.975735843,41.69794873,35.948249549,21.706237506,0,0,1.9808085254,8
-0.501239,905981,1242,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,40.54243014,18.380960856,34.530170746,40.854718048,8.1400265258,15.137727453,9.0490632399,16.3057956,45.792160248,25.116979853,15.603315776,10.072954528,11.005480865,37.439813301,41.770965566,23.030216495,0,0,0.4345974625,3
4.06074,753558,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,35.910788323,22.824643674,35.32335231,34.324474889,8.3946496695,18.243474806,10.044527309,14.830475746,39.640818012,26.388549516,17.314486779,10.027880666,9.5947131738,35.623545529,53.22196352,23.679037128,0,0,4.1368457838,9
4.522916,910922,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.339515651,25.015005238,26.780838547,29.431497806,8.4372293781,12.920418851,9.2544751422,16.059482576,32.393053459,40.32113883,21.988647084,10.022026977,10.702926388,37.534663445,29.180902926,23.919655766,0,0,4.5471770569,6
2.253781,1298168,256,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,50.656622226,34.575410175,38.974653694,47.803868685,8.1458409202,18.599600715,8.0536408191,18.271635976,42.256328718,52.602081047,28.379188919,9.5508547823,11.55601397,42.772968287,45.581449674,21.299544291,18.446584188,0,2.2080642858,3
4.494171,905979,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,41.948711669,27.914656561,33.8662887,35.853186732,8.2853453342,21.058409391,10.026647523,19.889617126,41.737856007,50.244290756,30.018433897,10.001899945,10.976104015,39.3857974,57.331554528,23.938992321,41.875426629,0,3.6633121448,8
0.769454,1524414,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,39.418770726,31.312756403,45.8759007,37.411654443,9.1318335868,16.021274,10.129512013,14.716192758,46.60341031,32.370177992,20.192679738,9.9789367728,11.64988037,45.834761759,42.863487184,22.42443346,0,0,0.7501046143,7
3.60826,909781,1203,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51.750955341,28.459675675,38.704041303,42.671166533,8.2451292264,16.499140556,8.9624169229,16.527633694,38.871446999,34.968820945,21.627509432,8.754587564,11.124854461,43.613839915,44.26238343,25.946538391,0,0,2.4589977447,3
4.639823,910952,330,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,40.910546146,25.58674391,40.036184801,50.670243007,8.7445677782,16.269800882,9.0751677515,16.505457069,44.997011706,34.860793914,19.419350255,10.230297244,11.859228181,40.309002167,48.949101803,22.9538967,0,0,3.5965018712,1
4.349903,1298169,273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,46.795761522,32.586175416,36.223319882,40.651605491,8.5024497004,20.830343857,12.124327519,18.375306648,35.579212793,44.287528173,22.403465531,10.436374882,11.051596243,41.218864563,48.437587861,18.320648217,25.703594287,0,3.104029076,3
3.477532,905948,229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,58.560360675,29.592524579,37.23127105,43.288022848,8.1573846716,21.462298759,10.392422187,18.338842368,42.559717562,33.709636537,22.599068732,11.307576203,12.655781679,46.068687804,51.593407945,20.213658125,0,0,5.0005291135,6
0.050776,909781,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51.750955341,28.459675675,38.704041303,42.671166533,8.2451292264,16.499140556,8.9624169229,16.527633694,38.871446999,34.968820945,21.627509432,8.754587564,11.124854461,43.613839915,44.26238343,25.946538391,0,0,1.5178414431,9
-2.453716,905981,1057,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,40.54243014,18.380960856,34.530170746,40.854718048,8.1400265258,15.137727453,9.0490632399,16.3057956,45.792160248,25.116979853,15.603315776,10.072954528,11.005480865,37.439813301,41.770965566,23.030216495,0,0,-1.872493391,10
1.777206,753577,167,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,3.415194526,3.415194526,0,0,42.664845865,21.921156811,31.952499426,40.328886287,8.2903870821,16.95599617,9.2588230758,16.476668318,38.36152326,30.699142536,17.877384427,8.6985847108,11.101425741,40.645326016,31.804130288,24.589782517,0,0,0.6478664658,7
3.002271,909730,288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9.4032518559,16.65420112,20.327176097,31.754058311,8.0282910182,12.544588841,9.396758002,17.130337085,31.712024415,34.229118389,17.381255349,9.5084793739,10.502920687,39.908912724,41.091489085,23.408489969,0,0,2.8385038717,8
2.995133,905950,295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,3.5056671019,0,0,0,37.494454834,23.499136549,32.876479888,44.156294819,7.8474063857,14.955356621,9.1728253135,17.078820577,43.254125882,43.016719223,25.13113193,9.2670507994,9.7180940945,38.500949489,41.675413936,23.871537278,0,0,3.1469445924,9
4.871103,910698,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,46.139903198,27.55848957,34.179956577,41.94323285,8.7408143206,19.199963862,10.895207926,18.388845119,33.110345472,37.012350629,22.256860292,10.712541325,14.924391473,52.82467811,35.760318507,21.556947027,0,0,5.0349758555,7
1.050177,909974,158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63.19443974,37.172786154,44.744246596,42.305288092,8.7606013333,19.597666248,9.785302431,17.189824196,43.175300702,52.888579748,27.508773763,11.696108349,13.58576417,49.620288578,47.223392261,20.38644071,0,0,2.0094866948,8
2.85912,905978,63,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,46.5648385,28.450828401,32.109323102,37.613928056,8.0011809763,14.541122603,8.910284793,14.957154927,36.901078681,42.896116819,21.070747195,8.9924187106,11.056777778,42.152987929,34.319466397,24.089245105,0,0,3.1831639751,10
2.416195,1524415,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.386825469,31.798795669,32.211223223,34.110995671,7.7689453902,14.999712564,9.0143453461,15.686360184,33.146848955,36.716893801,21.644434342,9.6722081008,10.044590051,37.099866225,35.87281124,25.762357352,0,0,2.5456560762,9
3.71501,905947,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5.0797408842,0,0,37.253327817,28.650325315,30.923000583,25.710881579,7.7134237988,18.587271614,7.7728611303,15.481067203,33.132635014,27.956452195,16.537715788,9.3714724475,10.432184761,36.421067563,48.92367853,22.564900187,0,1,3.1082347699,5
1.618868,753577,1015,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3.415194526,3.415194526,0,0,42.664845865,21.921156811,31.952499426,40.328886287,8.2903870821,16.95599617,9.2588230758,16.476668318,38.36152326,30.699142536,17.877384427,8.6985847108,11.101425741,40.645326016,31.804130288,24.589782517,0,0,2.1566280372,4
3.600839,905948,292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,58.560360675,29.592524579,37.23127105,43.288022848,8.1573846716,21.462298759,10.392422187,18.338842368,42.559717562,33.709636537,22.599068732,11.307576203,12.655781679,46.068687804,51.593407945,20.213658125,0,0,2.9922497105,9
4.176171,909730,1039,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9.4032518559,16.65420112,20.327176097,31.754058311,8.0282910182,12.544588841,9.396758002,17.130337085,31.712024415,34.229118389,17.381255349,9.5084793739,10.502920687,39.908912724,41.091489085,23.408489969,0,0,4.5611520456,5
3.017165,905963,167,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,42.923792789,25.150823293,30.562885334,37.139976082,8.1833401859,13.878485507,9.4310013054,16.840350672,44.068738888,38.190680494,22.461329609,9.0729472449,9.935768594,39.216263118,48.21769919,25.656235856,0,0,2.3576270614,6
-1.190467,905947,155,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,5.0797408842,0,0,37.253327817,28.650325315,30.923000583,25.710881579,7.7134237988,18.587271614,7.7728611303,15.481067203,33.132635014,27.956452195,16.537715788,9.3714724475,10.432184761,36.421067563,48.92367853,22.564900187,0,1,-0.463909544,8
1.30695,909781,167,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,51.750955341,28.459675675,38.704041303,42.671166533,8.2451292264,16.499140556,8.9624169229,16.527633694,38.871446999,34.968820945,21.627509432,8.754587564,11.124854461,43.613839915,44.26238343,25.946538391,0,0,0.9198619313,2
3.733443,909781,1029,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51.750955341,28.459675675,38.704041303,42.671166533,8.2451292264,16.499140556,8.9624169229,16.527633694,38.871446999,34.968820945,21.627509432,8.754587564,11.124854461,43.613839915,44.26238343,25.946538391,0,0,2.5787772335,8
-0.487017,905978,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,46.5648385,28.450828401,32.109323102,37.613928056,8.0011809763,14.541122603,8.910284793,14.957154927,36.901078681,42.896116819,21.070747195,8.9924187106,11.056777778,42.152987929,34.319466397,24.089245105,0,0,0.135469515,7
-2.405666,905948,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,58.560360675,29.592524579,37.23127105,43.288022848,8.1573846716,21.462298759,10.392422187,18.338842368,42.559717562,33.709636537,22.599068732,11.307576203,12.655781679,46.068687804,51.593407945,20.213658125,0,0,-1.537322144,10
5.644147,1298169,279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,46.795761522,32.586175416,36.223319882,40.651605491,8.5024497004,20.830343857,12.124327519,18.375306648,35.579212793,44.287528173,22.403465531,10.436374882,11.051596243,41.218864563,48.437587861,18.320648217,25.703594287,0,5.5397555048,2
1.1264,909730,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,9.4032518559,16.65420112,20.327176097,31.754058311,8.0282910182,12.544588841,9.396758002,17.130337085,31.712024415,34.229118389,17.381255349,9.5084793739,10.502920687,39.908912724,41.091489085,23.408489969,0,0,1.1729266545,4
2.520661,909974,167,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,63.19443974,37.172786154,44.744246596,42.305288092,8.7606013333,19.597666248,9.785302431,17.189824196,43.175300702,52.888579748,27.508773763,11.696108349,13.58576417,49.620288578,47.223392261,20.38644071,0,0,2.3915862074,1
4.444318,910698,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.139903198,27.55848957,34.179956577,41.94323285,8.7408143206,19.199963862,10.895207926,18.388845119,33.110345472,37.012350629,22.256860292,10.712541325,14.924391473,52.82467811,35.760318507,21.556947027,0,0,2.4548142535,9
2.6847,905950,277,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,3.5056671019,0,0,0,37.494454834,23.499136549,32.876479888,44.156294819,7.8474063857,14.955356621,9.1728253135,17.078820577,43.254125882,43.016719223,25.13113193,9.2670507994,9.7180940945,38.500949489,41.675413936,23.871537278,0,0,2.2460680098,5
-2.607258,1524416,331,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,20.881510726,22.330841686,37.809810884,40.086403622,8.6124506321,13.250008914,9.4457750613,14.794277853,33.254287406,33.448816791,20.988775512,8.9985078277,10.334514008,39.990229768,44.239228578,22.756967589,0,1,-0.861176884,2
4.053847,1524414,1052,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39.418770726,31.312756403,45.8759007,37.411654443,9.1318335868,16.021274,10.129512013,14.716192758,46.60341031,32.370177992,20.192679738,9.9789367728,11.64988037,45.834761759,42.863487184,22.42443346,0,0,3.3521103764,5
3.678284,1524415,255,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,33.386825469,31.798795669,32.211223223,34.110995671,7.7689453902,14.999712564,9.0143453461,15.686360184,33.146848955,36.716893801,21.644434342,9.6722081008,10.044590051,37.099866225,35.87281124,25.762357352,0,0,3.8049238664,3
5.301926,753558,230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,35.910788323,22.824643674,35.32335231,34.324474889,8.3946496695,18.243474806,10.044527309,14.830475746,39.640818012,26.388549516,17.314486779,10.027880666,9.5947131738,35.623545529,53.22196352,23.679037128,0,0,4.3273886231,9
1.423086,905981,177,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,40.54243014,18.380960856,34.530170746,40.854718048,8.1400265258,15.137727453,9.0490632399,16.3057956,45.792160248,25.116979853,15.603315776,10.072954528,11.005480865,37.439813301,41.770965566,23.030216495,0,0,3.0828671183,4
3.362676,1524415,287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,33.386825469,31.798795669,32.211223223,34.110995671,7.7689453902,14.999712564,9.0143453461,15.686360184,33.146848955,36.716893801,21.644434342,9.6722081008,10.044590051,37.099866225,35.87281124,25.762357352,0,0,2.733083199,10
-0.644575,905948,159,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,58.560360675,29.592524579,37.23127105,43.288022848,8.1573846716,21.462298759,10.392422187,18.338842368,42.559717562,33.709636537,22.599068732,11.307576203,12.655781679,46.068687804,51.593407945,20.213658125,0,0,0.6849399145,2
3.804039,909974,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.19443974,37.172786154,44.744246596,42.305288092,8.7606013333,19.597666248,9.785302431,17.189824196,43.175300702,52.888579748,27.508773763,11.696108349,13.58576417,49.620288578,47.223392261,20.38644071,0,0,5.5421932001,7
3.363991,753558,1030,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,35.910788323,22.824643674,35.32335231,34.324474889,8.3946496695,18.243474806,10.044527309,14.830475746,39.640818012,26.388549516,17.314486779,10.027880666,9.5947131738,35.623545529,53.22196352,23.679037128,0,0,3.1829995482,6
2.358938,1524416,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20.881510726,22.330841686,37.809810884,40.086403622,8.6124506321,13.250008914,9.4457750613,14.794277853,33.254287406,33.448816791,20.988775512,8.9985078277,10.334514008,39.990229768,44.239228578,22.756967589,0,1,2.6088429267,9
1.6809,910952,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,40.910546146,25.58674391,40.036184801,50.670243007,8.7445677782,16.269800882,9.0751677515,16.505457069,44.997011706,34.860793914,19.419350255,10.230297244,11.859228181,40.309002167,48.949101803,22.9538967,0,0,3.1911790913,1
4.818532,1298169,257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,46.795761522,32.586175416,36.223319882,40.651605491,8.5024497004,20.830343857,12.124327519,18.375306648,35.579212793,44.287528173,22.403465531,10.436374882,11.051596243,41.218864563,48.437587861,18.320648217,25.703594287,0,3.3309439744,10
5.336479,909250,253,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27.213536033,28.269180876,36.480663998,43.435655197,8.1990062399,14.994166862,9.1336898292,15.966024949,45.327081155,42.234555537,19.801342155,9.0019661676,11.273655639,41.960025809,38.402564468,22.508981329,0,0,5.0223474018,10
4.381748,905950,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3.5056671019,0,0,0,37.494454834,23.499136549,32.876479888,44.156294819,7.8474063857,14.955356621,9.1728253135,17.078820577,43.254125882,43.016719223,25.13113193,9.2670507994,9.7180940945,38.500949489,41.675413936,23.871537278,0,0,3.9262243945,2
1.146829,905948,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,58.560360675,29.592524579,37.23127105,43.288022848,8.1573846716,21.462298759,10.392422187,18.338842368,42.559717562,33.709636537,22.599068732,11.307576203,12.655781679,46.068687804,51.593407945,20.213658125,0,0,2.9922497105,8
1.785156,753577,277,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,3.415194526,3.415194526,0,0,42.664845865,21.921156811,31.952499426,40.328886287,8.2903870821,16.95599617,9.2588230758,16.476668318,38.36152326,30.699142536,17.877384427,8.6985847108,11.101425741,40.645326016,31.804130288,24.589782517,0,0,2.3742078049,4
3.48661,1298169,1030,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,46.795761522,32.586175416,36.223319882,40.651605491,8.5024497004,20.830343857,12.124327519,18.375306648,35.579212793,44.287528173,22.403465531,10.436374882,11.051596243,41.218864563,48.437587861,18.320648217,25.703594287,0,3.2169633726,2
