IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_819,Fingerprint_818,Fingerprint_797,Fingerprint_714,Fingerprint_710,Fingerprint_698,Fingerprint_697,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_673,Fingerprint_672,Fingerprint_658,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_617,Fingerprint_611,GO_0000278,GO_0016477,FAM_TKL_CSV,PKA_172_ASA_X_Fingerprint_644,EXP_COQ8A_X_EXP_PDSS1,EXP_PRKAA2_X_EXP_TP53,EXP_SRC_X_EXP_ARRB2,EXP_SRC_X_EXP_CASP8,GO_0032212_X_GO_0043066,Predicted IC50,Validation
5.896525,910850,291,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1.542071,0,48.41287936,19.382278659,37.993831391,31.328445838,1,5.393027229,10
5.062767,1240216,253,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,4.3398446542,4
4.041297,907057,152,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0.774233,0,26.467730223,14.239302059,20.159938621,19.596252605,0,2.1217687179,1
2.481722,1240160,257,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,0,1.8159413703,7
1.476697,909737,229,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,0,1.6219841543,3
-2.930784,909719,1057,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,-2.231789665,10
4.248384,1240216,281,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,3.7768327071,2
5.000045,909737,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,0,2.0850546956,8
4.922045,1240216,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,3.3717309568,5
-0.305237,909737,308,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,0,-0.972396232,9
1.01151,1298151,275,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,0,1.7022572875,1
0.844423,907071,1021,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,-0.9,37.041244236,17.060561481,25.724939949,19.803250978,0,1.4163171912,10
4.690277,1298151,298,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,0,5.5321701836,3
2.31174,907071,207,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,0,1.1339896746,2
2.036773,909739,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30.935673215,19.16600935,20.643411577,23.832930548,0,2.6713772464,8
1.839591,909719,1021,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,1.5020174717,2
2.339042,910850,177,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1.542071,0,48.41287936,19.382278659,37.993831391,31.328445838,1,2.388470387,9
3.376576,1298146,254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,1.351098,0,51.964453804,21.931007996,34.888751606,29.775278758,2,3.30924912,7
1.483497,907071,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,0,1.4134256141,2
4.569374,909719,1039,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,4.3892882612,2
2.671596,1240160,1053,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,0,1.6942164795,5
3.688243,909719,279,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,4.4398604456,3
4.379122,909737,288,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,0,4.5885700238,7
-1.96143,909737,273,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,0,-0.972396232,10
5.364376,909719,193,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,4.5499188657,5
2.09412,909738,277,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,27.977022855,13.381234536,24.885413353,24.704479382,0,3.3975110176,9
3.011022,909738,1015,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,27.977022855,13.381234536,24.885413353,24.704479382,0,2.2211179673,6
1.307661,909736,1019,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,0,2.0701887809,5
3.290341,909738,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,27.977022855,13.381234536,24.885413353,24.704479382,0,2.2411610357,1
4.844714,1240159,253,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0.545751,0,38.983090682,15.327107304,32.033418446,33.434750632,0,5.6687572447,4
0.776729,909719,308,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,0.6935659961,6
0.595195,909739,157,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30.935673215,19.16600935,20.643411577,23.832930548,0,-0.773149992,4
-2.303147,909719,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,-1.304407676,1
1.364248,909736,1143,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,0,1.4137231576,3
2.0632459485,1240216,1014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,1.4948286385,3
5.101666,1240216,193,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,4.6832029301,8
2.925847,909737,277,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,0,3.3975110174,2
1.130572,1240159,1242,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.545751,0,38.983090682,15.327107304,32.033418446,33.434750632,0,0.2741690691,6
-3.615663,909736,283,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,0,-2.474431317,4
-1.941508,909737,235,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,0,-0.773088944,9
0.189744,907057,312,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.774233,0,26.467730223,14.239302059,20.159938621,19.596252605,0,0.2450473467,3
2.636819,1298151,277,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,0,3.3975110474,2
5.383725,1240160,275,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,0,3.870016311,4
-2.063511,909736,153,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,0,-1.763763797,5
3.151125,1298151,1049,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,0,2.841393292,8
1.753711,907057,158,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.774233,0,26.467730223,14.239302059,20.159938621,19.596252605,0,1.4051716074,3
2.564201,909739,235,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,30.935673215,19.16600935,20.643411577,23.832930548,0,2.4194863471,7
2.079071,909739,226,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,30.935673215,19.16600935,20.643411577,23.832930548,0,0.8858740566,8
2.048865,907057,260,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.774233,0,26.467730223,14.239302059,20.159938621,19.596252605,0,1.9889890607,8
-0.765523,1240217,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,0,-0.082287603,10
3.33245,1298146,185,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,2,1.351098,0,51.964453804,21.931007996,34.888751606,29.775278758,2,2.5906128295,7
-1.11473,1240160,1024,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,0,-0.976479974,10
2.112701,1298151,287,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,0,0.9097044281,3
0.781059,910850,273,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.542071,0,48.41287936,19.382278659,37.993831391,31.328445838,1,2.3307418572,2
4.833367,907071,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,0,4.146047339,5
2.215914,1240160,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,0,2.6461255418,3
3.106723,909719,1038,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,2.7417613073,3
0.305251,907071,185,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,0,1.9593909309,2
4.576479,910850,282,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1.542071,0,48.41287936,19.382278659,37.993831391,31.328445838,1,4.381054411,4
2.985991,1240217,291,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,0,3.3704519,3
2.623375,907071,331,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-0.9,37.041244236,17.060561481,25.724939949,19.803250978,0,1.1339653771,4
1.107928,909736,178,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,0,2.309176796,9
3.234249,1240216,295,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,2.9655793266,10
2.89043,1298146,1038,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,2,1.351098,0,51.964453804,21.931007996,34.888751606,29.775278758,2,2.8459262474,3
4.711352,909738,1039,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,27.977022855,13.381234536,24.885413353,24.704479382,0,5.2891304256,3
-5.103503,1298151,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,0,-2.592599483,8
2.100272,909719,185,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,2.8443617908,10
4.477183,907057,1039,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0.774233,0,26.467730223,14.239302059,20.159938621,19.596252605,0,4.3251176932,6
5.145582,1240160,263,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,0,5.3801390571,3
3.406187,909738,1050,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,27.977022855,13.381234536,24.885413353,24.704479382,0,3.4176145322,6
2.810915,910850,1219,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.542071,0,48.41287936,19.382278659,37.993831391,31.328445838,1,2.3279227902,3
4.455043,907057,292,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.774233,0,26.467730223,14.239302059,20.159938621,19.596252605,0,3.9780874624,5
0.425821,1240217,202,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,0,1.1169028598,7
-0.850851,909719,155,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,0.5174406481,10
3.131008,909737,1052,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,0,3.0453316387,4
0.96776,909719,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,1.0202883303,2
1.944198,909737,230,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,0,2.8677926047,5
3.5446788474,909736,1032,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,0,2.1184190839,8
2.948827,909737,305,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,0,3.7855945611,3
3.442463,1240216,1049,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,2.8424879719,1
4.173344,910850,219,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1.542071,0,48.41287936,19.382278659,37.993831391,31.328445838,1,5.2448133765,1
3.422504,907071,262,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,0,3.2383970982,6
-0.06728,1240160,273,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,0,0.85201364,5
1.14785,1298151,1038,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,0,1.1719135143,2
4.559847,909736,253,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,0,4.7157588131,6
3.242686,1240216,177,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,2.3855281381,1
1.835145,907071,1143,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,0,1.4126058165,1
0.565447,909738,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,27.977022855,13.381234536,24.885413353,24.704479382,0,-0.009608844,1
-0.973305,907071,1059,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,0,-0.82142389,10
0.857787,1240216,282,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,1.2782440129,6
3.763945,1240217,281,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,0,3.911319467,8
-2.121807,910850,1060,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1.542071,0,48.41287936,19.382278659,37.993831391,31.328445838,1,-1.195916041,8
2.882255,1240160,291,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,0,2.5610456913,8
2.681104,1240216,305,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,3.7284981883,6
4.653176,1240217,231,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,0,5.3436124941,6
4.399175,1240159,199,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.545751,0,38.983090682,15.327107304,32.033418446,33.434750632,0,4.2340805962,5
-0.307306,1298151,1022,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,0,0.1709798049,6
5.168653,907071,345,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,0,6.1150553507,5
0.699463,909736,249,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,0,-0.330879893,4
5.681786,1298146,257,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,2,1.351098,0,51.964453804,21.931007996,34.888751606,29.775278758,2,4.8622888346,5
2.81802,1240159,219,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0.545751,0,38.983090682,15.327107304,32.033418446,33.434750632,0,2.7684776753,5
3.9907658118,1298146,1032,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1.351098,0,51.964453804,21.931007996,34.888751606,29.775278758,2,5.4908962202,7
3.547691,1240159,301,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0.545751,0,38.983090682,15.327107304,32.033418446,33.434750632,0,4.4347780479,4
0.399631,909719,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,1.3534870358,5
1.930066,1240216,229,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,2.2040521734,6
-4.329814,909737,283,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,0,-2.439286085,10
1.083891,909737,226,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,0,0.6194322772,8
-0.829143,909738,155,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,27.977022855,13.381234536,24.885413353,24.704479382,0,1.6215353568,1
4.104506,1240216,292,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,3.4969649629,6
1.328,1240159,158,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.545751,0,38.983090682,15.327107304,32.033418446,33.434750632,0,2.5445874082,4
-0.444912,1240217,158,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,0,1.2987860259,10
-1.476301,1240216,1060,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,-1.155282084,10
5.818269,1298146,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1.351098,0,51.964453804,21.931007996,34.888751606,29.775278758,2,5.5880985402,9
3.69393,1240160,305,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,0,3.6954724709,4
2.766766,909736,309,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,0,4.311796162,5
-0.98605,907071,273,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,0,1.1343382749,3
4.967817,1298146,249,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1.351098,0,51.964453804,21.931007996,34.888751606,29.775278758,2,3.8897620818,5
2.189863,1298151,1028,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,0,2.3850979627,8
2.017334,909738,331,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,27.977022855,13.381234536,24.885413353,24.704479382,0,1.4639813283,7
1.989488,909738,1021,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,27.977022855,13.381234536,24.885413353,24.704479382,0,1.4213520591,1
3.646102,909737,295,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,0,2.6828431054,5
3.302171,909738,292,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,27.977022855,13.381234536,24.885413353,24.704479382,0,2.7929188411,4
4.034972,1240216,255,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,3.8236930984,2
2.062242,907057,226,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0.774233,0,26.467730223,14.239302059,20.159938621,19.596252605,0,1.9669797003,7
2.627821,1298151,1052,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,0,1.7767529328,7
4.421514,1240159,279,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0.545751,0,38.983090682,15.327107304,32.033418446,33.434750632,0,4.6214567794,4
4.037107,909719,206,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,3.1704976515,7
2.814113,907057,291,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.774233,0,26.467730223,14.239302059,20.159938621,19.596252605,0,3.0538718712,9
4.770768,910850,1025,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1.542071,0,48.41287936,19.382278659,37.993831391,31.328445838,1,4.707629257,6
1.917519,907071,1029,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,0,2.9697452498,9
2.979735,907071,235,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,-0.9,37.041244236,17.060561481,25.724939949,19.803250978,0,2.8080480068,2
-1.29513,909736,308,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,0,-0.330879893,5
0.598597,1240216,312,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,0.247829791,2
4.701944,909719,309,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,4.9023914909,4
