IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_828,Fingerprint_826,Fingerprint_825,Fingerprint_822,Fingerprint_821,Fingerprint_819,Fingerprint_818,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_782,Fingerprint_780,Fingerprint_776,Fingerprint_714,Fingerprint_710,Fingerprint_709,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_672,Fingerprint_658,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_617,Fingerprint_611,GO_0000278,GO_0016477,GO_0030216_EXP,SFAM_RIPK,FAM_TKL_CSV,EXP_COQ8A_X_EXP_PDSS1,EXP_PRKAA2_X_EXP_TP53,EXP_SRC_X_EXP_ARRB2,EXP_SRC_X_EXP_CASP8,EXP_SRC_X_EXP_VCAM1,EXP_STK11_X_EXP_MYC,EXP_STK11_X_EXP_TP53,GO_0032212_X_GO_0043066,Predicted IC50,Validation
2.611519,909739,167,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,30.935673215,19.16600935,20.643411577,23.832930548,35.543980459,38.137761697,14.851014061,0,2.2102189161,7
1.15676,910850,167,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1.542071,48.41287936,19.382278659,37.993831391,31.328445838,18.178104579,57.083383164,16.807610268,1,1.9848526039,5
1.6188,1240159,167,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,5.515984999,1,0.545751,38.983090682,15.327107304,32.033418446,33.434750632,42.17240033,59.634162386,16.478369078,0,1.8738802548,3
0.183492,1240160,167,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,16.58681293,40.167530663,12.979476126,0,0.6974044223,9
1.239015,1240216,167,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0.824209,24.595890283,14.349956727,17.323213801,16.791871412,11.297757657,40.801514876,13.303250617,0,1.0983821849,8
0.678498,1240217,167,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,10.682262832,38.226455689,13.100330564,0,0.6976641554,5
3.060726,1298146,167,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,5.7848448009,1,1.351098,51.964453804,21.931007996,34.888751606,29.775278758,56.93672438,58.144369091,19.048129023,2,2.4256034868,7
1.26303,1298151,167,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,14.205673265,49.190541811,15.076489554,0,0.8024812168,1
1.638822,907057,176,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.774233,26.467730223,14.239302059,20.159938621,19.596252605,31.143482019,48.267059389,14.364492707,0,2.9871674142,5
5.790784,907071,176,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,45.724019801,52.989407318,16.594371407,0,5.6977599354,6
3.283026,909719,176,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3.1913423018,0,0.751916,29.836462018,14.588292222,17.13390608,21.87263279,11.129437377,48.891806068,14.351758417,0,3.4270871376,8
3.946012,909736,176,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,19.74876179,35.78231046,12.023338272,0,3.1693425568,8
4.092486,909737,176,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,20.342540706,47.233718778,15.71987631,0,3.5840637951,8
3.432192,909738,176,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,27.977022855,13.381234536,24.885413353,24.704479382,15.287724326,48.580444913,14.712098294,0,3.4377294329,7
3.717304,909739,176,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,30.935673215,19.16600935,20.643411577,23.832930548,35.543980459,38.137761697,14.851014061,0,3.7649722472,1
3.53321,910850,176,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1.542071,48.41287936,19.382278659,37.993831391,31.328445838,18.178104579,57.083383164,16.807610268,1,4.348247828,10
5.468864,1240159,176,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5.515984999,1,0.545751,38.983090682,15.327107304,32.033418446,33.434750632,42.17240033,59.634162386,16.478369078,0,5.1706796121,9
2.85383,1240160,176,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,16.58681293,40.167530663,12.979476126,0,3.4592712256,5
2.961379,1240216,176,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0.824209,24.595890283,14.349956727,17.323213801,16.791871412,11.297757657,40.801514876,13.303250617,0,3.1364765343,2
2.803664,1240217,176,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,10.682262832,38.226455689,13.100330564,0,2.663597565,8
6.775782,1298146,176,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5.7848448009,1,1.351098,51.964453804,21.931007996,34.888751606,29.775278758,56.93672438,58.144369091,19.048129023,2,6.9776685131,3
3.334897,1298151,176,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,14.205673265,49.190541811,15.076489554,0,3.531321596,7
0.042198,907057,177,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.774233,26.467730223,14.239302059,20.159938621,19.596252605,31.143482019,48.267059389,14.364492707,0,1.3263607198,4
2.533266,907071,177,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,45.724019801,52.989407318,16.594371407,0,2.0625234992,5
1.364754,909719,177,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,3.1913423018,0,0.751916,29.836462018,14.588292222,17.13390608,21.87263279,11.129437377,48.891806068,14.351758417,0,2.3324465484,5
4.118921,909736,177,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,19.74876179,35.78231046,12.023338272,0,2.1480627057,3
3.549176,909737,177,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,20.342540706,47.233718778,15.71987631,0,2.130108303,3
2.512702,909738,177,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,27.977022855,13.381234536,24.885413353,24.704479382,15.287724326,48.580444913,14.712098294,0,2.4306179599,6
4.324213,909739,177,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,30.935673215,19.16600935,20.643411577,23.832930548,35.543980459,38.137761697,14.851014061,0,3.1104404766,9
2.339042,910850,177,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1.542071,48.41287936,19.382278659,37.993831391,31.328445838,18.178104579,57.083383164,16.807610268,1,3.601643252,3
2.000712,1240159,177,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,5.515984999,1,0.545751,38.983090682,15.327107304,32.033418446,33.434750632,42.17240033,59.634162386,16.478369078,0,1.9857466035,2
0.506645,1240160,177,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,16.58681293,40.167530663,12.979476126,0,1.9200471919,5
3.242686,1240216,177,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0.824209,24.595890283,14.349956727,17.323213801,16.791871412,11.297757657,40.801514876,13.303250617,0,3.1378030017,6
2.470264,1240217,177,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,10.682262832,38.226455689,13.100330564,0,1.6183103784,9
4.776109,1298146,177,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,5.7848448009,1,1.351098,51.964453804,21.931007996,34.888751606,29.775278758,56.93672438,58.144369091,19.048129023,2,4.6949282897,7
1.857438,1298151,177,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,14.205673265,49.190541811,15.076489554,0,2.0381913666,8
0.871625,907057,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.774233,26.467730223,14.239302059,20.159938621,19.596252605,31.143482019,48.267059389,14.364492707,0,0.3403569551,3
2.458663,907071,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,45.724019801,52.989407318,16.594371407,0,2.0964610081,10
0.675968,909719,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3.1913423018,0,0.751916,29.836462018,14.588292222,17.13390608,21.87263279,11.129437377,48.891806068,14.351758417,0,0.7031719797,9
1.107928,909736,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,19.74876179,35.78231046,12.023338272,0,1.9997546698,10
2.133232,909737,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,20.342540706,47.233718778,15.71987631,0,2.6162976009,6
1.362129,909738,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,27.977022855,13.381234536,24.885413353,24.704479382,15.287724326,48.580444913,14.712098294,0,1.8714389908,2
2.814805,909739,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,30.935673215,19.16600935,20.643411577,23.832930548,35.543980459,38.137761697,14.851014061,0,2.9938096862,4
1.544037,910850,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1.542071,48.41287936,19.382278659,37.993831391,31.328445838,18.178104579,57.083383164,16.807610268,1,2.1161133791,10
1.669383,1240159,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,5.515984999,1,0.545751,38.983090682,15.327107304,32.033418446,33.434750632,42.17240033,59.634162386,16.478369078,0,2.0276606454,9
1.108614,1240160,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,16.58681293,40.167530663,12.979476126,0,0.8741494229,2
2.428528,1240216,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.824209,24.595890283,14.349956727,17.323213801,16.791871412,11.297757657,40.801514876,13.303250617,0,3.0224065024,6
0.243297,1240217,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,10.682262832,38.226455689,13.100330564,0,0.1416471864,5
5.363543,1298146,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,5.7848448009,1,1.351098,51.964453804,21.931007996,34.888751606,29.775278758,56.93672438,58.144369091,19.048129023,2,5.740451639,7
4.908673,1298151,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,14.205673265,49.190541811,15.076489554,0,2.5035586341,8
0.781978,907057,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0.774233,26.467730223,14.239302059,20.159938621,19.596252605,31.143482019,48.267059389,14.364492707,0,0.6974029391,3
0.226199,907071,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,45.724019801,52.989407318,16.594371407,0,0.0634800269,4
0.399631,909719,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3.1913423018,0,0.751916,29.836462018,14.588292222,17.13390608,21.87263279,11.129437377,48.891806068,14.351758417,0,0.6974042913,9
-3.145735,909736,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,19.74876179,35.78231046,12.023338272,0,-0.971432959,9
0.225336,909737,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,20.342540706,47.233718778,15.71987631,0,0.4747886783,1
0.565447,909738,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,27.977022855,13.381234536,24.885413353,24.704479382,15.287724326,48.580444913,14.712098294,0,0.6974042946,9
2.154077,909739,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,30.935673215,19.16600935,20.643411577,23.832930548,35.543980459,38.137761697,14.851014061,0,0.6973698824,1
1.590662,910850,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1.542071,48.41287936,19.382278659,37.993831391,31.328445838,18.178104579,57.083383164,16.807610268,1,1.9847639919,6
0.685697,1240159,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,5.515984999,1,0.545751,38.983090682,15.327107304,32.033418446,33.434750632,42.17240033,59.634162386,16.478369078,0,0.0634814441,10
-0.158528,1240160,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,16.58681293,40.167530663,12.979476126,0,0.6974039602,7
1.816844,1240216,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0.824209,24.595890283,14.349956727,17.323213801,16.791871412,11.297757657,40.801514876,13.303250617,0,0.6971091693,7
0.089553,1240217,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,10.682262832,38.226455689,13.100330564,0,-0.261953114,1
2.261361,1298146,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,2,5.7848448009,1,1.351098,51.964453804,21.931007996,34.888751606,29.775278758,56.93672438,58.144369091,19.048129023,2,1.9847640056,7
1.840767,1298151,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,14.205673265,49.190541811,15.076489554,0,0.6971127897,4
2.317086,907057,185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.774233,26.467730223,14.239302059,20.159938621,19.596252605,31.143482019,48.267059389,14.364492707,0,1.2833934375,4
0.305251,907071,185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,45.724019801,52.989407318,16.594371407,0,1.2889013024,3
2.100272,909719,185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,3.1913423018,0,0.751916,29.836462018,14.588292222,17.13390608,21.87263279,11.129437377,48.891806068,14.351758417,0,1.579442367,3
-0.550864,909736,185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,19.74876179,35.78231046,12.023338272,0,1.4325505764,3
0.673919,909737,185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,20.342540706,47.233718778,15.71987631,0,1.9920377915,8
0.957923,909738,185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,27.977022855,13.381234536,24.885413353,24.704479382,15.287724326,48.580444913,14.712098294,0,1.7445415907,1
3.192043,909739,185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,30.935673215,19.16600935,20.643411577,23.832930548,35.543980459,38.137761697,14.851014061,0,2.432642602,6
3.489556,910850,185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1.542071,48.41287936,19.382278659,37.993831391,31.328445838,18.178104579,57.083383164,16.807610268,1,2.8516126759,1
1.189385,1240159,185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,5.515984999,1,0.545751,38.983090682,15.327107304,32.033418446,33.434750632,42.17240033,59.634162386,16.478369078,0,1.2097565449,10
2.136915,1240160,185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,16.58681293,40.167530663,12.979476126,0,1.7768731335,10
3.168218,1240216,185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0.824209,24.595890283,14.349956727,17.323213801,16.791871412,11.297757657,40.801514876,13.303250617,0,2.4721923539,7
1.327586,1240217,185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,10.682262832,38.226455689,13.100330564,0,1.0914019422,6
3.33245,1298146,185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,5.7848448009,1,1.351098,51.964453804,21.931007996,34.888751606,29.775278758,56.93672438,58.144369091,19.048129023,2,4.2009462921,10
3.755966,1298151,185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,14.205673265,49.190541811,15.076489554,0,1.8971721738,5
4.275872,907057,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.774233,26.467730223,14.239302059,20.159938621,19.596252605,31.143482019,48.267059389,14.364492707,0,4.7474327415,6
4.833367,907071,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,45.724019801,52.989407318,16.594371407,0,4.7474333936,2
4.337292,909719,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.1913423018,0,0.751916,29.836462018,14.588292222,17.13390608,21.87263279,11.129437377,48.891806068,14.351758417,0,4.7474331558,8
4.690692,909736,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,19.74876179,35.78231046,12.023338272,0,4.7474329897,3
5.000045,909737,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,20.342540706,47.233718778,15.71987631,0,4.7474334266,8
2.134066,909738,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,27.977022855,13.381234536,24.885413353,24.704479382,15.287724326,48.580444913,14.712098294,0,4.7474332888,9
4.867556,909739,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30.935673215,19.16600935,20.643411577,23.832930548,35.543980459,38.137761697,14.851014061,0,4.7474335769,5
5.549065,910850,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.542071,48.41287936,19.382278659,37.993831391,31.328445838,18.178104579,57.083383164,16.807610268,1,5.4435368849,8
4.262193,1240159,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.515984999,1,0.545751,38.983090682,15.327107304,32.033418446,33.434750632,42.17240033,59.634162386,16.478369078,0,4.7474333509,1
5.207946,1240160,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,16.58681293,40.167530663,12.979476126,0,4.7474333103,1
4.922045,1240216,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.824209,24.595890283,14.349956727,17.323213801,16.791871412,11.297757657,40.801514876,13.303250617,0,4.7474335868,1
5.40592,1240217,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,10.682262832,38.226455689,13.100330564,0,4.747432166,6
5.818269,1298146,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5.7848448009,1,1.351098,51.964453804,21.931007996,34.888751606,29.775278758,56.93672438,58.144369091,19.048129023,2,4.7474336739,4
5.060395,1298151,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,14.205673265,49.190541811,15.076489554,0,4.7474333803,10
