IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_830,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_687,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_672,Fingerprint_669,Fingerprint_658,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,MUT_MAP3K19_CSV,EXP_COQ8A,EXP_BMP2K,EXP_TYRO3,EXP_STK39,EXP_ABL1_X_EXP_NAA25,EXP_ABL1_X_EXP_WASF1,EXP_BMP2K_X_EXP_NUMB,EXP_EIF2AK2_X_EXP_DDX58,EXP_EIF2AK2_X_EXP_IFI44L,EXP_GRK2_X_EXP_OR7G3,EXP_GRK2_X_EXP_P2RY11,EXP_GRK2_X_EXP_PEBP1,EXP_STK25_X_EXP_PDCD10,Predicted IC50,Validation
1.819239,724812,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,3.7234969251,5.1040823828,3.876011784,4.9750514666,34.761232788,26.053038677,26.133959104,52.032754268,50.462723367,10.946481006,13.419896718,33.447877177,57.559323593,0.2419296567,9
1.691533,724838,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,4.2842057895,4.5338299346,3.8545863516,4.1375542049,55.673042427,36.730083042,23.613878277,42.531408667,22.681308314,12.303724236,15.030348236,35.81343234,49.841545998,-0.101685638,1
0.389301,753552,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,4.0715409921,4.7694202433,4.5709219205,4.6743795136,33.970428614,21.91717692,24.345720562,29.32752021,25.675641547,12.054706919,14.189901935,39.031571595,54.469504275,0.9829116029,10
-0.308691,753566,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0.747083,4.0198847878,5.1436910502,3.8326027348,3.9135600487,32.567668049,26.966113588,24.73023665,68.212093245,63.343848192,11.620918845,12.04732133,34.394839084,54.588299152,-0.05110985,3
-0.310437,906797,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,4.2355762025,5.1955338619,3.7757457396,4.1665083287,35.571954132,28.794491589,24.412777213,50.715170845,42.645541027,11.135253943,12.271955385,35.043203446,53.942528787,0.0273643125,7
0.070911,906798,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,4.4156995237,5.6835132259,4.4701725135,5.1766119232,36.800342432,32.498683566,28.740197833,39.34793594,26.256481212,12.300533085,14.210374285,36.316564477,57.666129914,0.2066547509,8
0.146073,907065,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0.733222,3.8911186725,5.5784705731,3.4634271342,3.1938071887,30.262203964,16.22189344,28.74283811,66.457796513,45.429656824,10.571549596,11.428442532,35.721014336,51.10585255,0.82659649,2
1.331633,907312,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,4.0102803748,5.6966804957,3.7145435456,3.9267963208,31.202297744,20.705490251,28.917611022,34.647518354,25.954492303,12.172945852,16.546435925,34.419281003,53.568983936,1.7199950235,7
-1.427827,909704,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,4.6186327115,3.556404129,3.9044155458,4.600857288,32.374799013,23.31322128,16.938202554,30.086639489,24.56373632,12.186684504,14.613336486,34.696250514,56.850374598,0.8358571957,1
1.130305,909780,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,3.9864387426,5.3382416798,4.0083087327,4.4900887461,37.276723438,26.156679011,25.940341307,46.154271401,26.347803443,12.070672761,12.759589867,30.688503112,55.094662829,0.9823128783,1
0.08941,910926,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,4.8589154852,4.3856903984,4.3576758094,5.3181855834,40.451513058,28.846343907,25.027433285,50.10208626,31.193232658,14.534363969,17.023648456,40.640690037,64.571267488,0.4408278901,3
0.833699,1299051,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,3.9348772482,4.9026373039,3.9975818697,4.5877846112,31.770418077,25.00454783,33.88703479,61.318245696,68.179557814,11.960412509,15.497781808,30.313986847,54.009365708,0.8606410039,5
1.159551,687452,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.9756980829,4.7746715945,4.9310779605,4.3801194075,41.211373461,35.802168784,23.03320733,39.578700829,26.148673934,12.396290904,16.038520736,36.423006688,60.54857718,-0.486816997,4
0.44829,687455,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0206514627,4.5132754594,3.8399893723,5.3690671337,35.319169501,25.449699003,25.520813865,28.328973282,20.77271115,10.249101639,13.161818338,34.309401425,46.171866531,0.6821570755,2
1.124336,687459,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.7750217434,6.4845635998,4.1637910594,4.1099655884,34.755870007,25.835093804,30.021792299,64.077142002,74.609367555,11.174113459,13.134354154,31.981405473,44.803608006,0.9985574171,2
0.439901,724812,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.7234969251,5.1040823828,3.876011784,4.9750514666,34.761232788,26.053038677,26.133959104,52.032754268,50.462723367,10.946481006,13.419896718,33.447877177,57.559323593,0.9444884284,1
-0.737123,724838,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.2842057895,4.5338299346,3.8545863516,4.1375542049,55.673042427,36.730083042,23.613878277,42.531408667,22.681308314,12.303724236,15.030348236,35.81343234,49.841545998,-0.367706366,1
-0.305463,753552,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0715409921,4.7694202433,4.5709219205,4.6743795136,33.970428614,21.91717692,24.345720562,29.32752021,25.675641547,12.054706919,14.189901935,39.031571595,54.469504275,-0.261991754,7
-0.899413,753566,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.747083,4.0198847878,5.1436910502,3.8326027348,3.9135600487,32.567668049,26.966113588,24.73023665,68.212093245,63.343848192,11.620918845,12.04732133,34.394839084,54.588299152,-0.081859253,5
-1.008118,906797,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.2355762025,5.1955338619,3.7757457396,4.1665083287,35.571954132,28.794491589,24.412777213,50.715170845,42.645541027,11.135253943,12.271955385,35.043203446,53.942528787,1.1248714994,1
-1.470483,906798,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.4156995237,5.6835132259,4.4701725135,5.1766119232,36.800342432,32.498683566,28.740197833,39.34793594,26.256481212,12.300533085,14.210374285,36.316564477,57.666129914,-1.213928045,5
-0.515369,907065,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.733222,3.8911186725,5.5784705731,3.4634271342,3.1938071887,30.262203964,16.22189344,28.74283811,66.457796513,45.429656824,10.571549596,11.428442532,35.721014336,51.10585255,0.2811891721,8
0.753288,907312,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0102803748,5.6966804957,3.7145435456,3.9267963208,31.202297744,20.705490251,28.917611022,34.647518354,25.954492303,12.172945852,16.546435925,34.419281003,53.568983936,1.5596200815,10
-0.876677,909704,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.6186327115,3.556404129,3.9044155458,4.600857288,32.374799013,23.31322128,16.938202554,30.086639489,24.56373632,12.186684504,14.613336486,34.696250514,56.850374598,-0.354464372,10
-0.15548,909780,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.9864387426,5.3382416798,4.0083087327,4.4900887461,37.276723438,26.156679011,25.940341307,46.154271401,26.347803443,12.070672761,12.759589867,30.688503112,55.094662829,0.4960382132,5
-2.776974,910926,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.8589154852,4.3856903984,4.3576758094,5.3181855834,40.451513058,28.846343907,25.027433285,50.10208626,31.193232658,14.534363969,17.023648456,40.640690037,64.571267488,-1.969533928,4
-0.550084,1299051,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.9348772482,4.9026373039,3.9975818697,4.5877846112,31.770418077,25.00454783,33.88703479,61.318245696,68.179557814,11.960412509,15.497781808,30.313986847,54.009365708,-0.085059083,7
0.695287,687452,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3.9756980829,4.7746715945,4.9310779605,4.3801194075,41.211373461,35.802168784,23.03320733,39.578700829,26.148673934,12.396290904,16.038520736,36.423006688,60.54857718,0.6576234941,9
2.67097,687455,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4.0206514627,4.5132754594,3.8399893723,5.3690671337,35.319169501,25.449699003,25.520813865,28.328973282,20.77271115,10.249101639,13.161818338,34.309401425,46.171866531,2.9386510496,10
3.414331,687459,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3.7750217434,6.4845635998,4.1637910594,4.1099655884,34.755870007,25.835093804,30.021792299,64.077142002,74.609367555,11.174113459,13.134354154,31.981405473,44.803608006,1.9180003926,3
1.517435,724812,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3.7234969251,5.1040823828,3.876011784,4.9750514666,34.761232788,26.053038677,26.133959104,52.032754268,50.462723367,10.946481006,13.419896718,33.447877177,57.559323593,2.6579945061,3
2.476255,724838,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4.2842057895,4.5338299346,3.8545863516,4.1375542049,55.673042427,36.730083042,23.613878277,42.531408667,22.681308314,12.303724236,15.030348236,35.81343234,49.841545998,2.9019869541,9
2.221571,753552,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4.0715409921,4.7694202433,4.5709219205,4.6743795136,33.970428614,21.91717692,24.345720562,29.32752021,25.675641547,12.054706919,14.189901935,39.031571595,54.469504275,0.1990353469,1
1.484704,753566,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.747083,4.0198847878,5.1436910502,3.8326027348,3.9135600487,32.567668049,26.966113588,24.73023665,68.212093245,63.343848192,11.620918845,12.04732133,34.394839084,54.588299152,1.7655511947,5
1.465452,906797,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4.2355762025,5.1955338619,3.7757457396,4.1665083287,35.571954132,28.794491589,24.412777213,50.715170845,42.645541027,11.135253943,12.271955385,35.043203446,53.942528787,2.568578985,1
1.027039,906798,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4.4156995237,5.6835132259,4.4701725135,5.1766119232,36.800342432,32.498683566,28.740197833,39.34793594,26.256481212,12.300533085,14.210374285,36.316564477,57.666129914,1.375816398,10
3.558859,907065,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.733222,3.8911186725,5.5784705731,3.4634271342,3.1938071887,30.262203964,16.22189344,28.74283811,66.457796513,45.429656824,10.571549596,11.428442532,35.721014336,51.10585255,2.5425072835,8
2.601948,907312,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4.0102803748,5.6966804957,3.7145435456,3.9267963208,31.202297744,20.705490251,28.917611022,34.647518354,25.954492303,12.172945852,16.546435925,34.419281003,53.568983936,2.5974167663,2
0.265303,909704,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4.6186327115,3.556404129,3.9044155458,4.600857288,32.374799013,23.31322128,16.938202554,30.086639489,24.56373632,12.186684504,14.613336486,34.696250514,56.850374598,0.8548837652,10
1.161875,909780,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3.9864387426,5.3382416798,4.0083087327,4.4900887461,37.276723438,26.156679011,25.940341307,46.154271401,26.347803443,12.070672761,12.759589867,30.688503112,55.094662829,2.0355807923,6
1.04056,910926,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4.8589154852,4.3856903984,4.3576758094,5.3181855834,40.451513058,28.846343907,25.027433285,50.10208626,31.193232658,14.534363969,17.023648456,40.640690037,64.571267488,0.835896531,10
0.649341,1299051,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3.9348772482,4.9026373039,3.9975818697,4.5877846112,31.770418077,25.00454783,33.88703479,61.318245696,68.179557814,11.960412509,15.497781808,30.313986847,54.009365708,2.0041267067,1
0.442865,687452,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,3.9756980829,4.7746715945,4.9310779605,4.3801194075,41.211373461,35.802168784,23.03320733,39.578700829,26.148673934,12.396290904,16.038520736,36.423006688,60.54857718,0.216670896,6
0.231394,687455,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,4.0206514627,4.5132754594,3.8399893723,5.3690671337,35.319169501,25.449699003,25.520813865,28.328973282,20.77271115,10.249101639,13.161818338,34.309401425,46.171866531,-0.481591271,5
-1.21364,687459,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,3.7750217434,6.4845635998,4.1637910594,4.1099655884,34.755870007,25.835093804,30.021792299,64.077142002,74.609367555,11.174113459,13.134354154,31.981405473,44.803608006,-0.064154801,10
2.09308,724812,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,3.7234969251,5.1040823828,3.876011784,4.9750514666,34.761232788,26.053038677,26.133959104,52.032754268,50.462723367,10.946481006,13.419896718,33.447877177,57.559323593,0.7855377081,4
1.537607,724838,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,4.2842057895,4.5338299346,3.8545863516,4.1375542049,55.673042427,36.730083042,23.613878277,42.531408667,22.681308314,12.303724236,15.030348236,35.81343234,49.841545998,0.2678590742,1
1.668337,753552,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,4.0715409921,4.7694202433,4.5709219205,4.6743795136,33.970428614,21.91717692,24.345720562,29.32752021,25.675641547,12.054706919,14.189901935,39.031571595,54.469504275,0.7198737368,4
-1.343059,753566,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0.747083,4.0198847878,5.1436910502,3.8326027348,3.9135600487,32.567668049,26.966113588,24.73023665,68.212093245,63.343848192,11.620918845,12.04732133,34.394839084,54.588299152,0.3441938798,2
-0.093546,906797,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,4.2355762025,5.1955338619,3.7757457396,4.1665083287,35.571954132,28.794491589,24.412777213,50.715170845,42.645541027,11.135253943,12.271955385,35.043203446,53.942528787,0.435954291,6
-0.078754,906798,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,4.4156995237,5.6835132259,4.4701725135,5.1766119232,36.800342432,32.498683566,28.740197833,39.34793594,26.256481212,12.300533085,14.210374285,36.316564477,57.666129914,-0.479622315,4
0.463292,907065,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0.733222,3.8911186725,5.5784705731,3.4634271342,3.1938071887,30.262203964,16.22189344,28.74283811,66.457796513,45.429656824,10.571549596,11.428442532,35.721014336,51.10585255,1.3054509584,5
2.742316,907312,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,4.0102803748,5.6966804957,3.7145435456,3.9267963208,31.202297744,20.705490251,28.917611022,34.647518354,25.954492303,12.172945852,16.546435925,34.419281003,53.568983936,1.4649824842,5
-0.540502,909704,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,4.6186327115,3.556404129,3.9044155458,4.600857288,32.374799013,23.31322128,16.938202554,30.086639489,24.56373632,12.186684504,14.613336486,34.696250514,56.850374598,0.8814418793,10
1.214622,909780,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,3.9864387426,5.3382416798,4.0083087327,4.4900887461,37.276723438,26.156679011,25.940341307,46.154271401,26.347803443,12.070672761,12.759589867,30.688503112,55.094662829,1.3772705914,4
0.256481,910926,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,4.8589154852,4.3856903984,4.3576758094,5.3181855834,40.451513058,28.846343907,25.027433285,50.10208626,31.193232658,14.534363969,17.023648456,40.640690037,64.571267488,-0.354244948,7
1.09528,1299051,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,3.9348772482,4.9026373039,3.9975818697,4.5877846112,31.770418077,25.00454783,33.88703479,61.318245696,68.179557814,11.960412509,15.497781808,30.313986847,54.009365708,1.3278113264,7
0.048499,687452,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,3.9756980829,4.7746715945,4.9310779605,4.3801194075,41.211373461,35.802168784,23.03320733,39.578700829,26.148673934,12.396290904,16.038520736,36.423006688,60.54857718,0.9171349147,1
2.712152,687455,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,4.0206514627,4.5132754594,3.8399893723,5.3690671337,35.319169501,25.449699003,25.520813865,28.328973282,20.77271115,10.249101639,13.161818338,34.309401425,46.171866531,2.6364476012,6
1.550136,687459,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,3.7750217434,6.4845635998,4.1637910594,4.1099655884,34.755870007,25.835093804,30.021792299,64.077142002,74.609367555,11.174113459,13.134354154,31.981405473,44.803608006,2.978811444,10
2.749518,724812,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,3.7234969251,5.1040823828,3.876011784,4.9750514666,34.761232788,26.053038677,26.133959104,52.032754268,50.462723367,10.946481006,13.419896718,33.447877177,57.559323593,2.7835472179,9
1.790144,724838,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,4.2842057895,4.5338299346,3.8545863516,4.1375542049,55.673042427,36.730083042,23.613878277,42.531408667,22.681308314,12.303724236,15.030348236,35.81343234,49.841545998,1.6818523976,8
