IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_828,Fingerprint_826,Fingerprint_822,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_782,Fingerprint_780,Fingerprint_776,Fingerprint_712,Fingerprint_710,Fingerprint_697,Fingerprint_687,Fingerprint_677,Fingerprint_646,Fingerprint_644,Fingerprint_629,Fingerprint_617,Fingerprint_611,REC_R_HSA_141409,GO_0030878,GO_0030878_EXP,CLS_average_ploidy,EXP_PIM2,EXP_MAPK13_X_EXP_RAPGEF4,EXP_NEK6_X_EXP_NUP37,EXP_STK16_X_EXP_PEPD,Predicted IC50,Validation
-3.706493,1240174,283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,-3.30355428,10
5.297377,907000,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,4.0627386543,4
4.89422,907051,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,3.9223218324,8
4.87773,908130,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,4.3329234468,9
2.678844,909735,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,1.2270548099,10
2.344609,910691,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,2.4737669619,3
3.231673,910781,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,3.8427725755,3
2.766931,924187,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,2.0788667175,5
2.774396,930082,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,3.6703298408,1
3.470034,1240127,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,3.3368015544,2
3.517181,1240174,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,3.9593943728,8
4.628405,907000,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,4.2820850295,4
3.947244,907051,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,4.4772696799,9
4.575448,908130,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,3.8894167503,5
2.352985,909735,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,2.0786305011,10
4.617551,910691,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,4.3977645714,9
4.311673,910781,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,4.0138274625,9
4.7703,924187,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,4.7124293349,10
2.233886,930082,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,2.5695587963,7
5.432144,1240127,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,4.9507933852,9
4.466242,1240174,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,4.3057441028,9
5.272482,907000,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,4.9544373586,6
5.603893,907051,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,5.14871824,8
5.539659,908130,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,5.6811872471,9
3.666017,909735,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,4.0393336315,8
4.450033,910691,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,5.117209971,4
5.764794,910781,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,5.0506939139,4
6.353152,924187,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,5.813425795,4
4.760597,930082,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,4.4384001016,8
4.693845,1240127,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,5.1957761421,1
5.584989,1240174,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,5.7741974785,1
5.267138,907000,291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,4.5243855722,3
3.505914,907051,291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,4.482302269,2
4.918302,908130,291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,4.0385568709,10
2.484534,909735,291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,1.839503615,2
3.091136,910691,291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,1.8270413605,1
2.937262,910781,291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,3.055363998,6
3.871734,924187,291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,3.5827039759,1
2.895004,930082,291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,2.5997595177,2
3.335982,1240127,291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,2.9037244147,9
3.195041,1240174,291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,4.135558852,2
2.687391,907000,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,3.3025936339,1
5.00853,907051,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,5.1481516851,8
4.194698,908130,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,3.8267833253,4
2.558992,909735,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,2.015999239,4
3.376126,910691,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,2.9090977441,7
3.195842,910781,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,2.9268533887,8
4.275669,924187,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,3.9811998652,4
4.923666,930082,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,3.4414745124,8
4.483534,1240127,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,4.5626759963,2
3.238196,1240174,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,3.3365984998,10
3.762041,907000,293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,3.1551688516,9
4.081009,907051,293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,4.1348318774,8
3.998614,908130,293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,3.1510999417,7
2.530708,909735,293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,2.3776603555,9
3.744036,910691,293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,3.5583446333,2
3.954591,910781,293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,3.1281152708,8
4.594365,924187,293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,4.5621381765,2
3.697102,930082,293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,4.1697677037,3
4.803539,1240127,293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,4.3868613905,4
3.032066,1240174,293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,3.2148055998,7
5.293266,907000,294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,5.5019757684,10
5.537681,907051,294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,5.4378403293,2
5.403925,908130,294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,4.7342064606,1
3.116559,909735,294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,3.1139173521,10
3.454168,910691,294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,3.5215145706,5
5.178283,910781,294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,3.8289406176,4
3.835328,924187,294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,3.5521519267,7
2.280851,930082,294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,1.6338613871,5
3.233358,1240127,294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,4.3321159556,7
4.569949,1240174,294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,4.7056848627,4
4.623618,907000,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,3.705293208,10
4.071846,907051,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,4.2100035686,9
4.797719,908130,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,3.3710895856,9
1.389324,909735,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,2.1875759393,5
2.804669,910691,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,2.5301116057,4
3.85213,910781,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,3.2482009929,8
2.901185,924187,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,2.7463185831,1
2.364309,930082,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,3.2663011912,7
3.064816,1240127,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,3.872935952,10
3.262039,1240174,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,2.8786871536,1
3.981762,907000,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,6.5885134417,1
4.278031,907051,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,3.7795746951,3
4.158451,908130,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,4.4294668694,5
3.229829,909735,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,3.3229873229,8
4.942494,910691,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,5.5936198284,10
4.423446,910781,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,3.8031594119,10
5.998784,924187,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,5.3760267145,2
4.065412,930082,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,4.3009423698,6
5.378986,1240127,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,4.4358669334,1
4.579712,1240174,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,4.688243763,8
2.55352,907000,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,2.6039684436,3
3.883429,907051,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,4.4742641066,1
-0.733414,908130,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,0.0574406697,8
-0.748915,909735,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,1.7006727615,6
-1.736327,910691,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,-0.862888837,6
-0.4477,910781,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,-0.460017077,4
1.023914,924187,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,1.0462271593,4
3.958758,930082,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,2.5658960824,4
1.656641,1240127,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,1.0474574701,4
1.591207,1240174,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,1.2697959792,6
3.000279,907000,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,3.525119772,10
4.932813,907051,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,4.920651039,1
3.15014,908130,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,3.1240273846,10
0.267949,909735,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,1.4267892413,3
1.543135,910691,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,1.6398811321,3
2.457764,910781,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,1.8473262227,1
4.047145,924187,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,2.6689120747,5
3.144019,930082,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,3.1640349567,4
2.097376,1240127,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,2.9100746987,2
3.604201,1240174,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,3.4770622224,9
1.192922,907000,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,0.6494772841,9
3.417109,907051,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,3.7403630317,2
2.164031,908130,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,1.0613718582,4
-1.883829,909735,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,-0.459308544,7
-3.425382,910691,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,-1.877635168,10
-1.549474,910781,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,-0.258897221,3
0.495052,924187,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,0.1953948163,10
3.80707,930082,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,3.5343828966,2
0.594679,1240127,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,0.056431355,9
-0.199649,1240174,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,0.5476228482,9
5.123048,907000,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,5.0614313952,3
5.603893,907051,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,5.203880478,9
5.230878,908130,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,5.4315522786,7
4.395509,909735,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,3.3351469471,2
