IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_826,Fingerprint_825,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_784,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_704,Fingerprint_698,Fingerprint_697,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_672,Fingerprint_667,Fingerprint_659,Fingerprint_658,Fingerprint_656,Fingerprint_650,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_576,GO_0090263,EXP_TRPM6,EXP_COQ8A,EXP_EIF2AK2,EXP_MAP2K5,PKA_140_POL_X_Fingerprint_646,PKA_252_ASA_X_Fingerprint_576,PKA_265_ASA_X_Fingerprint_659,PKA_265_CSV_X_Fingerprint_659,PKA_265_EXP_X_Fingerprint_659,PKA_265_HYD_X_Fingerprint_659,PKA_265_X_Fingerprint_659,EXP_ABL1_X_EXP_WASF1,EXP_BMP2K_X_EXP_NUMB,EXP_BMP2K_X_EXP_RALBP1,EXP_GRK2_X_EXP_OR5AC2,EXP_GRK2_X_EXP_OR6A2,EXP_GRK2_X_EXP_P2RY11,EXP_PHKG2_X_EXP_PHKA1,EXP_STK25_X_EXP_PDCD10
4.400415,753566,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,2.94396566251878,4.01988478778277,8.14603342228,4.03879869412857,0,0,0,0,0,0,0,26.9661135881796,24.7302366504369,32.0412656801831,10.1270158341356,11.1439696469451,12.0473213304711,29.240215622798,54.588299151813
5.611554,907312,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.90357534276824,4.01028037483548,7.25935083218583,4.2715280032859,0,0,0,0,0,0,0,20.705490251046,28.9176110218959,37.3707144548878,13.5064392329183,11.322134542802,16.5464359248355,30.3554692801633,53.5689839363868
3.437579,906797,1050,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2.83165926581326,4.23557620248215,8.08269163838706,4.68313633393443,0,0,0,0,0,0,0,28.794491589155,24.4127772133692,36.9744442317513,10.1404568886929,10.2801710537379,12.2719553853394,30.7701272419518,53.942528787327
4.435601,910926,345,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,2.78652227011396,4.85891548520812,7.61443744461535,4.30896676544114,0,0,0,0,0,0,0,28.8463439073786,25.0274332849882,32.9016318071063,12.6083654246728,12.4436824788395,17.0236484561414,32.2775081455418,64.5712674878361
4.525447,909704,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,2.85305256263028,4.61863271149251,7.35074887385025,4.26329382942928,0,0,0,0,0,0,0,23.3132212804984,16.9382025535173,23.266330538083,11.3854221224931,10.0580808231675,14.6133364856201,24.9577738284584,56.8503745975551
4.038804,909780,281,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2.94437123535575,3.98643874263563,7.95473753932109,3.91951637180053,0,0,0,0,0,0,0,26.1566790105482,25.9403413069839,34.1381517808016,10.5923110192076,11.2043757962864,12.7595898670883,28.5189169392862,55.0946628290739
5.101525,909780,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.94437123535575,3.98643874263563,7.95473753932109,3.91951637180053,0,0,0,0,0,0,0,26.1566790105482,25.9403413069839,34.1381517808016,10.5923110192076,11.2043757962864,12.7595898670883,28.5189169392862,55.0946628290739
4.475313,753552,253,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,2.9205399335914,4.07154099212737,7.66433206069086,4.20726204046454,0,0,-2.1,0.789683,3.05652870642938,0.23,1,21.9171769204978,24.3457205620731,37.821578933625,10.587801434127,10.8232710335971,14.189901935336,28.8607777439445,54.4695042749583
4.954424,907065,1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3.24612496849948,3.8911186725135,8.34771108437753,3.72998953752719,0,0,0,0,0,0,0,16.2218934401934,28.7428381100888,45.3463794743029,9.98801136162075,10.2673221734875,11.428442532133,18.9607265657332,51.1058525500475
3.543962,1299051,292,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2.94686699428424,3.93487724817428,8.0369905138413,4.05364595469123,0,0,0,0,0,0,0,25.0045478301849,33.887034789817,32.1071134256591,11.810054952495,10.5176580713333,15.4977818084246,21.9783025657277,54.0093657076039
2.85287,753552,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,2.9205399335914,4.07154099212737,7.66433206069086,4.20726204046454,0,0,-2.1,0.789683,3.05652870642938,0.23,1,21.9171769204978,24.3457205620731,37.821578933625,10.587801434127,10.8232710335971,14.189901935336,28.8607777439445,54.4695042749583
4.015618,753566,291,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,2.94396566251878,4.01988478778277,8.14603342228,4.03879869412857,0,0,0,0,0,0,0,26.9661135881796,24.7302366504369,32.0412656801831,10.1270158341356,11.1439696469451,12.0473213304711,29.240215622798,54.588299151813
3.153886,909780,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.94437123535575,3.98643874263563,7.95473753932109,3.91951637180053,0,0,0,0,0,0,0,26.1566790105482,25.9403413069839,34.1381517808016,10.5923110192076,11.2043757962864,12.7595898670883,28.5189169392862,55.0946628290739
-0.638271,906798,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,2.78030106065802,4.41569952368102,7.90098329673102,4.35484789749186,0,0,0,0,0,0,0,32.4986835657716,28.7401978325822,41.1481316156411,10.6179411819216,10.9780825909085,14.2103742848763,39.3980432773512,57.6661299137767
2.799753,907065,1143,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3.24612496849948,3.8911186725135,8.34771108437753,3.72998953752719,0,0,0,0,0,0,0,16.2218934401934,28.7428381100888,45.3463794743029,9.98801136162075,10.2673221734875,11.428442532133,18.9607265657332,51.1058525500475
3.734285,724812,295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,3.13734965303053,3.7234969251193,7.63739197786703,4.3738987146024,0,0,0,0,0,0,0,26.0530386771916,26.1339591043492,30.2383963497073,10.5457322987099,10.079360638001,13.4198967176823,24.9565621302961,57.5593235926898
2.812237,909704,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2.85305256263028,4.61863271149251,7.35074887385025,4.26329382942928,0,0,0,0,0,0,0,23.3132212804984,16.9382025535173,23.266330538083,11.3854221224931,10.0580808231675,14.6133364856201,24.9577738284584,56.8503745975551
4.47076,907065,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,3.24612496849948,3.8911186725135,8.34771108437753,3.72998953752719,0,0,0,0,0,0,0,16.2218934401934,28.7428381100888,45.3463794743029,9.98801136162075,10.2673221734875,11.428442532133,18.9607265657332,51.1058525500475
2.105918,724812,1164,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,3.13734965303053,3.7234969251193,7.63739197786703,4.3738987146024,0,0,0,0,0,0,0,26.0530386771916,26.1339591043492,30.2383963497073,10.5457322987099,10.079360638001,13.4198967176823,24.9565621302961,57.5593235926898
3.890643,907065,1023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,3.24612496849948,3.8911186725135,8.34771108437753,3.72998953752719,0,0,0,0,0,0,0,16.2218934401934,28.7428381100888,45.3463794743029,9.98801136162075,10.2673221734875,11.428442532133,18.9607265657332,51.1058525500475
3.476665,906797,287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,2.83165926581326,4.23557620248215,8.08269163838706,4.68313633393443,-1,0,0,0,0,0,0,28.794491589155,24.4127772133692,36.9744442317513,10.1404568886929,10.2801710537379,12.2719553853394,30.7701272419518,53.942528787327
4.18371,907312,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,2.90357534276824,4.01028037483548,7.25935083218583,4.2715280032859,0,-18.1,0,0,0,0,0,20.705490251046,28.9176110218959,37.3707144548878,13.5064392329183,11.322134542802,16.5464359248355,30.3554692801633,53.5689839363868
4.693501,1299051,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2.94686699428424,3.93487724817428,8.0369905138413,4.05364595469123,0,0,0,0,0,0,0,25.0045478301849,33.887034789817,32.1071134256591,11.810054952495,10.5176580713333,15.4977818084246,21.9783025657277,54.0093657076039
0.787145,906798,1242,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2.78030106065802,4.41569952368102,7.90098329673102,4.35484789749186,0,0,0,0,0,0,0,32.4986835657716,28.7401978325822,41.1481316156411,10.6179411819216,10.9780825909085,14.2103742848763,39.3980432773512,57.6661299137767
-0.679034,909704,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,2.85305256263028,4.61863271149251,7.35074887385025,4.26329382942928,0,0,0,0,0,0,0,23.3132212804984,16.9382025535173,23.266330538083,11.3854221224931,10.0580808231675,14.6133364856201,24.9577738284584,56.8503745975551
2.880753,687455,287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,3.04461160043674,4.02065146274446,6.73626467008283,4.60505946289782,0,0,0,0,0,0,0,25.4496990027805,25.5208138652316,31.582771955322,10.1625967867153,10.013641658835,13.1618183375517,27.1548994934471,46.1718665306135
1.696475,687455,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,3.04461160043674,4.02065146274446,6.73626467008283,4.60505946289782,0,0,0,0,0,0,0,25.4496990027805,25.5208138652316,31.582771955322,10.1625967867153,10.013641658835,13.1618183375517,27.1548994934471,46.1718665306135
0.454107,687459,273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3.27437719528807,3.77502174336369,8.48005068305707,4.04434633968923,0,0,0,0,0,0,0,25.8350938043921,30.0217922986792,41.6541829503043,9.62643684799597,9.32110012037685,13.134354154398,22.7812540687863,44.8036080061145
1.879729,907312,153,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,2.90357534276824,4.01028037483548,7.25935083218583,4.2715280032859,0,-18.1,0,0,0,0,0,20.705490251046,28.9176110218959,37.3707144548878,13.5064392329183,11.322134542802,16.5464359248355,30.3554692801633,53.5689839363868
2.213253,753552,331,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,2.9205399335914,4.07154099212737,7.66433206069086,4.20726204046454,0,0,0,0,0,0,0,21.9171769204978,24.3457205620731,37.821578933625,10.587801434127,10.8232710335971,14.189901935336,28.8607777439445,54.4695042749583
2.844692,906797,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2.83165926581326,4.23557620248215,8.08269163838706,4.68313633393443,0,0,0,0,0,0,0,28.794491589155,24.4127772133692,36.9744442317513,10.1404568886929,10.2801710537379,12.2719553853394,30.7701272419518,53.942528787327
1.750091,906798,185,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2.78030106065802,4.41569952368102,7.90098329673102,4.35484789749186,0,0,0,0,0,0,0,32.4986835657716,28.7401978325822,41.1481316156411,10.6179411819216,10.9780825909085,14.2103742848763,39.3980432773512,57.6661299137767
0.426105,687452,1010,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,2.83384320156519,3.97569808291723,7.07328342449531,4.24759167292523,0,0,0,0,0,0,0,35.8021687843647,23.0332073303803,31.9937367413602,11.3605724075325,11.6010951328769,16.0385207361644,26.1087417678734,60.5485771797944
4.927875,909780,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2.94437123535575,3.98643874263563,7.95473753932109,3.91951637180053,0,0,0,0,0,0,0,26.1566790105482,25.9403413069839,34.1381517808016,10.5923110192076,11.2043757962864,12.7595898670883,28.5189169392862,55.0946628290739
4.452053,906798,295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,2.78030106065802,4.41569952368102,7.90098329673102,4.35484789749186,0,0,0,0,0,0,0,32.4986835657716,28.7401978325822,41.1481316156411,10.6179411819216,10.9780825909085,14.2103742848763,39.3980432773512,57.6661299137767
2.22736,687452,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,2.83384320156519,3.97569808291723,7.07328342449531,4.24759167292523,0,0,0,0,0,0,0,35.8021687843647,23.0332073303803,31.9937367413602,11.3605724075325,11.6010951328769,16.0385207361644,26.1087417678734,60.5485771797944
1.626006,687452,1242,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2.83384320156519,3.97569808291723,7.07328342449531,4.24759167292523,0,0,0,0,0,0,0,35.8021687843647,23.0332073303803,31.9937367413602,11.3605724075325,11.6010951328769,16.0385207361644,26.1087417678734,60.5485771797944
4.019279,687452,298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,2.83384320156519,3.97569808291723,7.07328342449531,4.24759167292523,0,0,0,0,0,0,0,35.8021687843647,23.0332073303803,31.9937367413602,11.3605724075325,11.6010951328769,16.0385207361644,26.1087417678734,60.5485771797944
4.251648,687455,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,3.04461160043674,4.02065146274446,6.73626467008283,4.60505946289782,0,0,0,0,0,0,0,25.4496990027805,25.5208138652316,31.582771955322,10.1625967867153,10.013641658835,13.1618183375517,27.1548994934471,46.1718665306135
4.316585,687452,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2.83384320156519,3.97569808291723,7.07328342449531,4.24759167292523,0,0,0,0,0,0,0,35.8021687843647,23.0332073303803,31.9937367413602,11.3605724075325,11.6010951328769,16.0385207361644,26.1087417678734,60.5485771797944
4.466421,687455,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,3.04461160043674,4.02065146274446,6.73626467008283,4.60505946289782,0,0,0,0,0,0,0,25.4496990027805,25.5208138652316,31.582771955322,10.1625967867153,10.013641658835,13.1618183375517,27.1548994934471,46.1718665306135
-3.41142,909780,1057,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2.94437123535575,3.98643874263563,7.95473753932109,3.91951637180053,0,0,0,0,0,0,0,26.1566790105482,25.9403413069839,34.1381517808016,10.5923110192076,11.2043757962864,12.7595898670883,28.5189169392862,55.0946628290739
3.402292,724838,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,2.98363837659001,4.28420578947636,7.12553782032899,5.03410045753269,0,0,0,0,0,0,0,36.7300830419901,23.6138782774729,30.687369390551,12.3656464999088,12.3301038673598,15.0303482356387,45.5958642621266,49.8415459983639
3.803988,907065,1021,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,3.24612496849948,3.8911186725135,8.34771108437753,3.72998953752719,0,0,0,0,0,0,0,16.2218934401934,28.7428381100888,45.3463794743029,9.98801136162075,10.2673221734875,11.428442532133,18.9607265657332,51.1058525500475
3.852941,907312,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2.90357534276824,4.01028037483548,7.25935083218583,4.2715280032859,0,-18.1,0,0,0,0,0,20.705490251046,28.9176110218959,37.3707144548878,13.5064392329183,11.322134542802,16.5464359248355,30.3554692801633,53.5689839363868
3.027569,907065,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,3.24612496849948,3.8911186725135,8.34771108437753,3.72998953752719,0,0,0,0,0,0,0,16.2218934401934,28.7428381100888,45.3463794743029,9.98801136162075,10.2673221734875,11.428442532133,18.9607265657332,51.1058525500475
1.227645,687452,185,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2.83384320156519,3.97569808291723,7.07328342449531,4.24759167292523,0,0,0,0,0,0,0,35.8021687843647,23.0332073303803,31.9937367413602,11.3605724075325,11.6010951328769,16.0385207361644,26.1087417678734,60.5485771797944
2.094959,1299051,202,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,2.94686699428424,3.93487724817428,8.0369905138413,4.05364595469123,0,0,0,0,0,0,0,25.0045478301849,33.887034789817,32.1071134256591,11.810054952495,10.5176580713333,15.4977818084246,21.9783025657277,54.0093657076039
1.936485,909704,249,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2.85305256263028,4.61863271149251,7.35074887385025,4.26329382942928,0,0,0,0,0,0,0,23.3132212804984,16.9382025535173,23.266330538083,11.3854221224931,10.0580808231675,14.6133364856201,24.9577738284584,56.8503745975551
1.911286,906798,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,2.78030106065802,4.41569952368102,7.90098329673102,4.35484789749186,0,0,0,0,0,0,0,32.4986835657716,28.7401978325822,41.1481316156411,10.6179411819216,10.9780825909085,14.2103742848763,39.3980432773512,57.6661299137767
2.055259,687452,1029,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2.83384320156519,3.97569808291723,7.07328342449531,4.24759167292523,0,0,0,0,0,0,0,35.8021687843647,23.0332073303803,31.9937367413602,11.3605724075325,11.6010951328769,16.0385207361644,26.1087417678734,60.5485771797944
4.279528,907065,288,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3.24612496849948,3.8911186725135,8.34771108437753,3.72998953752719,0,0,0,0,0,0,0,16.2218934401934,28.7428381100888,45.3463794743029,9.98801136162075,10.2673221734875,11.428442532133,18.9607265657332,51.1058525500475
5.442598,753566,275,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,2.94396566251878,4.01988478778277,8.14603342228,4.03879869412857,-6.4,0,0,0,0,0,0,26.9661135881796,24.7302366504369,32.0412656801831,10.1270158341356,11.1439696469451,12.0473213304711,29.240215622798,54.588299151813
5.177719,1299051,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.94686699428424,3.93487724817428,8.0369905138413,4.05364595469123,0,0,0,0,0,0,0,25.0045478301849,33.887034789817,32.1071134256591,11.810054952495,10.5176580713333,15.4977818084246,21.9783025657277,54.0093657076039
-0.243167,753552,1024,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,2.9205399335914,4.07154099212737,7.66433206069086,4.20726204046454,0,0,-2.1,0.789683,3.05652870642938,0.23,1,21.9171769204978,24.3457205620731,37.821578933625,10.587801434127,10.8232710335971,14.189901935336,28.8607777439445,54.4695042749583
4.581846,907312,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2.90357534276824,4.01028037483548,7.25935083218583,4.2715280032859,0,-18.1,0,0,0,0,0,20.705490251046,28.9176110218959,37.3707144548878,13.5064392329183,11.322134542802,16.5464359248355,30.3554692801633,53.5689839363868
4.490816,687455,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,3.04461160043674,4.02065146274446,6.73626467008283,4.60505946289782,0,0,0,0,0,0,0,25.4496990027805,25.5208138652316,31.582771955322,10.1625967867153,10.013641658835,13.1618183375517,27.1548994934471,46.1718665306135
-1.293909,909704,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,2.85305256263028,4.61863271149251,7.35074887385025,4.26329382942928,0,0,0,0,0,0,0,23.3132212804984,16.9382025535173,23.266330538083,11.3854221224931,10.0580808231675,14.6133364856201,24.9577738284584,56.8503745975551
4.742133,909780,229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2.94437123535575,3.98643874263563,7.95473753932109,3.91951637180053,0,0,0,0,0,0,0,26.1566790105482,25.9403413069839,34.1381517808016,10.5923110192076,11.2043757962864,12.7595898670883,28.5189169392862,55.0946628290739
4.714238,907065,294,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,3.24612496849948,3.8911186725135,8.34771108437753,3.72998953752719,0,0,0,0,0,0,0,16.2218934401934,28.7428381100888,45.3463794743029,9.98801136162075,10.2673221734875,11.428442532133,18.9607265657332,51.1058525500475
