IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_801,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_784,Fingerprint_780,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_705,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_679,Fingerprint_677,Fingerprint_674,Fingerprint_672,Fingerprint_669,Fingerprint_667,Fingerprint_659,Fingerprint_656,Fingerprint_650,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,MUT_MYO3A_CSV,CNV_CDK12_gain,CNV_MET_gain,PWY_R_HSA_5663205_CSV,GO_0000165_CSV,GO_0006351,GO_0060045_CSV,SFAM_BRD,EXP_FAM198A,EXP_RNASEL,EXP_DAPK1,EXP_PSKH2,EXP_BCKDK,PKA_163_ASA_X_Fingerprint_698,PKA_206_ASA_X_Fingerprint_576,PKA_206_ASA_X_Fingerprint_644,PKA_236_ENG_X_Fingerprint_797,PKA_236_X_Fingerprint_644,PKA_236_X_Fingerprint_712,PKA_236_X_Fingerprint_797,PKA_283_B62_X_Fingerprint_644,PKA_293_ASA_X_Fingerprint_673,PKA_293_EXP_X_Fingerprint_646,PKA_293_X_Fingerprint_646,PKA_294_ASA_X_Fingerprint_576,PKA_294_B62_X_Fingerprint_576,PKA_294_CHA_X_Fingerprint_576,PKA_294_C_EXP_X_Fingerprint_576,PKA_294_ENG_X_Fingerprint_576,EXP_ABL1_X_EXP_CAP1,EXP_ABL1_X_EXP_NBN,EXP_TAF1_X_EXP_BAX,EXP_TAF1_X_EXP_HIST1H4C,EXP_TAF1_X_EXP_TEX10,Predicted IC50,Validation
1.486507,909697,35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.824029,0,0,0,2.8244828011,3.8064673582,4.1933972204,2.9830370765,5.2288447458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.20245406,49.357422538,42.889500888,61.256218656,35.459634529,-0.155266287,3
-0.941558,1322224,35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.5961,1,0,0,2.9907138864,3.4763030097,3.8778823197,2.9053709618,5.3097558122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.024701982,37.278023019,35.889136236,75.062493292,35.506406755,-0.596965878,2
2.684424,906869,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.735163,1,0,0,2.5863295859,3.3184994925,4.6874792823,3.0582022326,6.673703146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.098534151,37.115362129,42.420785421,66.622929324,35.514215181,1.6566885019,9
1.538844,908444,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2.6865130089,3.4618180394,4.1599491849,3.1006042437,6.0539070059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.930100878,42.90835107,40.810785293,63.746206624,38.826974529,2.1737571226,6
-2.996635,908445,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0205850506,4.3555200031,4.7382894269,3.2816124022,5.1134944691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.338126726,33.139720797,26.695068476,50.430030922,28.090753234,-1.826512157,6
2.107628,908446,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.57773,0,2,0,0,2.7877289005,3.5689555294,3.9454842462,2.9865354984,4.5684645737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.872886897,33.559353413,34.70561534,61.091528904,30.795253009,0.0989845658,8
2.550839,909697,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.824029,0,0,0,2.8244828011,3.8064673582,4.1933972204,2.9830370765,5.2288447458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.20245406,49.357422538,42.889500888,61.256218656,35.459634529,2.0676047498,7
2.743746,1322224,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.5961,1,0,0,2.9907138864,3.4763030097,3.8778823197,2.9053709618,5.3097558122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.024701982,37.278023019,35.889136236,75.062493292,35.506406755,1.7156091793,8
0.789327,906869,38,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.735163,1,0,0,2.5863295859,3.3184994925,4.6874792823,3.0582022326,6.673703146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.098534151,37.115362129,42.420785421,66.622929324,35.514215181,2.2727142808,2
1.783148,908444,38,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2.6865130089,3.4618180394,4.1599491849,3.1006042437,6.0539070059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.930100878,42.90835107,40.810785293,63.746206624,38.826974529,1.8550542948,8
3.392903,908445,38,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.0205850506,4.3555200031,4.7382894269,3.2816124022,5.1134944691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.338126726,33.139720797,26.695068476,50.430030922,28.090753234,3.5316897796,3
3.028418,908446,38,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.57773,0,2,0,0,2.7877289005,3.5689555294,3.9454842462,2.9865354984,4.5684645737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.872886897,33.559353413,34.70561534,61.091528904,30.795253009,2.1910022919,5
1.817694,909697,38,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.824029,0,0,0,2.8244828011,3.8064673582,4.1933972204,2.9830370765,5.2288447458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.20245406,49.357422538,42.889500888,61.256218656,35.459634529,1.4366823944,2
2.792296,1322224,38,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5961,1,0,0,2.9907138864,3.4763030097,3.8778823197,2.9053709618,5.3097558122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.024701982,37.278023019,35.889136236,75.062493292,35.506406755,2.3310769557,8
-2.23973,906869,51,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.735163,1,0,0,2.5863295859,3.3184994925,4.6874792823,3.0582022326,6.673703146,0,0,0,0,0,0,0,0,34.8,0,0,0,0,0,0,0,50.098534151,37.115362129,42.420785421,66.622929324,35.514215181,2.2460007275,1
2.80187,908444,51,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2.6865130089,3.4618180394,4.1599491849,3.1006042437,6.0539070059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.930100878,42.90835107,40.810785293,63.746206624,38.826974529,2.368970434,10
3.067969,908445,51,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.0205850506,4.3555200031,4.7382894269,3.2816124022,5.1134944691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.338126726,33.139720797,26.695068476,50.430030922,28.090753234,2.6189345615,3
1.657412,908446,51,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.57773,0,2,0,0,2.7877289005,3.5689555294,3.9454842462,2.9865354984,4.5684645737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.872886897,33.559353413,34.70561534,61.091528904,30.795253009,2.0227494978,9
0.085639,909697,51,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.824029,0,0,0,2.8244828011,3.8064673582,4.1933972204,2.9830370765,5.2288447458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.20245406,49.357422538,42.889500888,61.256218656,35.459634529,0.1086321864,1
1.147246,909711,51,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.648614,0,0,0,1,4.2257321006,4.0079965373,6.0545000364,3.2938599023,4.6477578062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.263732772,26.843709991,26.304653813,31.306854734,35.936204128,1.9194573073,3
2.407542,1322224,51,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5961,1,0,0,2.9907138864,3.4763030097,3.8778823197,2.9053709618,5.3097558122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.024701982,37.278023019,35.889136236,75.062493292,35.506406755,2.6013287528,3
2.602468,906869,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.735163,1,0,0,2.5863295859,3.3184994925,4.6874792823,3.0582022326,6.673703146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.098534151,37.115362129,42.420785421,66.622929324,35.514215181,2.6457152971,10
3.055862,908444,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2.6865130089,3.4618180394,4.1599491849,3.1006042437,6.0539070059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.930100878,42.90835107,40.810785293,63.746206624,38.826974529,2.9993556321,8
3.071134,908445,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0205850506,4.3555200031,4.7382894269,3.2816124022,5.1134944691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.338126726,33.139720797,26.695068476,50.430030922,28.090753234,2.5271940132,1
2.540863,908446,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.57773,0,2,0,0,2.7877289005,3.5689555294,3.9454842462,2.9865354984,4.5684645737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.872886897,33.559353413,34.70561534,61.091528904,30.795253009,3.026978497,6
2.856527,909697,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.824029,0,0,0,2.8244828011,3.8064673582,4.1933972204,2.9830370765,5.2288447458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.20245406,49.357422538,42.889500888,61.256218656,35.459634529,1.8217920561,6
2.492965,909711,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.648614,0,0,0,1,4.2257321006,4.0079965373,6.0545000364,3.2938599023,4.6477578062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.263732772,26.843709991,26.304653813,31.306854734,35.936204128,3.0991795445,6
2.364598,1322224,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5961,1,0,0,2.9907138864,3.4763030097,3.8778823197,2.9053709618,5.3097558122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.024701982,37.278023019,35.889136236,75.062493292,35.506406755,0.5305307071,7
-2.171132,906869,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.735163,1,0,0,2.5863295859,3.3184994925,4.6874792823,3.0582022326,6.673703146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.098534151,37.115362129,42.420785421,66.622929324,35.514215181,-2.540401499,2
-1.375336,908444,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,2.6865130089,3.4618180394,4.1599491849,3.1006042437,6.0539070059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.930100878,42.90835107,40.810785293,63.746206624,38.826974529,-0.420211799,9
-1.530074,908445,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3.0205850506,4.3555200031,4.7382894269,3.2816124022,5.1134944691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.338126726,33.139720797,26.695068476,50.430030922,28.090753234,-1.278649667,1
-2.720646,908446,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.57773,0,2,0,0,2.7877289005,3.5689555294,3.9454842462,2.9865354984,4.5684645737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.872886897,33.559353413,34.70561534,61.091528904,30.795253009,-2.476003168,6
-3.42,909697,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.824029,0,0,0,2.8244828011,3.8064673582,4.1933972204,2.9830370765,5.2288447458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.20245406,49.357422538,42.889500888,61.256218656,35.459634529,-2.287798011,9
-2.026745,909711,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.648614,0,0,0,1,4.2257321006,4.0079965373,6.0545000364,3.2938599023,4.6477578062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.263732772,26.843709991,26.304653813,31.306854734,35.936204128,-1.679036487,6
-2.375409,1322224,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.5961,1,0,0,2.9907138864,3.4763030097,3.8778823197,2.9053709618,5.3097558122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.024701982,37.278023019,35.889136236,75.062493292,35.506406755,-2.513059667,2
2.640227,906869,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.735163,1,0,0,2.5863295859,3.3184994925,4.6874792823,3.0582022326,6.673703146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.098534151,37.115362129,42.420785421,66.622929324,35.514215181,2.4966653097,10
3.292945,908444,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,2.6865130089,3.4618180394,4.1599491849,3.1006042437,6.0539070059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.930100878,42.90835107,40.810785293,63.746206624,38.826974529,2.3302936619,9
4.336416,908445,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3.0205850506,4.3555200031,4.7382894269,3.2816124022,5.1134944691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.338126726,33.139720797,26.695068476,50.430030922,28.090753234,4.1191943744,2
1.842654,908446,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.57773,0,2,0,0,2.7877289005,3.5689555294,3.9454842462,2.9865354984,4.5684645737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.872886897,33.559353413,34.70561534,61.091528904,30.795253009,2.2774418569,5
3.283764,909697,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.824029,0,0,0,2.8244828011,3.8064673582,4.1933972204,2.9830370765,5.2288447458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.20245406,49.357422538,42.889500888,61.256218656,35.459634529,2.5133146726,8
2.879709,909711,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.648614,0,0,0,1,4.2257321006,4.0079965373,6.0545000364,3.2938599023,4.6477578062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.263732772,26.843709991,26.304653813,31.306854734,35.936204128,3.5519856548,8
2.924767,1322224,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.5961,1,0,0,2.9907138864,3.4763030097,3.8778823197,2.9053709618,5.3097558122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.024701982,37.278023019,35.889136236,75.062493292,35.506406755,2.4729745769,8
0.809658,906869,55,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0.735163,1,0,0,2.5863295859,3.3184994925,4.6874792823,3.0582022326,6.673703146,0,0,0,0,0,0,0,0,0,9.2206113338,1,0,0,0,0,0,50.098534151,37.115362129,42.420785421,66.622929324,35.514215181,0.9161350524,3
2.871804,908444,55,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,2.6865130089,3.4618180394,4.1599491849,3.1006042437,6.0539070059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.930100878,42.90835107,40.810785293,63.746206624,38.826974529,3.3114540835,5
4.232409,908445,55,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3.0205850506,4.3555200031,4.7382894269,3.2816124022,5.1134944691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.338126726,33.139720797,26.695068476,50.430030922,28.090753234,3.569601465,6
2.595193,908446,55,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0.57773,0,2,0,0,2.7877289005,3.5689555294,3.9454842462,2.9865354984,4.5684645737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.872886897,33.559353413,34.70561534,61.091528904,30.795253009,3.7800510963,3
1.530266,909697,55,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0.824029,0,0,0,2.8244828011,3.8064673582,4.1933972204,2.9830370765,5.2288447458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.20245406,49.357422538,42.889500888,61.256218656,35.459634529,0.8901138928,7
4.46779,909711,55,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0.648614,0,0,0,1,4.2257321006,4.0079965373,6.0545000364,3.2938599023,4.6477578062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.263732772,26.843709991,26.304653813,31.306854734,35.936204128,4.5036709923,10
3.250264,1322224,55,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0.5961,1,0,0,2.9907138864,3.4763030097,3.8778823197,2.9053709618,5.3097558122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.024701982,37.278023019,35.889136236,75.062493292,35.506406755,3.4975488395,1
-0.122602,906869,56,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.735163,1,0,0,2.5863295859,3.3184994925,4.6874792823,3.0582022326,6.673703146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.098534151,37.115362129,42.420785421,66.622929324,35.514215181,0.5386261828,9
4.213378,908444,56,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,2.6865130089,3.4618180394,4.1599491849,3.1006042437,6.0539070059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.930100878,42.90835107,40.810785293,63.746206624,38.826974529,2.5596096998,9
3.328206,908445,56,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3.0205850506,4.3555200031,4.7382894269,3.2816124022,5.1134944691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.338126726,33.139720797,26.695068476,50.430030922,28.090753234,4.4180422963,3
-2.467294,908446,56,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.57773,0,2,0,0,2.7877289005,3.5689555294,3.9454842462,2.9865354984,4.5684645737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.872886897,33.559353413,34.70561534,61.091528904,30.795253009,-0.51070964,9
3.359924,909697,56,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.824029,0,0,0,2.8244828011,3.8064673582,4.1933972204,2.9830370765,5.2288447458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.20245406,49.357422538,42.889500888,61.256218656,35.459634529,2.529195804,1
4.696099,909711,56,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.648614,0,0,0,1,4.2257321006,4.0079965373,6.0545000364,3.2938599023,4.6477578062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.263732772,26.843709991,26.304653813,31.306854734,35.936204128,4.4004883729,1
