IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_828,Fingerprint_825,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_801,Fingerprint_799,Fingerprint_797,Fingerprint_791,Fingerprint_782,Fingerprint_780,Fingerprint_776,Fingerprint_714,Fingerprint_710,Fingerprint_697,Fingerprint_687,Fingerprint_686,Fingerprint_677,Fingerprint_648,Fingerprint_646,Fingerprint_643,Fingerprint_629,Fingerprint_617,Fingerprint_611,Fingerprint_588,EXP_IRAK3,EXP_BRD4,EXP_BRD4_X_EXP_MYC,EXP_BRD4_X_EXP_NUMA1,EXP_IRAK3_X_EXP_IL1RAP,EXP_MAP2K7_X_EXP_PIK3CG,Predicted IC50,Validation
-0.227664,1298134,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,0.3237161986,2
2.552072,687505,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,1.6907124122,3
3.526167,687506,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,2.0047428014,8
3.932033,724839,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,3.4515250201,6
2.310162,906824,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,1.653700908,3
1.185144,906843,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,1.6964433998,7
1.808537,907068,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,1.6965824931,7
2.916571,930297,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,3.4586590029,2
4.104985,930298,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,3.4814712531,7
-0.03645,1240212,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,1.9288809532,9
2.043614,1298134,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,1.7019193233,6
3.003176,687505,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,4.5482124133,9
3.128979,687506,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,4.5418827716,3
4.804491,724839,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,4.3343462093,7
4.102468,906824,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,3.4567855465,8
3.895354,906843,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,4.5452764281,3
5.119153,907068,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,4.5463875544,2
4.344903,930297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,4.5498971452,4
5.607513,930298,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,4.58503271,7
4.155313,1240212,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,3.6634665313,9
4.1333,1298134,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,4.5394031593,1
5.011305,687505,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,5.5294669444,10
5.63005,687506,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,5.5297618013,6
5.692233,724839,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,5.5295070239,1
4.445297,906824,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,5.5295790718,9
5.205849,906843,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,5.5296914079,9
5.660291,907068,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,5.5296566367,2
5.963508,930297,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,5.5296717147,3
6.361376,930298,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,5.529943527,10
5.456301,1240212,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,5.527243595,1
5.425444,1298134,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,5.530277959,7
2.597623,687505,199,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,3.1197822795,2
4.624473,687506,199,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,3.8177765789,2
2.890058,724839,199,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,4.160411974,6
3.449077,906824,199,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,3.4814499282,10
2.269821,906843,199,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,3.1698895445,5
4.738248,907068,199,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,3.7216184234,3
4.086657,930297,199,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,4.9564889512,5
5.193105,930298,199,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,4.3237058683,3
2.966943,1240212,199,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,3.5692602793,3
2.692478,1298134,199,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,3.3263421993,4
0.574251,687505,202,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,0.9941744928,2
2.040698,687506,202,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,2.3297637564,3
2.492725,724839,202,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,2.2578326141,4
2.763089,906824,202,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,0.3921988317,1
1.258671,906843,202,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,1.9604415786,2
2.694981,907068,202,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,2.0262885285,10
3.254031,930297,202,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,2.332478454,6
3.110517,930298,202,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,3.3848713731,10
2.222787,1240212,202,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,2.2363863279,7
2.521511,1298134,202,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,2.8702376714,2
2.841568,687505,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,2.2880774796,10
3.157581,687506,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,3.5522057881,6
5.804207,724839,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,4.4393273849,5
1.477136,906824,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,1.1978141733,1
2.89494,906843,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,2.3330647719,9
2.746652,907068,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,2.3122339299,5
5.650836,930297,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,4.8438598888,4
5.881639,930298,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,4.6827663952,2
3.216975,1240212,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,3.020302234,3
2.990309,1298134,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,2.5493756135,3
3.993438,687505,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,1.9464582812,1
4.562514,687506,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,3.657904366,5
4.855703,724839,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,4.1127916922,9
4.190955,906824,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,1.7902923162,5
4.029512,906843,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,2.5992061468,9
3.886452,907068,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,2.6645980946,5
4.871932,930297,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,4.0546729749,4
4.867348,930298,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,4.7188922971,10
4.073714,1240212,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,3.4900720628,3
3.990408,1298134,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,2.513509143,6
0.650754,687505,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,1.9464582812,7
1.924017,687506,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,3.657904366,5
3.139016,724839,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,4.1127916922,7
2.690548,906824,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,1.7902923162,9
0.764485,906843,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,2.5992061468,3
2.640126,907068,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,2.6645980946,4
5.328522,930297,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,4.0546729749,10
3.626397,930298,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,4.7188922971,9
1.404647,1240212,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,3.4900720628,8
1.253536,1298134,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,2.513509143,6
1.69378,687505,219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,1.4623222555,10
2.965403,687506,219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,2.2504727665,1
5.500237,724839,219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,3.6763030831,6
-1.330513,906824,219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,0.2890429879,5
1.039623,906843,219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,1.4708990742,8
0.136551,907068,219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,1.4208488219,9
3.081061,930297,219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,3.9380473532,9
5.799859,930298,219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,4.1321482888,7
1.433342,1240212,219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,1.0768223818,2
2.408237,1298134,219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,1.7615763211,2
3.834897,687505,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,3.0745492985,7
5.041724,687506,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,5.6333681041,5
6.135891,724839,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,5.675401816,9
2.614261,906824,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,3.5019003106,7
4.118125,906843,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,4.0742687804,3
5.094307,907068,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,4.5297519426,3
6.031049,930297,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,5.8456592126,4
5.755121,930298,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,5.8444320276,9
4.523712,1240212,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,4.1082116932,7
3.659255,1298134,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,4.2390950438,9
3.549005,687505,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,3.989170499,3
4.275758,687506,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,4.1325564363,3
5.508661,724839,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,4.2467485246,5
0.906536,906824,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,2.3207528982,6
3.433021,906843,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,3.8118524808,8
3.750612,907068,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,3.889731215,2
4.705321,930297,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,4.9462466914,3
5.431336,930298,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,5.6046910848,4
3.335941,1240212,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,2.390558682,1
3.239361,1298134,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,3.438882993,5
2.122109,687505,226,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,1.2675510953,5
3.046859,687506,226,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,3.750726214,5
4.543413,724839,226,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,3.4130739382,8
