IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_826,Fingerprint_825,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_784,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_704,Fingerprint_698,Fingerprint_697,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_672,Fingerprint_667,Fingerprint_659,Fingerprint_658,Fingerprint_656,Fingerprint_650,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_576,GO_0090263,EXP_TRPM6,EXP_COQ8A,EXP_EIF2AK2,EXP_MAP2K5,PKA_140_POL_X_Fingerprint_646,PKA_252_ASA_X_Fingerprint_576,PKA_265_ASA_X_Fingerprint_659,PKA_265_CSV_X_Fingerprint_659,PKA_265_EXP_X_Fingerprint_659,PKA_265_HYD_X_Fingerprint_659,PKA_265_X_Fingerprint_659,EXP_ABL1_X_EXP_WASF1,EXP_BMP2K_X_EXP_NUMB,EXP_BMP2K_X_EXP_RALBP1,EXP_GRK2_X_EXP_OR5AC2,EXP_GRK2_X_EXP_OR6A2,EXP_GRK2_X_EXP_P2RY11,EXP_PHKG2_X_EXP_PHKA1,EXP_STK25_X_EXP_PDCD10,Predicted IC50,Validation
4.435601,910926,345,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,2.7865222701,4.8589154852,7.6144374446,4.3089667654,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.608365425,12.443682479,17.023648456,32.277508146,64.571267488,3.9501134653,10
4.525447,909704,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,2.8530525626,4.6186327115,7.3507488739,4.2632938294,0,0,0,0,0,0,0,23.31322128,16.938202554,23.266330538,11.385422122,10.058080823,14.613336486,24.957773828,56.850374598,4.2488642645,10
4.038804,909780,281,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2.9443712354,3.9864387426,7.9547375393,3.9195163718,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,10.592311019,11.204375796,12.759589867,28.518916939,55.094662829,3.9642615785,7
5.101525,909780,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.9443712354,3.9864387426,7.9547375393,3.9195163718,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,10.592311019,11.204375796,12.759589867,28.518916939,55.094662829,5.0672759712,3
4.475313,753552,253,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,2.9205399336,4.0715409921,7.6643320607,4.2072620405,0,0,-2.1,0.789683,3.0565287064,0.23,1,21.91717692,24.345720562,37.821578934,10.587801434,10.823271034,14.189901935,28.860777744,54.469504275,4.2913159237,7
4.954424,907065,1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3.2461249685,3.8911186725,8.3477110844,3.7299895375,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,9.9880113616,10.267322173,11.428442532,18.960726566,51.10585255,5.3231815923,8
3.543962,1299051,292,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2.9468669943,3.9348772482,8.0369905138,4.0536459547,0,0,0,0,0,0,0,25.00454783,33.88703479,32.107113426,11.810054952,10.517658071,15.497781808,21.978302566,54.009365708,3.8122621473,10
2.85287,753552,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,2.9205399336,4.0715409921,7.6643320607,4.2072620405,0,0,-2.1,0.789683,3.0565287064,0.23,1,21.91717692,24.345720562,37.821578934,10.587801434,10.823271034,14.189901935,28.860777744,54.469504275,2.7999930446,3
4.015618,753566,291,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,2.9439656625,4.0198847878,8.1460334223,4.0387986941,0,0,0,0,0,0,0,26.966113588,24.73023665,32.04126568,10.127015834,11.143969647,12.04732133,29.240215623,54.588299152,2.8914700048,8
3.153886,909780,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.9443712354,3.9864387426,7.9547375393,3.9195163718,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,10.592311019,11.204375796,12.759589867,28.518916939,55.094662829,4.4877392449,8
-0.638271,906798,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,2.7803010607,4.4156995237,7.9009832967,4.3548478975,0,0,0,0,0,0,0,32.498683566,28.740197833,41.148131616,10.617941182,10.978082591,14.210374285,39.398043277,57.666129914,-0.144495295,6
2.799753,907065,1143,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3.2461249685,3.8911186725,8.3477110844,3.7299895375,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,9.9880113616,10.267322173,11.428442532,18.960726566,51.10585255,4.3073296165,2
3.734285,724812,295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,3.137349653,3.7234969251,7.6373919779,4.3738987146,0,0,0,0,0,0,0,26.053038677,26.133959104,30.23839635,10.545732299,10.079360638,13.419896718,24.95656213,57.559323593,3.5666794247,10
2.812237,909704,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2.8530525626,4.6186327115,7.3507488739,4.2632938294,0,0,0,0,0,0,0,23.31322128,16.938202554,23.266330538,11.385422122,10.058080823,14.613336486,24.957773828,56.850374598,2.6572055957,7
4.47076,907065,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,3.2461249685,3.8911186725,8.3477110844,3.7299895375,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,9.9880113616,10.267322173,11.428442532,18.960726566,51.10585255,4.5447560795,2
2.105918,724812,1164,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,3.137349653,3.7234969251,7.6373919779,4.3738987146,0,0,0,0,0,0,0,26.053038677,26.133959104,30.23839635,10.545732299,10.079360638,13.419896718,24.95656213,57.559323593,2.5380196305,10
3.890643,907065,1023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,3.2461249685,3.8911186725,8.3477110844,3.7299895375,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,9.9880113616,10.267322173,11.428442532,18.960726566,51.10585255,4.0744861119,6
3.476665,906797,287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,2.8316592658,4.2355762025,8.0826916384,4.6831363339,-1,0,0,0,0,0,0,28.794491589,24.412777213,36.974444232,10.140456889,10.280171054,12.271955385,30.770127242,53.942528787,3.1224582303,6
4.18371,907312,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,2.9035753428,4.0102803748,7.2593508322,4.2715280033,0,-18.1,0,0,0,0,0,20.705490251,28.917611022,37.370714455,13.506439233,11.322134543,16.546435925,30.35546928,53.568983936,4.3961694118,2
4.693501,1299051,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2.9468669943,3.9348772482,8.0369905138,4.0536459547,0,0,0,0,0,0,0,25.00454783,33.88703479,32.107113426,11.810054952,10.517658071,15.497781808,21.978302566,54.009365708,3.3827482969,7
0.787145,906798,1242,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2.7803010607,4.4156995237,7.9009832967,4.3548478975,0,0,0,0,0,0,0,32.498683566,28.740197833,41.148131616,10.617941182,10.978082591,14.210374285,39.398043277,57.666129914,0.778094912,3
-0.679034,909704,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,2.8530525626,4.6186327115,7.3507488739,4.2632938294,0,0,0,0,0,0,0,23.31322128,16.938202554,23.266330538,11.385422122,10.058080823,14.613336486,24.957773828,56.850374598,0.0463689327,3
2.880753,687455,287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,3.0446116004,4.0206514627,6.7362646701,4.6050594629,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.162596787,10.013641659,13.161818338,27.154899493,46.171866531,2.8776429584,4
1.696475,687455,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,3.0446116004,4.0206514627,6.7362646701,4.6050594629,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.162596787,10.013641659,13.161818338,27.154899493,46.171866531,2.3746601879,9
0.454107,687459,273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3.2743771953,3.7750217434,8.4800506831,4.0443463397,0,0,0,0,0,0,0,25.835093804,30.021792299,41.65418295,9.626436848,9.3211001204,13.134354154,22.781254069,44.803608006,0.6121587195,8
1.879729,907312,153,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,2.9035753428,4.0102803748,7.2593508322,4.2715280033,0,-18.1,0,0,0,0,0,20.705490251,28.917611022,37.370714455,13.506439233,11.322134543,16.546435925,30.35546928,53.568983936,1.33141795,10
2.213253,753552,331,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,2.9205399336,4.0715409921,7.6643320607,4.2072620405,0,0,0,0,0,0,0,21.91717692,24.345720562,37.821578934,10.587801434,10.823271034,14.189901935,28.860777744,54.469504275,2.5482817217,9
2.844692,906797,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2.8316592658,4.2355762025,8.0826916384,4.6831363339,0,0,0,0,0,0,0,28.794491589,24.412777213,36.974444232,10.140456889,10.280171054,12.271955385,30.770127242,53.942528787,1.0345284265,9
1.750091,906798,185,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2.7803010607,4.4156995237,7.9009832967,4.3548478975,0,0,0,0,0,0,0,32.498683566,28.740197833,41.148131616,10.617941182,10.978082591,14.210374285,39.398043277,57.666129914,1.8287289089,8
0.426105,687452,1010,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,2.8338432016,3.9756980829,7.0732834245,4.2475916729,0,0,0,0,0,0,0,35.802168784,23.03320733,31.993736741,11.360572408,11.601095133,16.038520736,26.108741768,60.54857718,0.4593781099,10
4.927875,909780,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2.9443712354,3.9864387426,7.9547375393,3.9195163718,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,10.592311019,11.204375796,12.759589867,28.518916939,55.094662829,4.6210768265,6
4.452053,906798,295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,2.7803010607,4.4156995237,7.9009832967,4.3548478975,0,0,0,0,0,0,0,32.498683566,28.740197833,41.148131616,10.617941182,10.978082591,14.210374285,39.398043277,57.666129914,3.8661963315,1
2.22736,687452,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,2.8338432016,3.9756980829,7.0732834245,4.2475916729,0,0,0,0,0,0,0,35.802168784,23.03320733,31.993736741,11.360572408,11.601095133,16.038520736,26.108741768,60.54857718,1.7869829516,10
1.626006,687452,1242,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2.8338432016,3.9756980829,7.0732834245,4.2475916729,0,0,0,0,0,0,0,35.802168784,23.03320733,31.993736741,11.360572408,11.601095133,16.038520736,26.108741768,60.54857718,0.6840833955,2
4.019279,687452,298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,2.8338432016,3.9756980829,7.0732834245,4.2475916729,0,0,0,0,0,0,0,35.802168784,23.03320733,31.993736741,11.360572408,11.601095133,16.038520736,26.108741768,60.54857718,4.7684719687,4
4.251648,687455,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,3.0446116004,4.0206514627,6.7362646701,4.6050594629,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.162596787,10.013641659,13.161818338,27.154899493,46.171866531,3.7716931175,2
4.316585,687452,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2.8338432016,3.9756980829,7.0732834245,4.2475916729,0,0,0,0,0,0,0,35.802168784,23.03320733,31.993736741,11.360572408,11.601095133,16.038520736,26.108741768,60.54857718,4.0663407612,10
4.466421,687455,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,3.0446116004,4.0206514627,6.7362646701,4.6050594629,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.162596787,10.013641659,13.161818338,27.154899493,46.171866531,3.9912839667,8
-3.41142,909780,1057,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2.9443712354,3.9864387426,7.9547375393,3.9195163718,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,10.592311019,11.204375796,12.759589867,28.518916939,55.094662829,-1.677631043,6
3.402292,724838,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,2.9836383766,4.2842057895,7.1255378203,5.0341004575,0,0,0,0,0,0,0,36.730083042,23.613878277,30.687369391,12.3656465,12.330103867,15.030348236,45.595864262,49.841545998,3.031370348,10
3.803988,907065,1021,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,3.2461249685,3.8911186725,8.3477110844,3.7299895375,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,9.9880113616,10.267322173,11.428442532,18.960726566,51.10585255,4.2986646054,2
3.852941,907312,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2.9035753428,4.0102803748,7.2593508322,4.2715280033,0,-18.1,0,0,0,0,0,20.705490251,28.917611022,37.370714455,13.506439233,11.322134543,16.546435925,30.35546928,53.568983936,3.7302127489,4
3.027569,907065,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,3.2461249685,3.8911186725,8.3477110844,3.7299895375,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,9.9880113616,10.267322173,11.428442532,18.960726566,51.10585255,3.1815108035,10
1.227645,687452,185,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2.8338432016,3.9756980829,7.0732834245,4.2475916729,0,0,0,0,0,0,0,35.802168784,23.03320733,31.993736741,11.360572408,11.601095133,16.038520736,26.108741768,60.54857718,1.5579411655,1
2.094959,1299051,202,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,2.9468669943,3.9348772482,8.0369905138,4.0536459547,0,0,0,0,0,0,0,25.00454783,33.88703479,32.107113426,11.810054952,10.517658071,15.497781808,21.978302566,54.009365708,2.0708825514,2
1.936485,909704,249,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2.8530525626,4.6186327115,7.3507488739,4.2632938294,0,0,0,0,0,0,0,23.31322128,16.938202554,23.266330538,11.385422122,10.058080823,14.613336486,24.957773828,56.850374598,2.0084933504,4
1.911286,906798,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,2.7803010607,4.4156995237,7.9009832967,4.3548478975,0,0,0,0,0,0,0,32.498683566,28.740197833,41.148131616,10.617941182,10.978082591,14.210374285,39.398043277,57.666129914,2.758669132,9
2.055259,687452,1029,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2.8338432016,3.9756980829,7.0732834245,4.2475916729,0,0,0,0,0,0,0,35.802168784,23.03320733,31.993736741,11.360572408,11.601095133,16.038520736,26.108741768,60.54857718,2.1439598698,2
4.279528,907065,288,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3.2461249685,3.8911186725,8.3477110844,3.7299895375,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,9.9880113616,10.267322173,11.428442532,18.960726566,51.10585255,4.471634613,2
5.442598,753566,275,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,2.9439656625,4.0198847878,8.1460334223,4.0387986941,-6.4,0,0,0,0,0,0,26.966113588,24.73023665,32.04126568,10.127015834,11.143969647,12.04732133,29.240215623,54.588299152,5.3810605369,7
5.177719,1299051,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.9468669943,3.9348772482,8.0369905138,4.0536459547,0,0,0,0,0,0,0,25.00454783,33.88703479,32.107113426,11.810054952,10.517658071,15.497781808,21.978302566,54.009365708,4.9679695195,7
-0.243167,753552,1024,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,2.9205399336,4.0715409921,7.6643320607,4.2072620405,0,0,-2.1,0.789683,3.0565287064,0.23,1,21.91717692,24.345720562,37.821578934,10.587801434,10.823271034,14.189901935,28.860777744,54.469504275,-0.683429688,8
4.581846,907312,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2.9035753428,4.0102803748,7.2593508322,4.2715280033,0,-18.1,0,0,0,0,0,20.705490251,28.917611022,37.370714455,13.506439233,11.322134543,16.546435925,30.35546928,53.568983936,5.0269159458,6
4.490816,687455,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,3.0446116004,4.0206514627,6.7362646701,4.6050594629,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.162596787,10.013641659,13.161818338,27.154899493,46.171866531,4.2059961697,9
-1.293909,909704,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,2.8530525626,4.6186327115,7.3507488739,4.2632938294,0,0,0,0,0,0,0,23.31322128,16.938202554,23.266330538,11.385422122,10.058080823,14.613336486,24.957773828,56.850374598,-0.848510251,2
4.742133,909780,229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2.9443712354,3.9864387426,7.9547375393,3.9195163718,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,10.592311019,11.204375796,12.759589867,28.518916939,55.094662829,3.6235222514,2
4.714238,907065,294,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,3.2461249685,3.8911186725,8.3477110844,3.7299895375,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,9.9880113616,10.267322173,11.428442532,18.960726566,51.10585255,4.8425321171,4
0.76059,907312,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,2.9035753428,4.0102803748,7.2593508322,4.2715280033,0,-18.1,0,0,0,0,0,20.705490251,28.917611022,37.370714455,13.506439233,11.322134543,16.546435925,30.35546928,53.568983936,2.3195625698,7
2.295221,753552,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,2.9205399336,4.0715409921,7.6643320607,4.2072620405,0,0,0,0,0,0,0,21.91717692,24.345720562,37.821578934,10.587801434,10.823271034,14.189901935,28.860777744,54.469504275,1.8848128574,9
2.394422,724812,152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,3.137349653,3.7234969251,7.6373919779,4.3738987146,0,0,0,0,0,0,0,26.053038677,26.133959104,30.23839635,10.545732299,10.079360638,13.419896718,24.95656213,57.559323593,2.5192393862,1
4.519981,687455,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.0446116004,4.0206514627,6.7362646701,4.6050594629,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.162596787,10.013641659,13.161818338,27.154899493,46.171866531,3.8073040409,8
2.20118,1299051,1219,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.9468669943,3.9348772482,8.0369905138,4.0536459547,0,0,0,0,0,0,0,25.00454783,33.88703479,32.107113426,11.810054952,10.517658071,15.497781808,21.978302566,54.009365708,2.451157438,7
4.602076,906797,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2.8316592658,4.2355762025,8.0826916384,4.6831363339,0,0,0,0,0,0,0,28.794491589,24.412777213,36.974444232,10.140456889,10.280171054,12.271955385,30.770127242,53.942528787,4.8473610214,1
