IC50_GDSC2,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_785,Fingerprint_784,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_672,Fingerprint_669,Fingerprint_667,Fingerprint_659,Fingerprint_658,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,MUT_EIF2AK1,REC_R_HSA_450346,PWY_R_HSA_1852241_EXP,PWY_R_HSA_453279,GO_0007166_CSV,GO_0008283,GO_0008283_EXP,GO_0010506,GO_0016572,GO_0030509_EXP,GO_0032147_CSV,GO_0050766_CSV,GO_0071560,SFAM_DYRK1,CLS_Histology_subtype_1_astrocytoma_Grade_III,EXP_CLK4,EXP_TRPM7,EXP_TBK1,EXP_TRIM33,EXP_MAPK1,EXP_STRADB,EXP_MAP3K20,EXP_CAMK1,PKA_117_X_Fingerprint_696,PKA_134_ENG_X_Fingerprint_696,PKA_134_HYD_X_Fingerprint_644,PKA_134_VOL_X_Fingerprint_696,PKA_140_B62_X_Fingerprint_644,PKA_140_ENG_X_Fingerprint_644,PKA_68_HYD_X_Fingerprint_698,PKA_77_ASA_X_Fingerprint_611,PKA_77_HYD_X_Fingerprint_710,PKA_84_ASA_X_Fingerprint_812,PKA_84_POL_X_Fingerprint_812,EXP_DCLK2_X_EXP_ASF1B,EXP_EIF2AK3_X_EXP_PPP1CB,EXP_LCK_X_EXP_CD247,EXP_LCK_X_EXP_CD28,EXP_TBK1_X_EXP_IFIH1,EXP_TBK1_X_EXP_UBA52,REC_R_HSA_3928578_EXP_X_REC_R_HSA_6802932_EXP,PWY_R_HSA_1266738_CSV_X_PWY_R_HSA_1280218_CSV,PWY_R_HSA_397014_EXP_X_PWY_R_HSA_448424_EXP,PWY_R_HSA_397014_X_PWY_R_HSA_448424,PWY_R_HSA_453279_EXP_X_PWY_R_HSA_76002_EXP,GO_0000165_EXP_X_GO_0016310_EXP,GO_0007050_X_GO_0043066,GO_0007411_X_GO_0051534,GO_0010628_X_GO_0045087
4.736494,946370,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.94987560399285,0,0,0,0.745758,0,0,0,0,3.98578978734303,5.2759920463704,7.31309207202727,6.81620291366624,6.11979027905015,3.31530264165648,7.89868776905493,3.38894885314887,0,0,0,0,0,0,0,0,0,0,0,16.3869562704589,24.441326306702,9.32964921676196,7.95042352778054,28.0004911687425,37.5039332934466,0,0,0,0,0,0,0,0,2
2.85601,1240168,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.87840082950923,0,0,0,0,0,0,0,0,3.83241909716719,4.9133488654912,7.73130775199127,6.54000118015701,5.87394673475381,3.51749742244724,7.83836509638977,4.26042916958816,1,0,0,0,0,0,0,0,0,0,0,21.9614576952957,24.992903069861,10.1698151525269,8.64162771795388,38.6890393873051,41.2411116920946,0,0,0,0,0,0,0,0,0
4.084981,683667,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.93916886687188,4.92386806709364,7.70581270649807,7.52277173884815,5.90986815712119,3.93123675013184,6.09229095559818,4.24123605899989,0,0,0,0,0,0,0,0,0,0,0,20.1903039075853,25.5354939362393,9.10867363678803,8.77261101000909,31.7770487864216,48.4745317777732,0,0,0,0,0,0,0,0,0
5.360794,687561,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04538648679537,5.46261320474736,7.40879591173048,7.41565517609212,5.88107015380391,3.33416724798572,7.53575012131602,3.44771165993311,0,0,0,0,0,0,0,0,0,0,0,21.5220628496888,24.4431526734763,8.73643559646654,8.70097582974611,33.8559857385656,37.6317509200591,0,0,0,0,0,0,0,0,0
4.147658,687568,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2.96199505562302,0,0,3.1547359808287,0.818245,0,0,0,0,4.70466162091498,5.60159644858609,7.8927871772948,8.11934672964933,6.05085617432534,3.2365064669625,5.35692753359168,3.23129988612993,0,0,0,0,0,0,0,0,0,0,0,17.3933164877857,27.8208189121155,9.7545064740757,8.77385939236794,42.7536018415283,40.2837383860771,0,0.52094058872,28.7378594796655,3,0,0,0,0,0
4.141297,687586,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.5149350659327,5.30785654021113,7.85759294900235,7.26788392624382,6.16816369720887,3.35458931077218,8.03908424907132,3.24687093405865,0,0,0,0,0,0,0,0,0,0,0,21.6772806560211,21.8573724258401,10.7341234137149,8.70810294186293,37.7152346246964,40.5859350334226,0,0,0,0,0,0,0,0,0
3.956091,687588,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94762378410549,5.0656054894571,7.84097336022207,7.00538634078129,6.49196411710033,3.93718399579361,7.12723427564736,4.89334580418903,0,0,0,0,0,0,0,0,0,0,0,21.3908990235889,27.0470084016015,8.78872648851426,7.87329978001097,35.7315936437193,41.0000265887296,0,0,0,0,0,0,1,0,1
4.066376,905984,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.5111449198991,5.81568202380265,8.39966483722318,7.64735765842219,5.89401432462381,2.99198515540894,6.40151614461288,3.37384300038911,0,0,0,0,0,0,0,0,0,0,0,15.3405999163454,25.8174674491244,11.4008166253012,9.48126713446282,48.3356184871548,42.3113289979967,0,0,0,0,0,27.6975415699039,0,1,0
5.81151,905986,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.555755,0,1,1,0,4.29435153262813,5.50505867598136,8.17279711109336,7.76849706595996,6.16548181582597,3.80157790619796,7.25665376808612,4.05027329167093,0,0,0,0,0,0,0,0,0,0,0,18.8589667608845,23.996197250842,10.6474027148877,8.81189073012415,32.0477027837629,44.7518759099791,0,0,0,0,22.7718020826993,0,0,0,0
3.060198,906746,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3,11.8894487766453,0,0,0,0,0,0,0,0,4.61388046327407,5.56851871321665,7.42848354257656,7.08694598458863,6.22639318910916,4.34747650400036,7.44615423749058,3.94207092524646,0,0,0,0,0,0,0,0,0,0,0,12.3570287883853,25.2224367508273,9.931971107993,8.15658603554459,40.7622208626726,38.4892891225066,0,0,0,0,0,0,0,0,0
0.926762,906834,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4.17252299691858,4.09261746874282,5.95259592095855,6.99650841301449,6.18183028469101,3.30841279629689,5.52545715550182,3.82489867157758,0,0,0,0,0,0,0,0,0,0,0,26.698995867069,30.5871915730082,9.28661874325183,8.3947579271027,25.9469428857289,35.1542235623061,0,0,0,0,0,0,1,0,2
7.707652,906835,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2.7867144977566,1,0,0,0,0,0,0,0,4.31333408575333,5.90747405802133,8.11625268295079,7.18513721178209,6.35399974625754,3.84325904824344,5.57628433071754,4.57035598924216,0,0,0,0,0,0,0,0,0,0,0,20.3305165984618,19.294854711767,9.44114306495794,8.07596275538914,38.6859244758686,44.5948909515332,9.5855798648231,0,0,0,0,0,0,0,0
4.140876,906868,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5.14820071009028,6.24171105034132,9.0368003218003,8.00138591583697,5.37757778772151,3.42183375018943,6.85162464688323,3.16463831512201,0,0,0,0,0,0,0,0,0,0,0,12.8949358828593,22.6071560728311,9.67220306401846,8.31107711660267,47.0679246232725,45.7160608236156,0,0,0,0,0,36.267509750353,0,0,0
4.763842,906871,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4.57519259514802,5.35901018472172,8.05840972509653,8.37231256080853,5.61539412952025,3.35082075219231,6.62599156857472,4.41728238826858,0,0,0,0,0,0,0,0,0,0,0,14.715962079347,18.4730036743028,9.72200157954724,8.32626919661417,35.5612226586075,47.1697503495505,0,0.616476104738,0,0,54.1753464450019,0,0,0,0
1.903548,907042,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3.36003389439861,0,0,0,0.694829,0,0,0,0,4.5069517278616,5.46142845462533,8.21814878236109,6.61744621925275,5.54339682840384,2.96580472789363,6.89352484783343,3.03236446022662,0,0,0,0,0,0,0,0,0,0,0,19.1715338333278,21.5829079132797,9.29145265000845,8.05177710327786,44.0300495298286,43.4329799296837,13.0785262470235,0,0,0,0,0,0,0,0
4.286198,907279,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3.09240673968892,0,0,0,0,0,0,0,1,4.67547846080975,5.1029549558471,7.95412338138737,7.17882915161021,6.46669524653114,3.58837968086035,6.38516650581023,4.54750407516933,0,0,0,0,0,0,0,0,0,0,0,18.4409656747876,21.5741653107616,9.12536751679922,8.45049675885535,34.6809344166698,40.6295633414038,0,0,0,0,0,0,0,0,1
4.198027,907313,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,2,6.20621521442126,0,0,0,1,0,4.60406513606994,6.1026434945229,8.18087635326589,7.42982959440927,5.88255389909293,3.41576416901872,6.25267060526416,4.85661215542184,0,0,0,0,0,0,0,-8.3,-0.77,0,0,18.4534126309528,16.8301119310943,9.48437856280151,8.44031424915908,37.6693680886354,44.7271297544801,34.7346154675542,0.612285905169,115.625621537801,4,43.2622579268193,34.7346154675542,0,0,0
3.266274,909248,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,4.04684393652247,0,0,0,0,0,5.03912106450979,4.48617313865798,7.7641633608955,8.20926767044538,5.752078052339,3.24800249366047,5.88283446499197,3.45763841303242,0,0,0,0,0,0,0,0,0,0,0,14.4602919884321,22.9219417508481,10.1958526709754,8.32806312356752,36.5092386204559,46.7351954284075,20.4199814937965,0.483041063022,0,0,0,0,0,0,0
4.587952,909729,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,4.37974050335841,0,0,2,7.39264568809791,0,0,0,0,0,0,0,0,4.35440991831628,4.95464420587364,7.81382159755371,6.88633507550357,6.32642343907549,3.72168262229586,6.62312882177292,3.27553753634033,0,0,0,0,0,0,0,0,0,0,0,16.9407225834468,26.7142477924076,9.90295624534649,8.22643317533297,34.4653966679836,49.0412150317716,0,0,30.0169082328433,2,0,0,0,0,0
4.946825,909750,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,6.98671528625274,0,0.773084,1,4.27710979049301,0,0,0,0,0,0,0,1,4.34178310741295,4.75424304897791,7.80649987869691,6.53774613770296,6.16637916432906,3.73563775526099,7.11926665732017,4.0924136483629,0,0,0,0,0,0,0,0,0,0,0,25.1101115059636,28.7220676533991,9.21969131047375,7.75572639287788,39.4628483359945,40.1656259425219,0,0,13.7019831566949,1,0,0,0,0,0
3.020438,910933,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3.38093430316226,0,0,4.05873480283319,0,0,0,0,0,4.11274630550856,4.92509801322694,8.31923669053002,7.31795600742395,6.34233726398592,3.20567033858279,6.16444028334314,5.64021001680595,0,0,0,0,0,0,0,4.5,1.87,0,0,20.4560253295104,12.3849689098946,10.0606254872458,9.2890397554056,33.3520776263097,49.76606951346,11.890406449229,0,0,0,0,10.1052966522673,0,0,0
4.416909,910943,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.72681,0,0,0,3.8483642561728,4.70011143086529,7.80044186661629,6.81959791320239,6.08323702776593,3.92695412529951,8.11749571482589,4.82532876253747,0,0,0,0,0,0,0,0,0,0,0,23.8519337763864,20.4390078846717,9.32363523876905,7.90093234879845,34.3553263713592,41.498479513806,0,0,0,0,0,0,1,0,0
3.097071,946368,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,3.09158911492373,0,0,1,5.32812141250256,0,0,0,0,0,0,0,0,4.00953905641788,4.47786921064586,7.43125449112977,7.09967252544869,5.74192929283082,4.39986885520505,8.04981919878291,5.06327945680542,0,0,0,0,0,0,0,0,0,0,0,23.3466203291002,21.0318343334413,10.7706300103901,8.93352753022949,39.8012653316091,40.1223940518442,0,0,0,0,0,0,0,0,0
3.83848,946370,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2.94987560399285,0,0,0,0.745758,0,0,0,0,3.98578978734303,5.2759920463704,7.31309207202727,6.81620291366624,6.11979027905015,3.31530264165648,7.89868776905493,3.38894885314887,0,0,0,0,0,0,0,0,0,0,0,16.3869562704589,24.441326306702,9.32964921676196,7.95042352778054,28.0004911687425,37.5039332934466,0,0,0,0,0,0,0,0,2
4.244567,1240168,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2.87840082950923,0,0,0,0,0,0,0,0,3.83241909716719,4.9133488654912,7.73130775199127,6.54000118015701,5.87394673475381,3.51749742244724,7.83836509638977,4.26042916958816,0,0,0,0,0,0,0,0,0,0,0,21.9614576952957,24.992903069861,10.1698151525269,8.64162771795388,38.6890393873051,41.2411116920946,0,0,0,0,0,0,0,0,0
-2.082156,683667,1057,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.93916886687188,4.92386806709364,7.70581270649807,7.52277173884815,5.90986815712119,3.93123675013184,6.09229095559818,4.24123605899989,0,0,0,0,0,0,0,0,0,0,0,20.1903039075853,25.5354939362393,9.10867363678803,8.77261101000909,31.7770487864216,48.4745317777732,0,0,0,0,0,0,0,0,0
-3.265696,687561,1057,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04538648679537,5.46261320474736,7.40879591173048,7.41565517609212,5.88107015380391,3.33416724798572,7.53575012131602,3.44771165993311,0,0,0,0,0,0,0,0,0,0,0,21.5220628496888,24.4431526734763,8.73643559646654,8.70097582974611,33.8559857385656,37.6317509200591,0,0,0,0,0,0,0,0,0
-2.022251,687568,1057,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2.96199505562302,0,0,3.1547359808287,0.818245,0,0,0,0,4.70466162091498,5.60159644858609,7.8927871772948,8.11934672964933,6.05085617432534,3.2365064669625,5.35692753359168,3.23129988612993,0,0,0,0,0,0,0,0,0,0,0,17.3933164877857,27.8208189121155,9.7545064740757,8.77385939236794,42.7536018415283,40.2837383860771,0,0.52094058872,28.7378594796655,3,0,0,0,0,0
-2.094439,687586,1057,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.5149350659327,5.30785654021113,7.85759294900235,7.26788392624382,6.16816369720887,3.35458931077218,8.03908424907132,3.24687093405865,0,0,0,0,0,0,0,0,0,0,0,21.6772806560211,21.8573724258401,10.7341234137149,8.70810294186293,37.7152346246964,40.5859350334226,0,0,0,0,0,0,0,0,0
-1.996163,687588,1057,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94762378410549,5.0656054894571,7.84097336022207,7.00538634078129,6.49196411710033,3.93718399579361,7.12723427564736,4.89334580418903,0,0,0,0,0,0,0,0,0,0,0,21.3908990235889,27.0470084016015,8.78872648851426,7.87329978001097,35.7315936437193,41.0000265887296,0,0,0,0,0,0,1,0,1
-1.951114,905984,1057,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.5111449198991,5.81568202380265,8.39966483722318,7.64735765842219,5.89401432462381,2.99198515540894,6.40151614461288,3.37384300038911,0,0,0,0,0,0,0,0,0,0,0,15.3405999163454,25.8174674491244,11.4008166253012,9.48126713446282,48.3356184871548,42.3113289979967,0,0,0,0,0,27.6975415699039,0,1,0
-0.364727,905986,1057,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.555755,0,1,1,0,4.29435153262813,5.50505867598136,8.17279711109336,7.76849706595996,6.16548181582597,3.80157790619796,7.25665376808612,4.05027329167093,0,0,0,0,0,0,0,0,0,0,0,18.8589667608845,23.996197250842,10.6474027148877,8.81189073012415,32.0477027837629,44.7518759099791,0,0,0,0,22.7718020826993,0,0,0,0
-2.321918,906746,1057,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,11.8894487766453,0,0,0,0,0,0,0,0,4.61388046327407,5.56851871321665,7.42848354257656,7.08694598458863,6.22639318910916,4.34747650400036,7.44615423749058,3.94207092524646,0,0,0,0,0,0,0,0,0,0,0,12.3570287883853,25.2224367508273,9.931971107993,8.15658603554459,40.7622208626726,38.4892891225066,0,0,0,0,0,0,0,0,0
-3.610731,906834,1057,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4.17252299691858,4.09261746874282,5.95259592095855,6.99650841301449,6.18183028469101,3.30841279629689,5.52545715550182,3.82489867157758,0,0,0,0,0,0,0,0,0,0,0,26.698995867069,30.5871915730082,9.28661874325183,8.3947579271027,25.9469428857289,35.1542235623061,0,0,0,0,0,0,1,0,2
2.070285,906835,1057,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2.7867144977566,1,0,0,0,0,0,0,0,4.31333408575333,5.90747405802133,8.11625268295079,7.18513721178209,6.35399974625754,3.84325904824344,5.57628433071754,4.57035598924216,0,0,0,0,0,0,0,0,0,0,0,20.3305165984618,19.294854711767,9.44114306495794,8.07596275538914,38.6859244758686,44.5948909515332,9.5855798648231,0,0,0,0,0,0,0,0
-2.637223,906868,1057,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5.14820071009028,6.24171105034132,9.0368003218003,8.00138591583697,5.37757778772151,3.42183375018943,6.85162464688323,3.16463831512201,0,0,0,0,0,0,0,0,0,0,0,12.8949358828593,22.6071560728311,9.67220306401846,8.31107711660267,47.0679246232725,45.7160608236156,0,0,0,0,0,36.267509750353,0,0,0
-2.847578,906871,1057,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4.57519259514802,5.35901018472172,8.05840972509653,8.37231256080853,5.61539412952025,3.35082075219231,6.62599156857472,4.41728238826858,0,0,0,0,0,0,0,0,0,0,0,14.715962079347,18.4730036743028,9.72200157954724,8.32626919661417,35.5612226586075,47.1697503495505,0,0.616476104738,0,0,54.1753464450019,0,0,0,0
