IC50_GDSC2,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_788,Fingerprint_785,Fingerprint_784,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_687,Fingerprint_686,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_667,Fingerprint_659,Fingerprint_658,Fingerprint_650,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_113_ASA,PKA_113_VOL,PKA_123_T,PKA_123_T_EXP,PKA_194_EXP,PKA_214_B62,PKA_243_ENG,MUT_CAMK1G_CSV,MUT_ROR1_EXP,CNV_ROCK2_gain,REC_R_HSA_176298,REC_R_HSA_176298_EXP,REC_R_HSA_5140741_EXP,REC_R_HSA_5218819_EXP,PWY_R_HSA_166166_CSV,PWY_R_HSA_168928_CSV,PWY_R_HSA_2187338_CSV,PWY_R_HSA_6796648_EXP,PWY_R_HSA_6811558,PWY_R_HSA_6811558_EXP,GO_0005977_CSV,GO_0007049,GO_0007059_EXP,GO_0019827_EXP,GO_0031032,GO_0032007_CSV,GO_0043154,GO_0045785_EXP,GO_0060271_CSV,GO_0060444,GO_0070266,SFAM_CAMK1_CSV,SFAM_InsR_CSV,SFAM_Other_Unique_CSV,SFAM_TSSK,CLS_Histology_subtype_1_adenocarcinoma,EXP_CDKL2,EXP_CDC42BPB,EXP_PKN2,EXP_DCLK3,EXP_EIF2AK1,EXP_LMTK2,PKA_102_CSV_X_Fingerprint_714,PKA_102_VOL_X_Fingerprint_714,PKA_112_POL_X_Fingerprint_659,PKA_123_VOL_X_Fingerprint_363,PKA_142_X_Fingerprint_611,PKA_160_HYD_X_Fingerprint_696,PKA_175_ENG_X_Fingerprint_685,PKA_187_ASA_X_Fingerprint_791,PKA_187_B62_X_Fingerprint_826,PKA_187_CHA_X_Fingerprint_791,PKA_187_POL_X_Fingerprint_791,PKA_187_VOL_X_Fingerprint_826,PKA_197_ASA_X_Fingerprint_798,PKA_197_B62_X_Fingerprint_576,PKA_197_EXP_X_Fingerprint_576,PKA_197_VOL_X_Fingerprint_702,PKA_200_HYD_X_Fingerprint_673,PKA_216_ASA_X_Fingerprint_646,PKA_226_HYD_X_Fingerprint_576,PKA_226_X_Fingerprint_644,PKA_229_EXP_X_Fingerprint_576,PKA_229_HYD_X_Fingerprint_576,PKA_244_ENG_X_Fingerprint_576,PKA_247_HYD_X_Fingerprint_685,PKA_252_ASA_X_Fingerprint_646,PKA_260_HYD_X_Fingerprint_819,PKA_260_POL_X_Fingerprint_819,PKA_270_EXP_X_Fingerprint_611,PKA_270_HYD_X_Fingerprint_611,PKA_270_POL_X_Fingerprint_576,PKA_270_VOL_X_Fingerprint_673,PKA_280_ENG_X_Fingerprint_646,PKA_283_ASA_X_Fingerprint_576,PKA_283_ASA_X_Fingerprint_644,PKA_283_ASA_X_Fingerprint_647,PKA_283_POL_X_Fingerprint_644,PKA_283_POL_X_Fingerprint_647,PKA_283_VOL_X_Fingerprint_673,PKA_293_EXP_X_Fingerprint_363,PKA_293_X_Fingerprint_611,PKA_293_X_Fingerprint_647,PKA_73_CHA_X_Fingerprint_714,PKA_73_ENG_X_Fingerprint_611,PKA_73_ENG_X_Fingerprint_644,PKA_73_EXP_X_Fingerprint_702,PKA_73_POL_X_Fingerprint_611,PKA_77_ASA_X_Fingerprint_714,EXP_BLVRA_X_EXP_UGT2B15,EXP_CAMK2D_X_EXP_STAT1,EXP_CASK_X_EXP_LIN7B,EXP_CDK13_X_EXP_AKAP4,EXP_CDK13_X_EXP_CCNT1,EXP_CDK13_X_EXP_PYCARD,EXP_GRK5_X_EXP_CCR9,EXP_GRK5_X_EXP_NPS,EXP_JAK1_X_EXP_PTPN1,EXP_MAP4K4_X_EXP_CD40LG,EXP_MAP4K4_X_EXP_MAP3K7,EXP_MAP4K4_X_EXP_TP53,EXP_NLK_X_EXP_AGO1,EXP_NPR1_X_EXP_ENTPD3,EXP_PAK2_X_EXP_CTTN,EXP_PDGFRB_X_EXP_AFDN,EXP_PDGFRB_X_EXP_SLC9A3R2,EXP_PKN2_X_EXP_RAC1,EXP_PKN2_X_EXP_RHOB,EXP_SRPK1_X_EXP_LUC7L3,EXP_SRPK1_X_EXP_SRSF5,EXP_TLK2_X_EXP_XPO7,EXP_TTN_X_EXP_MYL4,EXP_WNK3_X_EXP_KCNJ1,EXP_WNK3_X_EXP_SLC12A2,EXP_YES1_X_EXP_ACTN1,EXP_YES1_X_EXP_PPP2R5C,REC_R_HSA_2032800_EXP_X_REC_R_HSA_2682349_EXP,PWY_R_HSA_199991_X_PWY_R_HSA_451927,PWY_R_HSA_451927_X_PWY_R_HSA_881907,PWY_R_HSA_68877_EXP_X_PWY_R_HSA_983712_EXP,GO_0000082_X_GO_0010629,GO_0000082_X_GO_0070059,GO_0001525_CSV_X_GO_0030900_CSV,GO_0006955_EXP_X_GO_0031098_EXP,GO_0006955_X_GO_0023014,GO_0007030_CSV_X_GO_0007346_CSV,GO_0016310_EXP_X_GO_0030501_EXP,GO_0030324_EXP_X_GO_0030900_EXP,GO_0030324_EXP_X_GO_0048675_EXP,GO_0030324_X_GO_0048675,GO_0030900_CSV_X_GO_0048013_CSV,GO_0031098_X_GO_0043276,GO_0031098_X_GO_0045059,GO_0043405_X_GO_0051259,GO_0060045_X_GO_2001237
4.488216,908459,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846238,0,0,0,2,9.85012665138209,0,1,0,3.33287679381126,0,0,0,0,0,0,0,0.784216,0,0,0,0,3.03147364140697,6.10836510888147,6.72947750029608,3.24493731465203,7.76725501467686,2.97409041062072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0402863860587,49.9284020503932,32.7764442013775,13.6384740058776,23.5885725614177,34.6816596585437,11.0663370639406,10.5014311596534,77.7992236453302,23.6894103758329,52.8666443946932,25.2098843740757,31.1154337239424,9.2742545181844,48.7359282831646,9.84441169007804,9.10321601344994,75.9014788144917,25.1002622373966,49.6258435575341,63.9394216164489,39.4891465223817,9.88154015608877,8.0834462451816,15.9948597844568,61.3218488895602,50.0746557075881,0,0,0,0,0,0,0,0,0,0,10.6457992851978,0,0,0,0,0,0,0,0
0.795847,908474,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706265,0.706265,0,9.3814223936031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09109706697666,6.71495702245239,6.21149352587438,3.38406995124823,7.14799842845307,3.09627485840083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3808296492109,35.1765516765791,25.7715770113279,11.4040590224229,19.4668867136819,12.8777484908684,9.54598403562939,9.21876028506775,64.5005013715924,20.4702948758951,52.9975223452051,19.8776694072293,32.5354875990518,9.51765344261126,52.8181288050606,13.4111368631776,10.7720133413148,67.714844875275,21.913981609851,61.105961312848,66.896843435239,39.3877294137571,11.3389315702482,9.48118138475124,15.2778308573829,58.0972708423738,51.8288888675187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.895648,908475,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.03772827749925,5.81710622630756,6.2462800386534,3.02776195660539,6.94357785545595,2.95939012538327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8321160631606,44.3142198363285,32.2452406002973,11.3277897902989,20.2720969123391,13.8774631316615,10.2332452940498,9.62637575339891,63.6384658936215,22.245974072486,57.4288073308324,25.3897070629762,30.5403164058432,9.21012954847422,48.8773451564201,12.2662482551151,12.5523931153741,65.3768303047597,22.9965206755142,58.4965088567968,61.4296080122831,42.2995147973218,9.75124774439289,10.2299424160415,17.0373553843868,58.3337468821797,57.6442370162112,0,0,0,42.6655034986814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.818525,908476,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.789216,0,0,0,0,0,0,1,2.88303866450284,5.05274971035045,8.19584712440535,3.30940498166084,7.2167460154607,3.01348140597944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7173443666385,35.512470802962,31.8093205717085,11.80886043256,23.3304094310364,13.5581369529304,10.0128823245312,9.50730457972586,65.2421169735965,20.8219881256655,37.3631737511871,21.4463088951911,25.1727817747726,24.2993056148958,48.103971477174,10.7025978176113,10.8405763205872,84.3087557716305,30.5329415178824,57.4854286772175,57.9171763594786,39.4462464582086,11.0310564953167,8.74610658472734,15.8478502297741,42.4800783249471,53.7935031249276,0,1,1,0,0,0,0,0,0,0,14.003648358808,0,0,0,0,0,0,0,0
3.484036,909721,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.00240582492327,6.74013665995173,5.20162210713517,3.19911139855693,6.71519676498522,3.22252797472635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.984861042444,34.4629495153955,24.8722903343874,13.6530011959596,30.2738591516025,33.0048836545506,12.5450391227099,11.1451587233881,84.1644012725601,32.2758366353368,64.6892764985304,34.0577296811511,38.2669645157736,9.9805543534629,49.9834153395896,12.1141872337407,11.1406382302104,53.8416531132081,19.7834707472636,54.5494492385086,64.7101962688811,50.5659323522115,11.5010897268887,9.63132317969253,12.0622223952757,49.875718705688,35.1828150999469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635145562359,0,0,0,0
3.44638,909728,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06919242325498,6.54828953568268,6.89506873168532,3.01843456683008,7.06786451744141,3.074031491384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.953211199413,36.4580099033821,26.1453404397919,11.3953917560693,23.8478039285548,32.8813219002537,11.2149377255582,11.0039517684983,68.5251519074686,28.3882925391344,68.0482727172314,25.4475555830379,27.5524056616528,10.5435795725672,49.4534885853161,13.2342429015373,12.1429996154938,72.8116215304828,23.0165329744877,50.0559355690746,57.6461661767448,48.6187353661813,10.4612644009189,8.68117892694428,12.5511766268713,61.3715172290365,52.2253345906307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.984711,910779,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42279036207082,0,0,0.812456,0,0,0,0,0,0,0,0,0,0,4.87847640106319,0,0,0,0,0,0,0,0,2.88122443199538,7.10113108608556,6.95587777507017,3.08385587147331,6.60718577052734,2.86357918719397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6625125153512,43.6741979488467,19.2097551416892,11.7019964208027,25.1558697004469,13.104940016233,12.9484084930707,12.7965586280475,77.7316805746492,24.6399389881716,61.668800035467,22.3691679039074,32.6837155920165,11.861736507677,54.0810073352519,11.7881905336996,11.3620987820743,68.1238328612903,26.8330106031304,63.9646899596888,71.5994345029579,47.7228992560448,10.429369946875,9.25122484176352,14.0428582834012,73.9372051953978,55.0179626296964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.473855,910900,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13299624041587,0,0,0,0,0,0,0,0,0,0,0.856432,0,0,0,0,0,0,1,3.41904194343091,4.85627198341376,6.77699971760246,3.50211825522236,7.16471288815663,3.16493185698419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6242623895442,37.1909394449269,34.1840772242588,13.0378075238293,20.8710141004181,17.4487717768063,11.4658977764347,10.8662313516908,61.5400656168386,19.1277432817211,48.2041421781891,20.1721446806141,27.6136052537398,10.6978136249841,54.0088743867488,11.0181137632749,10.1770207001573,68.4652408361138,25.1535566589385,55.57895461376,49.6066182291561,37.9035862365271,13.6336662386192,10.1622749127611,15.6033076018633,56.7171742776623,54.3175946131551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.391625,924244,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.0497634743599,0,0,0,0,0,0.847326,0,0,0,0,0,0,0.81869,0,0,1,2.99128631905244,6.32813649895142,6.62363279835609,3.12771681979949,6.93767449764353,3.06298395792125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3916764378049,37.8201105903139,25.3596897295856,12.2969461656753,21.0545053268377,21.5416866701506,12.2558456868438,12.449976851596,66.0049699413798,23.1690058885615,54.3941884683981,27.2565806532662,31.4341414730068,12.6497183005597,57.1717973821563,11.7140862262333,11.005723815501,68.7820353811362,23.8079787164954,59.4051695119678,72.1125599708213,41.7346652429043,10.1145184173912,8.20784691372926,13.010574108636,66.7491408273203,54.230251932845,0,0,0,0,0,0,0,38.3972550892202,1,0,0,0,0,0,0,0,0,0,0
1.221817,925341,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6118384840797,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.04742609104773,6.22390035983542,6.96354016874197,2.72812872337109,7.43843751722717,3.07741181794505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1295680807934,46.4782847726008,22.7512095956906,13.2929321000729,32.1815351313452,14.6592330161883,12.1093017787479,10.5247953826791,65.5506826977071,25.706098084024,59.7193308981744,22.6738643472581,44.1964329934042,9.2665981221923,51.9138682764856,14.1586704224103,11.4332550071772,72.3603653211255,29.3305647572151,67.4802663870884,71.3461649129878,53.9523578716461,9.81549156356022,14.7488218811267,22.964792363666,36.757650947368,36.8008206470578,0,0,0,21.329401770985,0,0,0,41.1920260316328,2,0,0,0,0,0,0,2,2,0,0
1.593459,946361,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.26569519368399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8224012394692,6.23819956889789,7.10174442761989,2.94579093597211,6.75204823837971,2.94721036881174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9939446642546,37.8204850027208,21.7780469980555,11.7592065658186,25.5929534243807,26.4821708201096,9.99522861318463,10.2931952693201,50.8907918489276,25.2179287274576,60.1012540653159,26.0279848811236,30.0851361345487,10.7775511868656,57.86555069811,13.1942287695423,10.7386941684186,73.8611988408125,28.2786871249372,66.2912751508743,69.1719723327111,53.7736717132091,10.1047541512098,8.47365105725809,13.6375608148531,49.8327778538366,47.3905286128321,0,0,0,0,0,0,0.696434767225,0,0,0,0,0,0,0,0.696434767225,0,0,0,0
1.855232,1240145,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.51056030462744,0,1,0,0,0,0,0,0,0,0,0,0,1,2.7920983133447,6.58754377974168,6.6929875903316,3.08503050698758,6.62281736005422,2.96707062580782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5406190447417,26.1293727726988,25.6734798703686,11.8352287130965,21.6691145054547,20.7333848305263,11.1296993270935,10.1213477248061,64.1848807310717,24.8644414782527,58.6165904046019,21.8660460492086,34.7625675997742,9.68718630473481,54.7391932706312,12.0722266806153,10.5334909041317,69.0652915868348,25.0638331343624,60.6398032756071,69.2299801294591,42.9033186398483,11.2662718570027,8.65103977389815,13.0337287598933,68.4893092050468,59.6531084163903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.761992,1240146,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27.1851187438945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1372667539378,7.34577754384972,8.41527913627836,3.31309182575769,7.50573561531816,2.97860240578504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5925593719472,0,0,28.4928643338484,48.2527417539197,31.8401514360063,12.617476581402,23.772347963,12.4791123254503,12.2112909696722,11.2032693241329,74.393305499721,21.3214205598946,57.7000426389222,30.2825918954222,26.7626462269636,12.0652834098505,45.9880403013053,13.3715728585716,10.490158486514,87.8140701963807,32.2715284242349,58.677901512057,74.8495284232622,45.5730585721991,9.27180841985625,8.48172839154838,13.7233460061038,47.4197962531337,51.2281954638014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.751466,1240183,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.7183753286922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23103754644385,6.55306155450768,7.50837166178194,3.03613835098318,6.91562391270543,2.88922672995744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6358530032403,50.1873506553125,27.7824897557079,12.2633313555851,25.7797445263636,14.2314591066968,9.72754598722565,10.1255004623535,63.768670297842,19.4762543249558,41.788930874058,19.879431668893,27.4884763584157,9.67498436712932,52.5822465745943,12.1898063853176,9.96213792492161,77.9771471201584,26.0086457594349,69.5979125640925,69.0109813813029,39.6190743261207,11.8980918932574,8.85881501258024,9.78686736953406,46.2754969084558,50.0890903846613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.136948,1240187,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99912609059055,0,0,0,0.897029,0,2,5.98932031886975,0,0,0,2.89826301968909,0,0,0,4.22668455011028,0,0,0,0,0,0,0,1,3.06091717380136,6.80108074885014,7.20255701038738,3.17078767814415,7.00317629218109,3.02252146153319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2290643035212,42.4836188770316,28.707635186549,11.7183852437566,25.8093389797862,22.9628208338578,10.4130716848531,9.66692492673898,80.4991374572323,22.2807650953641,53.6355430390412,21.0519531190134,30.7670600414963,19.7929279973501,43.6401484917143,12.2521133810267,11.3654398204433,71.9065912720851,27.0020005717282,54.9396082865176,59.2740836524115,42.7465599247605,10.7095426606932,9.15532657895501,18.1233816568035,48.7039993845134,48.5733007418395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.120817,1240190,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.99513526046932,6.80662073111593,7.17514981518156,3.04739702065678,6.9452712139663,3.03012606296959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6913573356221,29.5235484319317,22.7689322836309,12.4314735290482,27.6754909473682,27.0156428631353,10.1737873887144,8.79385538210515,54.9707694817786,21.5440959691795,59.1257640765407,23.5338957602162,34.1522061836536,16.1870642336291,69.4818180290553,13.2272803233061,12.4762173220174,73.9879733331707,26.672320798097,59.9774564467964,67.4140248214622,45.5249364601861,10.0274048966458,7.89047513132366,13.4042849084706,52.7928097509871,55.0757496009821,0,0,0,47.7838254797286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.978675,1240202,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702483,0,0,5.66672081735822,2,8.8080818736361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.97111494749925,5.38838613029692,7.28784775882366,3.00242178994001,7.82367214472942,3.09493219540521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0670414895503,34.7071787657097,25.6438642585099,12.9809865311362,24.1282311103761,36.1462838034488,13.5742847626312,12.300754571888,67.0014051829593,21.6143584889643,54.0534641612053,24.324723681868,27.8329739251199,14.033442478193,50.8211314973466,12.4645783725271,13.4858947257226,79.9996326968001,26.0420560195524,57.3129341183529,64.1666113841936,35.8347119538091,9.70166239925307,9.19527555605379,17.7221886596099,49.0825920904934,46.489591547862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
