IC50_GDSC2,Cancer,Drug,From_Sanger,Fingerprint_833,Fingerprint_830,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_785,Fingerprint_784,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_712,Fingerprint_710,Fingerprint_707,Fingerprint_705,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_677,Fingerprint_676,Fingerprint_673,Fingerprint_672,Fingerprint_659,Fingerprint_658,Fingerprint_656,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_576,Fingerprint_363,MOT_2D_beta2strand,REC_R_HSA_5672972,REC_R_HSA_5672972_EXP,PWY_R_HSA_416482,PWY_R_HSA_416482_EXP,GO_0006357,GO_0006979,GO_0018105_CSV,GO_0035556_CSV,GO_0048010,GO_0051973_EXP,GO_2000145_EXP,EXP_BRDT,PKA_270_CSV_X_Fingerprint_776,PKA_54_HYD_X_Fingerprint_685,PKA_54_HYD_X_Fingerprint_776,PKA_54_POL_X_Fingerprint_776,EXP_CDK13_X_EXP_UBXN7,EXP_CDK15_X_EXP_CCNA1,EXP_NTRK3_X_EXP_SHC3,EXP_PLK2_X_EXP_CCNF,EXP_PRKACA_X_EXP_HAUS2,EXP_PRKACG_X_EXP_CACNA2D4,EXP_PRKG1_X_EXP_LIPE,EXP_PRKG1_X_EXP_PRKAR1B,EXP_RIOK1_X_EXP_UTP15,EXP_RIOK1_X_EXP_UTP3,EXP_RIOK1_X_EXP_WDR36,PWY_R_HSA_1430728_X_PWY_R_HSA_168898,PWY_R_HSA_168138_EXP_X_PWY_R_HSA_9006934_EXP,PWY_R_HSA_2672351_X_PWY_R_HSA_74751,GO_0035556_EXP_X_GO_0043507_EXP
1.702724,907290,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.808822,0.808822,0,0,0,3.05196809869215,0,0,0,0,26.5408554089153,11.0971315082494,10.1845664071836,36.6296453542655,21.7892589910103,10.8045192058004,9.33693334119027,11.522895364771,34.9347519649349,59.4017881093304,56.8214957140728,0,0,0,15.8612403248775
-0.319764,909717,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.676585,0.676585,0,0,2.82169093923122,2.8853078362228,0,0,0,0,26.3945926935088,11.6515865882725,11.401136223331,28.1502142154199,23.3661127910704,10.4004566822199,9.95112844897229,10.7756233499455,30.6002685780277,53.4060607862563,53.2708739830116,0,0,0,0
0.156749,909731,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.692127,0,0,0,2.95071457012264,0,0,0,0,30.248961490102,10.4325054605487,8.85877444641817,19.4032896140089,22.4344341595324,9.72951029798171,11.0214394339642,13.1108386760901,40.5025936475913,71.5651541913017,69.6713324661491,0,0,0,0
3.097954,909977,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,4.58496980640333,0,0,0,0,0,0,1,0,0,3.07211127364817,0,0,0,0,20.4376833326805,10.7110569078896,12.7678422496013,30.3979308360466,21.9146575696308,10.7513893815668,14.4498051195114,15.7105516726319,25.9016912436564,51.0932356652742,42.8953020480236,0,40.8621019821489,0,0
2.25415,910849,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.673362,0.549837,0,0,0,3.06408681486861,0,0,0,0,17.52530948787,16.4370111759497,13.1455791365775,45.675662947905,26.1980137144224,10.956855292954,11.9429742861785,14.0701491663056,32.7972641246056,58.9006068380007,51.3770185803048,1,26.9539993181402,0,82.4649579676111
1.804694,925345,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1.620897,2.376703,1,0,7.30948312679039,2.77656965717713,0,0,0,0,23.8197200152493,10.7135756689755,9.61663050057464,26.4260816869221,21.1834198672161,9.48998992997225,10.0892532204989,9.60535831488878,36.5354269614612,70.8178519136983,56.7397335835646,0,0,0,0
0.863633,949155,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3.00441507269059,1,0,0,0,1,0,6.68552671138247,2.88791985658271,0,0,0,0,36.2747900668138,10.3462480624253,8.70586424288823,16.7601012626852,19.6520032485932,9.14874725153929,9.91850082663981,11.576327372961,39.0084493041755,74.4139317148394,68.5738274437082,0,0,0,0
3.245858,949156,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.776085,0.776085,1,0,0,2.87805338231314,0,0,0,0,44.7980934856016,10.7941839762694,9.64412085195889,17.6258167621361,20.705489864089,9.58241132254056,9.60125779852591,12.146003422196,35.2697030062611,56.5934758561929,51.0278243556536,0,0,0,0
2.834424,949157,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.888198,1,0,0,2.89843269707616,0,0,0,0,25.3226949920665,10.6621241700553,9.93413093943342,20.7664356685806,21.2819935367461,10.7782853098887,11.3409613339366,11.6375287427649,30.6761866439357,56.5661191281528,51.4126056130314,0,0,0,12.555750441051
1.376809,949158,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3.21680393554477,0,0,0.637623,0.637623,1,0,0,2.64529274448353,0,0,0,0,33.2907782950941,11.0317984267449,10.3166979107384,18.4940657986148,18.2896544744733,9.38852650060864,11.0755263127052,13.764864589364,40.7120397223019,74.354625651458,64.0562410165641,0,0,0,0
0.638513,949160,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.90038667248887,0,0,0,0,36.5892548227193,10.6277735758383,7.99933504066358,19.3066580228956,19.3183832351552,9.49803596715084,8.86515181580114,10.8159299838724,34.692284217424,58.5274358883725,51.8991100493116,0,0,0,0
0.70405,949163,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3.33135172611261,0,1,0.739629,0.739629,1,0,3.33135172611261,2.91041685647507,0,0,0,0,40.5126362813512,11.9964543745345,10.0448834535243,15.0337316394955,21.9683844530002,9.97624535642027,9.46646704312435,10.0432426774835,41.7099530266166,68.9791063634438,59.930806696144,0,0,0,0
1.156339,949164,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19416340711267,0,0,0,0,33.3398910601357,12.03230185761,8.30869684967633,20.7932534426364,20.6281275604823,9.63545311929619,10.3728341124235,12.0982285239035,40.1970347318168,66.4424574956065,61.0871074429774,0,0,0,0
2.038461,949165,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4.69778439840232,0,0,0,1.373047,0,0,0,2.7228380038075,0,0,0,0,28.3974021295402,11.3135592937731,9.12067599318786,20.9977310188652,19.8892411169422,9.83486839361718,10.3272046526985,10.5325568317774,34.945078756108,61.2130920989754,56.0587856130205,0,0,0,24.6856357069151
2.910576,949166,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.662468,0,0,0,3.09418341723547,0,0,0,0,27.7985431687359,25.7432985419214,10.6355254054052,19.3507579646667,21.7710148151561,9.58179679866563,12.8209728612235,13.2501955831607,30.9636824478862,59.6858572947102,51.7219872708098,0,0,0,0
1.576115,949168,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24288844568621,0,0,0,0,26.8789989915538,17.3244935754059,13.9377768989677,19.2819192444641,21.5104232071153,10.19831932215,11.9965720406966,15.1335094888296,34.7760346448227,56.2886687367549,55.2786635990143,0,0,0,107.396752992597
1.143967,1240221,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52931020715811,2.9104851548456,0,0,0,0,27.508434475446,29.3357418254998,9.26884341074652,17.2539490807094,23.1855917004376,11.0694008683511,9.47286062731517,10.4425837579871,42.005927285622,73.3748629667189,63.9523482797837,0,0,0,0
1.625327,1290795,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.761795,0,0,0,0,3.21549520469571,0,0,0,0,23.0774085304803,9.61200189176711,10.083427425268,35.6954015624245,21.841611842157,11.2439225749034,11.7001783687192,12.0386114110637,41.0578811087144,60.1532710385158,62.9751942509362,0,0,0,0
1.350193,684052,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,4.46036522960319,0,0,0,0,0,0,0,0,0,3.09265992948958,0,0,0,0,26.5542898077707,19.5681854200404,11.1065362596085,19.861906478775,22.6247048091338,11.0815316617386,9.15969057569885,10.939787300013,37.7544117576507,57.997387645448,57.8717541429295,0,0,0,0
2.752138,684059,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,7.741978069696,0,0,0.792229,0.792229,0,0,0,3.01966081110155,0,0,0,0,39.5892568790783,12.3922458483592,8.23062193466727,15.0899548645615,21.2748157285095,9.61447642417808,10.8476354794659,12.2295930654761,44.6280753177861,71.6335891865831,64.7365290264255,0,0,0,0
2.403999,684072,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.719164,0.719164,0,0,0,2.81202304142813,0,0,0,0,34.3491839980265,14.8473036264236,9.00523708971854,18.2099391893435,20.1108925846883,9.92145441719325,10.1885916361977,12.2942605465232,37.5020757919725,65.8740908735862,58.8161012599282,0,0,0,0
2.73945,753539,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3.49587937955169,0,0,0,0,0,6.54839552578643,0,3.22903278174784,0,0,0,0,21.021087373361,10.0276926692873,10.3493589458676,16.5232088925692,23.6850667032667,10.8692868643066,10.3797812069308,12.1698675856955,30.6646735360924,56.7297028924483,52.0022519982038,0,0,0,62.5942841449376
1.834469,907060,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2.93080057602447,0,0,0,0,0,0,0,0,0,2.96133897162613,0,0,0,0,27.2620485288908,10.6134898403853,9.62189706090532,33.5159648530599,24.002591280569,9.46726719511077,11.4477255030145,12.3124991055315,32.0881472857399,59.4067168042343,52.5448287185346,0,0,0,0
0.889203,907072,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.783763,0,0,0,0,2.9821391631283,0,0,0,0,22.7260339558488,11.0876686091214,9.59816891213062,35.9349037765653,21.3316070634894,10.1566563631286,11.1350859874543,12.4766135913333,28.7432378084643,55.2708254939501,54.3328929092377,0,27.7856824203707,0,0
0.293131,907290,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808822,0.808822,0,0,0,3.05196809869215,0,0,0,0,26.5408554089153,11.0971315082494,10.1845664071836,36.6296453542655,21.7892589910103,10.8045192058004,9.33693334119027,11.522895364771,34.9347519649349,59.4017881093304,56.8214957140728,0,0,0,15.8612403248775
-0.069429,909717,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.676585,0.676585,0,0,2.82169093923122,2.8853078362228,0,0,0,0,26.3945926935088,11.6515865882725,11.401136223331,28.1502142154199,23.3661127910704,10.4004566822199,9.95112844897229,10.7756233499455,30.6002685780277,53.4060607862563,53.2708739830116,0,0,0,0
2.208472,909731,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692127,0,0,0,2.95071457012264,0,0,0,0,30.248961490102,10.4325054605487,8.85877444641817,19.4032896140089,22.4344341595324,9.72951029798171,11.0214394339642,13.1108386760901,40.5025936475913,71.5651541913017,69.6713324661491,0,0,0,0
-1.322132,909776,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695469,0,8.02834277519493,0,2.7347708293733,0,0,0,0,22.3458688045289,10.158999337016,10.2405569409056,48.4562224001682,21.602636520517,14.171106839104,10.7082242607502,11.9530084397603,28.9107612155235,53.6785254627173,46.901006646833,1,54.3564789595525,1,134.163092329622
4.638587,909977,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,4.58496980640333,0,0,0,0,0,0,1,0,0,3.07211127364817,0,0,0,0,20.4376833326805,10.7110569078896,12.7678422496013,30.3979308360466,21.9146575696308,10.7513893815668,14.4498051195114,15.7105516726319,25.9016912436564,51.0932356652742,42.8953020480236,0,40.8621019821489,0,0
2.26351,910849,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673362,0.549837,0,0,0,3.06408681486861,0,0,0,0,17.52530948787,16.4370111759497,13.1455791365775,45.675662947905,26.1980137144224,10.956855292954,11.9429742861785,14.0701491663056,32.7972641246056,58.9006068380007,51.3770185803048,1,26.9539993181402,0,82.4649579676111
2.394514,949155,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3.00441507269059,1,0,0,0,1,0,6.68552671138247,2.88791985658271,0,0,0,0,36.2747900668138,10.3462480624253,8.70586424288823,16.7601012626852,19.6520032485932,9.14874725153929,9.91850082663981,11.576327372961,39.0084493041755,74.4139317148394,68.5738274437082,0,0,0,0
3.152636,949156,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776085,0.776085,1,0,0,2.87805338231314,0,0,0,0,44.7980934856016,10.7941839762694,9.64412085195889,17.6258167621361,20.705489864089,9.58241132254056,9.60125779852591,12.146003422196,35.2697030062611,56.5934758561929,51.0278243556536,0,0,0,0
2.445836,949157,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888198,1,0,0,2.89843269707616,0,0,0,0,25.3226949920665,10.6621241700553,9.93413093943342,20.7664356685806,21.2819935367461,10.7782853098887,11.3409613339366,11.6375287427649,30.6761866439357,56.5661191281528,51.4126056130314,0,0,0,12.555750441051
2.512668,949158,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3.21680393554477,0,0,0.637623,0.637623,1,0,0,2.64529274448353,0,0,0,0,33.2907782950941,11.0317984267449,10.3166979107384,18.4940657986148,18.2896544744733,9.38852650060864,11.0755263127052,13.764864589364,40.7120397223019,74.354625651458,64.0562410165641,0,0,0,0
2.032986,949160,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.90038667248887,0,0,0,0,36.5892548227193,10.6277735758383,7.99933504066358,19.3066580228956,19.3183832351552,9.49803596715084,8.86515181580114,10.8159299838724,34.692284217424,58.5274358883725,51.8991100493116,0,0,0,0
0.841403,949163,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3.33135172611261,0,1,0.739629,0.739629,1,0,3.33135172611261,2.91041685647507,0,0,0,0,40.5126362813512,11.9964543745345,10.0448834535243,15.0337316394955,21.9683844530002,9.97624535642027,9.46646704312435,10.0432426774835,41.7099530266166,68.9791063634438,59.930806696144,0,0,0,0
2.300994,949164,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19416340711267,0,0,0,0,33.3398910601357,12.03230185761,8.30869684967633,20.7932534426364,20.6281275604823,9.63545311929619,10.3728341124235,12.0982285239035,40.1970347318168,66.4424574956065,61.0871074429774,0,0,0,0
0.888771,949165,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,4.69778439840232,0,0,0,1.373047,0,0,0,2.7228380038075,0,0,0,0,28.3974021295402,11.3135592937731,9.12067599318786,20.9977310188652,19.8892411169422,9.83486839361718,10.3272046526985,10.5325568317774,34.945078756108,61.2130920989754,56.0587856130205,0,0,0,24.6856357069151
3.256841,949166,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662468,0,0,0,3.09418341723547,0,0,0,0,27.7985431687359,25.7432985419214,10.6355254054052,19.3507579646667,21.7710148151561,9.58179679866563,12.8209728612235,13.2501955831607,30.9636824478862,59.6858572947102,51.7219872708098,0,0,0,0
4.468825,949168,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24288844568621,0,0,0,0,26.8789989915538,17.3244935754059,13.9377768989677,19.2819192444641,21.5104232071153,10.19831932215,11.9965720406966,15.1335094888296,34.7760346448227,56.2886687367549,55.2786635990143,0,0,0,107.396752992597
1.18258,1240221,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52931020715811,2.9104851548456,0,0,0,0,27.508434475446,29.3357418254998,9.26884341074652,17.2539490807094,23.1855917004376,11.0694008683511,9.47286062731517,10.4425837579871,42.005927285622,73.3748629667189,63.9523482797837,0,0,0,0
0.801537,1290795,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.761795,0,0,0,0,3.21549520469571,0,0,0,0,23.0774085304803,9.61200189176711,10.083427425268,35.6954015624245,21.841611842157,11.2439225749034,11.7001783687192,12.0386114110637,41.0578811087144,60.1532710385158,62.9751942509362,0,0,0,0
3.359275,684052,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,4.46036522960319,0,0,0,0,0,0,0,0,0,3.09265992948958,0,0,0,0,26.5542898077707,19.5681854200404,11.1065362596085,19.861906478775,22.6247048091338,11.0815316617386,9.15969057569885,10.939787300013,37.7544117576507,57.997387645448,57.8717541429295,0,0,0,0
4.188557,684059,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,7.741978069696,0,0,0.792229,0.792229,0,0,0,3.01966081110155,0,0,0,0,39.5892568790783,12.3922458483592,8.23062193466727,15.0899548645615,21.2748157285095,9.61447642417808,10.8476354794659,12.2295930654761,44.6280753177861,71.6335891865831,64.7365290264255,0,0,0,0
1.802211,684072,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.719164,0.719164,0,0,0,2.81202304142813,0,0,0,0,34.3491839980265,14.8473036264236,9.00523708971854,18.2099391893435,20.1108925846883,9.92145441719325,10.1885916361977,12.2942605465232,37.5020757919725,65.8740908735862,58.8161012599282,0,0,0,0
4.494494,753539,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3.49587937955169,0,0,0,0,0,6.54839552578643,0,3.22903278174784,0,0,0,0,21.021087373361,10.0276926692873,10.3493589458676,16.5232088925692,23.6850667032667,10.8692868643066,10.3797812069308,12.1698675856955,30.6646735360924,56.7297028924483,52.0022519982038,0,0,0,62.5942841449376
3.710092,907060,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,2.93080057602447,0,0,0,0,0,0,0,0,0,2.96133897162613,0,0,0,0,27.2620485288908,10.6134898403853,9.62189706090532,33.5159648530599,24.002591280569,9.46726719511077,11.4477255030145,12.3124991055315,32.0881472857399,59.4067168042343,52.5448287185346,0,0,0,0
5.072294,907072,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.783763,0,0,0,0,2.9821391631283,0,0,0,0,22.7260339558488,11.0876686091214,9.59816891213062,35.9349037765653,21.3316070634894,10.1566563631286,11.1350859874543,12.4766135913333,28.7432378084643,55.2708254939501,54.3328929092377,0,27.7856824203707,0,0
6.803924,907290,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.808822,0.808822,0,0,0,3.05196809869215,0,0,0,0,26.5408554089153,11.0971315082494,10.1845664071836,36.6296453542655,21.7892589910103,10.8045192058004,9.33693334119027,11.522895364771,34.9347519649349,59.4017881093304,56.8214957140728,0,0,0,15.8612403248775
