IC50,Cancer,Drug,PKA_140_POL_X_Fingerprint_646,PKA_252_ASA_X_Fingerprint_576,PKA_252_CSV_X_Fingerprint_576,PKA_252_ENG_X_Fingerprint_576,PKA_265_ASA_X_Fingerprint_659,PKA_265_CSV_X_Fingerprint_659,PKA_265_HYD_X_Fingerprint_659,PKA_265_VOL_X_Fingerprint_659,PKA_265_X_Fingerprint_659,EXP_ABL1_X_EXP_WASF1,EXP_BMP2K_X_EXP_NUMB,EXP_BMP2K_X_EXP_RALBP1,EXP_GRK2_X_EXP_OR6A2,EXP_GRK2_X_EXP_P2RY11,EXP_STK25_X_EXP_PDCD10,GO_0006915_X_GO_0006954,Predicted IC50,Validation
0.862792,910926,178,0,0,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.443682479,17.023648456,64.571267488,0,1.6291737634,7
2.063806,1299051,178,0,0,0,0,0,0,0,0,0,25.00454783,33.88703479,32.107113426,10.517658071,15.497781808,54.009365708,0,2.8847554464,8
-1.02781,687452,184,0,0,0,0,0,0,0,0,0,35.802168784,23.03320733,31.993736741,11.601095133,16.038520736,60.54857718,0,1.9557707142,7
2.666557,687455,184,0,0,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.013641659,13.161818338,46.171866531,0,2.6354804383,2
-0.782395,687459,184,0,0,0,0,0,0,0,0,0,25.835093804,30.021792299,41.65418295,9.3211001204,13.134354154,44.803608006,0,3.4381615141,4
0.564659,724812,184,0,0,0,0,0,0,0,0,0,26.053038677,26.133959104,30.23839635,10.079360638,13.419896718,57.559323593,0,2.768947683,7
1.352871,724838,184,0,0,0,0,0,0,0,0,0,36.730083042,23.613878277,30.687369391,12.330103867,15.030348236,49.841545998,0,2.1532976959,7
2.719097,753552,184,0,0,0,0,0,0,0,0,0,21.91717692,24.345720562,37.821578934,10.823271034,14.189901935,54.469504275,0,2.5902213119,10
0.461376,753566,184,0,0,0,0,0,0,0,0,0,26.966113588,24.73023665,32.04126568,11.143969647,12.04732133,54.588299152,0,3.1228901855,9
2.477014,906797,184,0,0,0,0,0,0,0,0,0,28.794491589,24.412777213,36.974444232,10.280171054,12.271955385,53.942528787,1,2.9849752058,7
-0.142641,906798,184,0,0,0,0,0,0,0,0,0,32.498683566,28.740197833,41.148131616,10.978082591,14.210374285,57.666129914,0,2.2322129237,7
2.046855,907065,184,0,0,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,10.267322173,11.428442532,51.10585255,2,3.4714360029,5
3.144173,907312,184,0,-18.1,0.586072,1.962,0,0,0,0,0,20.705490251,28.917611022,37.370714455,11.322134543,16.546435925,53.568983936,0,2.9759613177,6
-0.647527,909704,184,0,0,0,0,0,0,0,0,0,23.31322128,16.938202554,23.266330538,10.058080823,14.613336486,56.850374598,0,2.2298711445,7
0.956289,909780,184,0,0,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,11.204375796,12.759589867,55.094662829,2,3.0696378069,9
-2.896067,910926,184,0,0,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.443682479,17.023648456,64.571267488,0,1.6291737634,2
1.027846,1299051,184,0,0,0,0,0,0,0,0,0,25.00454783,33.88703479,32.107113426,10.517658071,15.497781808,54.009365708,0,2.8847554464,7
1.227645,687452,185,0,0,0,0,0,0,0,0,0,35.802168784,23.03320733,31.993736741,11.601095133,16.038520736,60.54857718,0,1.9557707142,5
3.820778,687455,185,0,0,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.013641659,13.161818338,46.171866531,0,2.6354804383,4
1.325509,687459,185,0,0,0,0,0,0,0,0,0,25.835093804,30.021792299,41.65418295,9.3211001204,13.134354154,44.803608006,0,3.4381615141,8
2.641991,724812,185,0,0,0,0,0,0,0,0,0,26.053038677,26.133959104,30.23839635,10.079360638,13.419896718,57.559323593,0,2.768947683,4
2.982983,724838,185,0,0,0,0,0,0,0,0,0,36.730083042,23.613878277,30.687369391,12.330103867,15.030348236,49.841545998,0,2.1532976959,6
3.454669,753552,185,0,0,0,0,0,0,0,0,0,21.91717692,24.345720562,37.821578934,10.823271034,14.189901935,54.469504275,0,2.5902213119,5
2.081222,753566,185,0,0,0,0,0,0,0,0,0,26.966113588,24.73023665,32.04126568,11.143969647,12.04732133,54.588299152,0,3.1228901855,1
2.498676,906797,185,0,0,0,0,0,0,0,0,0,28.794491589,24.412777213,36.974444232,10.280171054,12.271955385,53.942528787,1,2.9849752058,4
1.750091,906798,185,0,0,0,0,0,0,0,0,0,32.498683566,28.740197833,41.148131616,10.978082591,14.210374285,57.666129914,0,2.2322129237,2
1.356072,907065,185,0,0,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,10.267322173,11.428442532,51.10585255,2,3.4714360029,10
2.547272,907312,185,0,-18.1,0.586072,1.962,0,0,0,0,0,20.705490251,28.917611022,37.370714455,11.322134543,16.546435925,53.568983936,0,2.9759613177,4
1.446254,909704,185,0,0,0,0,0,0,0,0,0,23.31322128,16.938202554,23.266330538,10.058080823,14.613336486,56.850374598,0,2.2298711445,6
2.554321,909780,185,0,0,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,11.204375796,12.759589867,55.094662829,2,3.0696378069,1
-0.994546,910926,185,0,0,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.443682479,17.023648456,64.571267488,0,1.6291737634,8
2.340782,1299051,185,0,0,0,0,0,0,0,0,0,25.00454783,33.88703479,32.107113426,10.517658071,15.497781808,54.009365708,0,2.8847554464,10
4.287307,687452,192,0,0,0,0,0,0,0,0,0,35.802168784,23.03320733,31.993736741,11.601095133,16.038520736,60.54857718,0,1.9557707142,8
4.976722,687455,192,0,0,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.013641659,13.161818338,46.171866531,0,2.6354804383,10
5.044751,687459,192,0,0,0,0,0,0,0,0,0,25.835093804,30.021792299,41.65418295,9.3211001204,13.134354154,44.803608006,0,3.4381615141,9
3.831916,724812,192,0,0,0,0,0,0,0,0,0,26.053038677,26.133959104,30.23839635,10.079360638,13.419896718,57.559323593,0,2.768947683,6
3.861929,724838,192,0,0,0,0,0,0,0,0,0,36.730083042,23.613878277,30.687369391,12.330103867,15.030348236,49.841545998,0,2.1532976959,6
3.680017,753552,192,0,0,0,0,0,0,0,0,0,21.91717692,24.345720562,37.821578934,10.823271034,14.189901935,54.469504275,0,2.5902213119,6
4.082113,753566,192,0,0,0,0,0,0,0,0,0,26.966113588,24.73023665,32.04126568,11.143969647,12.04732133,54.588299152,0,3.1228901855,10
5.008331,906797,192,0,0,0,0,0,0,0,0,0,28.794491589,24.412777213,36.974444232,10.280171054,12.271955385,53.942528787,1,2.9849752058,3
4.118881,906798,192,0,0,0,0,0,0,0,0,0,32.498683566,28.740197833,41.148131616,10.978082591,14.210374285,57.666129914,0,2.2322129237,7
3.780412,907065,192,0,0,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,10.267322173,11.428442532,51.10585255,2,3.4714360029,9
3.312242,907312,192,0,0,0,0,0,0,0,0,0,20.705490251,28.917611022,37.370714455,11.322134543,16.546435925,53.568983936,0,2.3038949838,4
3.988027,909704,192,0,0,0,0,0,0,0,0,0,23.31322128,16.938202554,23.266330538,10.058080823,14.613336486,56.850374598,0,2.2298711445,5
5.101525,909780,192,0,0,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,11.204375796,12.759589867,55.094662829,2,3.0696378069,4
4.156151,910926,192,0,0,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.443682479,17.023648456,64.571267488,0,1.6291737634,10
5.681809,1299051,192,0,0,0,0,0,0,0,0,0,25.00454783,33.88703479,32.107113426,10.517658071,15.497781808,54.009365708,0,2.8847554464,5
4.36393,687452,193,0,0,0,0,0,0,0,0,0,35.802168784,23.03320733,31.993736741,11.601095133,16.038520736,60.54857718,0,1.9557707142,2
5.309208,687455,193,0,0,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.013641659,13.161818338,46.171866531,0,2.6354804383,9
6.016342,687459,193,0,0,0,0,0,0,0,0,0,25.835093804,30.021792299,41.65418295,9.3211001204,13.134354154,44.803608006,0,3.4381615141,5
5.489625,724812,193,0,0,0,0,0,0,0,0,0,26.053038677,26.133959104,30.23839635,10.079360638,13.419896718,57.559323593,0,2.768947683,2
4.816179,724838,193,0,0,0,0,0,0,0,0,0,36.730083042,23.613878277,30.687369391,12.330103867,15.030348236,49.841545998,0,2.1532976959,4
4.588171,753552,193,0,0,0,0,0,0,0,0,0,21.91717692,24.345720562,37.821578934,10.823271034,14.189901935,54.469504275,0,2.5902213119,9
5.623814,753566,193,0,0,0,0,0,0,0,0,0,26.966113588,24.73023665,32.04126568,11.143969647,12.04732133,54.588299152,0,3.1228901855,5
5.084183,906797,193,0,0,0,0,0,0,0,0,0,28.794491589,24.412777213,36.974444232,10.280171054,12.271955385,53.942528787,1,2.9849752058,10
4.793016,906798,193,0,0,0,0,0,0,0,0,0,32.498683566,28.740197833,41.148131616,10.978082591,14.210374285,57.666129914,0,2.2322129237,2
5.297548,907065,193,0,0,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,10.267322173,11.428442532,51.10585255,2,3.4714360029,4
5.611554,907312,193,0,-18.1,0.586072,1.962,0,0,0,0,0,20.705490251,28.917611022,37.370714455,11.322134543,16.546435925,53.568983936,0,2.9759613177,9
5.701225,909704,193,0,0,0,0,0,0,0,0,0,23.31322128,16.938202554,23.266330538,10.058080823,14.613336486,56.850374598,0,2.2298711445,9
5.300681,909780,193,0,0,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,11.204375796,12.759589867,55.094662829,2,3.0696378069,2
4.783703,910926,193,0,0,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.443682479,17.023648456,64.571267488,0,1.6291737634,10
5.792152,1299051,193,0,0,0,0,0,0,0,0,0,25.00454783,33.88703479,32.107113426,10.517658071,15.497781808,54.009365708,0,2.8847554464,10
3.647728,687452,199,0,0,0,0,0,0,0,0,0,35.802168784,23.03320733,31.993736741,11.601095133,16.038520736,60.54857718,0,1.9557707142,3
2.165738,687455,199,0,0,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.013641659,13.161818338,46.171866531,0,2.6354804383,1
4.163605,687459,199,0,0,0,0,0,0,0,0,0,25.835093804,30.021792299,41.65418295,9.3211001204,13.134354154,44.803608006,0,3.4381615141,4
3.297737,724812,199,0,0,0,0,0,0,0,0,0,26.053038677,26.133959104,30.23839635,10.079360638,13.419896718,57.559323593,0,2.768947683,9
2.927832,724838,199,0,0,0,0,0,0,0,0,0,36.730083042,23.613878277,30.687369391,12.330103867,15.030348236,49.841545998,0,2.1532976959,3
3.400249,753552,199,0,0,0,0,0,0,0,0,0,21.91717692,24.345720562,37.821578934,10.823271034,14.189901935,54.469504275,0,2.5902213119,10
0.776443,753566,199,0,0,0,0,0,0,0,0,0,26.966113588,24.73023665,32.04126568,11.143969647,12.04732133,54.588299152,0,3.1228901855,10
2.67064,906797,199,0,0,0,0,0,0,0,0,0,28.794491589,24.412777213,36.974444232,10.280171054,12.271955385,53.942528787,1,2.9849752058,10
3.752577,906798,199,0,0,0,0,0,0,0,0,0,32.498683566,28.740197833,41.148131616,10.978082591,14.210374285,57.666129914,0,2.2322129237,5
2.404599,907065,199,0,0,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,10.267322173,11.428442532,51.10585255,2,3.4714360029,3
3.780392,907312,199,0,-18.1,0.586072,1.962,0,0,0,0,0,20.705490251,28.917611022,37.370714455,11.322134543,16.546435925,53.568983936,0,2.9759613177,1
0.126994,909704,199,0,0,0,0,0,0,0,0,0,23.31322128,16.938202554,23.266330538,10.058080823,14.613336486,56.850374598,0,2.2298711445,9
4.495439,909780,199,0,0,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,11.204375796,12.759589867,55.094662829,2,3.0696378069,7
3.272301,910926,199,0,0,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.443682479,17.023648456,64.571267488,0,1.6291737634,5
2.434733,1299051,199,0,0,0,0,0,0,0,0,0,25.00454783,33.88703479,32.107113426,10.517658071,15.497781808,54.009365708,0,2.8847554464,5
2.303595,687452,202,0,0,0,0,0,0,0,0,0,35.802168784,23.03320733,31.993736741,11.601095133,16.038520736,60.54857718,0,1.9557707142,7
2.549338,687455,202,0,0,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.013641659,13.161818338,46.171866531,0,2.6354804383,9
3.015869,687459,202,0,0,0,0,0,0,0,0,0,25.835093804,30.021792299,41.65418295,9.3211001204,13.134354154,44.803608006,0,3.4381615141,4
2.20848,724812,202,0,0,0,0,0,0,0,0,0,26.053038677,26.133959104,30.23839635,10.079360638,13.419896718,57.559323593,0,2.768947683,6
2.189491,724838,202,0,0,0,0,0,0,0,0,0,36.730083042,23.613878277,30.687369391,12.330103867,15.030348236,49.841545998,0,2.1532976959,8
1.411853,753552,202,0,0,0,0,-2.1,0.789683,0.23,22,1,21.91717692,24.345720562,37.821578934,10.823271034,14.189901935,54.469504275,0,1.6763256088,9
2.128897,753566,202,0,0,0,0,0,0,0,0,0,26.966113588,24.73023665,32.04126568,11.143969647,12.04732133,54.588299152,0,3.1228901855,7
2.238415,906797,202,0,0,0,0,0,0,0,0,0,28.794491589,24.412777213,36.974444232,10.280171054,12.271955385,53.942528787,1,2.9849752058,3
1.426498,906798,202,0,0,0,0,0,0,0,0,0,32.498683566,28.740197833,41.148131616,10.978082591,14.210374285,57.666129914,0,2.2322129237,10
1.203429,907065,202,0,0,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,10.267322173,11.428442532,51.10585255,2,3.4714360029,1
2.398811,907312,202,0,-18.1,0.586072,1.962,0,0,0,0,0,20.705490251,28.917611022,37.370714455,11.322134543,16.546435925,53.568983936,0,2.9759613177,8
2.507578,909704,202,0,0,0,0,0,0,0,0,0,23.31322128,16.938202554,23.266330538,10.058080823,14.613336486,56.850374598,0,2.2298711445,10
2.190626,909780,202,0,0,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,11.204375796,12.759589867,55.094662829,2,3.0696378069,4
1.3946,910926,202,0,0,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.443682479,17.023648456,64.571267488,0,1.6291737634,3
2.094959,1299051,202,0,0,0,0,0,0,0,0,0,25.00454783,33.88703479,32.107113426,10.517658071,15.497781808,54.009365708,0,2.8847554464,9
2.677628,687452,203,0,0,0,0,0,0,0,0,0,35.802168784,23.03320733,31.993736741,11.601095133,16.038520736,60.54857718,0,1.9557707142,7
2.823227,687455,203,0,0,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.013641659,13.161818338,46.171866531,0,2.6354804383,4
4.495921,687459,203,0,0,0,0,0,0,0,0,0,25.835093804,30.021792299,41.65418295,9.3211001204,13.134354154,44.803608006,0,3.4381615141,8
3.060165,724812,203,0,0,0,0,0,0,0,0,0,26.053038677,26.133959104,30.23839635,10.079360638,13.419896718,57.559323593,0,2.768947683,6
2.904163,724838,203,0,0,0,0,0,0,0,0,0,36.730083042,23.613878277,30.687369391,12.330103867,15.030348236,49.841545998,0,2.1532976959,1
2.844167,753552,203,0,0,0,0,0,0,0,0,0,21.91717692,24.345720562,37.821578934,10.823271034,14.189901935,54.469504275,0,2.5902213119,7
3.308923,753566,203,0,0,0,0,0,0,0,0,0,26.966113588,24.73023665,32.04126568,11.143969647,12.04732133,54.588299152,0,3.1228901855,5
3.397538,906797,203,0,0,0,0,0,0,0,0,0,28.794491589,24.412777213,36.974444232,10.280171054,12.271955385,53.942528787,1,2.9849752058,6
4.713748,906798,203,0,0,0,0,0,0,0,0,0,32.498683566,28.740197833,41.148131616,10.978082591,14.210374285,57.666129914,0,2.2322129237,3
3.303168,907065,203,0,0,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,10.267322173,11.428442532,51.10585255,2,3.4714360029,1
2.853641,907312,203,0,-18.1,0.586072,1.962,0,0,0,0,0,20.705490251,28.917611022,37.370714455,11.322134543,16.546435925,53.568983936,0,2.9759613177,10
2.860419,909704,203,0,0,0,0,0,0,0,0,0,23.31322128,16.938202554,23.266330538,10.058080823,14.613336486,56.850374598,0,2.2298711445,4
4.657846,909780,203,0,0,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,11.204375796,12.759589867,55.094662829,2,3.0696378069,8
2.668246,910926,203,0,0,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.443682479,17.023648456,64.571267488,0,1.6291737634,9
4.042043,1299051,203,0,0,0,0,0,0,0,0,0,25.00454783,33.88703479,32.107113426,10.517658071,15.497781808,54.009365708,0,2.8847554464,7
3.942409,687452,206,0,0,0,0,0,0,0,0,0,35.802168784,23.03320733,31.993736741,11.601095133,16.038520736,60.54857718,0,1.9557707142,7
4.490816,687455,206,0,0,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.013641659,13.161818338,46.171866531,0,2.6354804383,10
4.676219,687459,206,0,0,0,0,0,0,0,0,0,25.835093804,30.021792299,41.65418295,9.3211001204,13.134354154,44.803608006,0,3.4381615141,8
4.090062,724812,206,0,0,0,0,0,0,0,0,0,26.053038677,26.133959104,30.23839635,10.079360638,13.419896718,57.559323593,0,2.768947683,8
3.402292,724838,206,0,0,0,0,0,0,0,0,0,36.730083042,23.613878277,30.687369391,12.330103867,15.030348236,49.841545998,0,2.1532976959,7
4.159957,753552,206,0,0,0,0,0,0,0,0,0,21.91717692,24.345720562,37.821578934,10.823271034,14.189901935,54.469504275,0,2.5902213119,9
3.515293,753566,206,0,0,0,0,0,0,0,0,0,26.966113588,24.73023665,32.04126568,11.143969647,12.04732133,54.588299152,0,3.1228901855,1
3.12447,906797,206,0,0,0,0,0,0,0,0,0,28.794491589,24.412777213,36.974444232,10.280171054,12.271955385,53.942528787,1,2.9849752058,5
3.777864,906798,206,0,0,0,0,0,0,0,0,0,32.498683566,28.740197833,41.148131616,10.978082591,14.210374285,57.666129914,0,2.2322129237,2
4.856543,907065,206,0,0,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,10.267322173,11.428442532,51.10585255,2,3.4714360029,5
4.18371,907312,206,0,-18.1,0.586072,1.962,0,0,0,0,0,20.705490251,28.917611022,37.370714455,11.322134543,16.546435925,53.568983936,0,2.9759613177,3
4.382635,909704,206,0,0,0,0,0,0,0,0,0,23.31322128,16.938202554,23.266330538,10.058080823,14.613336486,56.850374598,0,2.2298711445,7
4.20082,909780,206,0,0,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,11.204375796,12.759589867,55.094662829,2,3.0696378069,6
3.721845,910926,206,0,0,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.443682479,17.023648456,64.571267488,0,1.6291737634,2
4.594632,1299051,206,0,0,0,0,0,0,0,0,0,25.00454783,33.88703479,32.107113426,10.517658071,15.497781808,54.009365708,0,2.8847554464,6
1.819327,687452,207,0,0,0,0,0,0,0,0,0,35.802168784,23.03320733,31.993736741,11.601095133,16.038520736,60.54857718,0,1.9557707142,6
2.062688,687455,207,0,0,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.013641659,13.161818338,46.171866531,0,2.6354804383,4
2.733707,687459,207,0,0,0,0,0,0,0,0,0,25.835093804,30.021792299,41.65418295,9.3211001204,13.134354154,44.803608006,0,3.4381615141,2
2.919538,724812,207,0,0,0,0,0,0,0,0,0,26.053038677,26.133959104,30.23839635,10.079360638,13.419896718,57.559323593,0,2.768947683,8
1.923233,724838,207,0,0,0,0,0,0,0,0,0,36.730083042,23.613878277,30.687369391,12.330103867,15.030348236,49.841545998,0,2.1532976959,3
2.40742,753552,207,0,0,0,0,0,0,0,0,0,21.91717692,24.345720562,37.821578934,10.823271034,14.189901935,54.469504275,0,2.5902213119,7
0.997579,753566,207,0,0,0,0,0,0,0,0,0,26.966113588,24.73023665,32.04126568,11.143969647,12.04732133,54.588299152,0,3.1228901855,8
2.124881,906797,207,0,0,0,0,0,0,0,0,0,28.794491589,24.412777213,36.974444232,10.280171054,12.271955385,53.942528787,1,2.9849752058,3
1.144728,906798,207,0,0,0,0,0,0,0,0,0,32.498683566,28.740197833,41.148131616,10.978082591,14.210374285,57.666129914,0,2.2322129237,5
2.070651,907065,207,0,0,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,10.267322173,11.428442532,51.10585255,2,3.4714360029,2
4.581846,907312,207,0,-18.1,0.586072,1.962,0,0,0,0,0,20.705490251,28.917611022,37.370714455,11.322134543,16.546435925,53.568983936,0,2.9759613177,5
2.35002,909704,207,0,0,0,0,0,0,0,0,0,23.31322128,16.938202554,23.266330538,10.058080823,14.613336486,56.850374598,0,2.2298711445,4
3.974851,909780,207,0,0,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,11.204375796,12.759589867,55.094662829,2,3.0696378069,8
1.087286,910926,207,0,0,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.443682479,17.023648456,64.571267488,0,1.6291737634,9
1.857247,1299051,207,0,0,0,0,0,0,0,0,0,25.00454783,33.88703479,32.107113426,10.517658071,15.497781808,54.009365708,0,2.8847554464,2
0.352531,687452,219,0,0,0,0,0,0,0,0,0,35.802168784,23.03320733,31.993736741,11.601095133,16.038520736,60.54857718,0,1.9557707142,10
-0.083924,687455,219,0,0,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.013641659,13.161818338,46.171866531,0,2.6354804383,9
4.615711,687459,219,0,0,0,0,0,0,0,0,0,25.835093804,30.021792299,41.65418295,9.3211001204,13.134354154,44.803608006,0,3.4381615141,4
1.604532,724812,219,0,0,0,0,0,0,0,0,0,26.053038677,26.133959104,30.23839635,10.079360638,13.419896718,57.559323593,0,2.768947683,10
2.083815,724838,219,0,0,0,0,0,0,0,0,0,36.730083042,23.613878277,30.687369391,12.330103867,15.030348236,49.841545998,0,2.1532976959,7
0.311079,753552,219,0,0,0,0,0,0,0,0,0,21.91717692,24.345720562,37.821578934,10.823271034,14.189901935,54.469504275,0,2.5902213119,7
2.870743,753566,219,-6.4,0,0,0,0,0,0,0,0,26.966113588,24.73023665,32.04126568,11.143969647,12.04732133,54.588299152,0,3.1470912479,9
1.093864,906797,219,-1,0,0,0,0,0,0,0,0,28.794491589,24.412777213,36.974444232,10.280171054,12.271955385,53.942528787,1,2.745391709,8
4.224752,906798,219,0,0,0,0,0,0,0,0,0,32.498683566,28.740197833,41.148131616,10.978082591,14.210374285,57.666129914,0,2.2322129237,1
1.138114,907065,219,0,0,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,10.267322173,11.428442532,51.10585255,2,3.4714360029,10
0.76059,907312,219,0,-18.1,0.586072,1.962,0,0,0,0,0,20.705490251,28.917611022,37.370714455,11.322134543,16.546435925,53.568983936,0,2.9759613177,5
-0.679034,909704,219,0,0,0,0,0,0,0,0,0,23.31322128,16.938202554,23.266330538,10.058080823,14.613336486,56.850374598,0,2.2298711445,2
3.673189,909780,219,0,0,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,11.204375796,12.759589867,55.094662829,2,3.0696378069,9
-0.803505,910926,219,0,0,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.443682479,17.023648456,64.571267488,0,1.6291737634,9
1.148179,1299051,219,0,0,0,0,0,0,0,0,0,25.00454783,33.88703479,32.107113426,10.517658071,15.497781808,54.009365708,0,2.8847554464,1
3.736986,687452,221,0,0,0,0,0,0,0,0,0,35.802168784,23.03320733,31.993736741,11.601095133,16.038520736,60.54857718,0,1.9557707142,7
3.476962,687455,221,0,0,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.013641659,13.161818338,46.171866531,0,2.6354804383,5
5.611053,687459,221,0,0,0,0,0,0,0,0,0,25.835093804,30.021792299,41.65418295,9.3211001204,13.134354154,44.803608006,0,3.4381615141,1
4.093166,724812,221,0,0,0,0,0,0,0,0,0,26.053038677,26.133959104,30.23839635,10.079360638,13.419896718,57.559323593,0,2.768947683,9
3.874493,724838,221,0,0,0,0,0,0,0,0,0,36.730083042,23.613878277,30.687369391,12.330103867,15.030348236,49.841545998,0,2.1532976959,4
