IC50,Cancer,Drug,Fingerprint_833,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_780,Fingerprint_779,Fingerprint_712,Fingerprint_710,Fingerprint_707,Fingerprint_705,Fingerprint_697,Fingerprint_687,Fingerprint_685,Fingerprint_677,Fingerprint_676,Fingerprint_672,Fingerprint_669,Fingerprint_656,Fingerprint_650,Fingerprint_646,Fingerprint_644,Fingerprint_617,Fingerprint_611,Fingerprint_576,MUT_MAST2,SFAM_MAST,SFAM_MAST_EXP,FAM_PKL_EXP,EXP_HASPIN,EXP_FER,EXP_SCYL1,EXP_TRPM6,EXP_NRK,PKA_141_B62_X_Fingerprint_776,PKA_141_CSV_X_Fingerprint_776,PKA_141_ENG_X_Fingerprint_776,PKA_141_POL_X_Fingerprint_776,EXP_BLK_X_EXP_CBL,EXP_BLK_X_EXP_DAPP1,EXP_BLK_X_EXP_PLCG2,EXP_GRK7_X_EXP_CCR8,EXP_LRRK2_X_EXP_RAB29,EXP_LRRK2_X_EXP_TFDP1,EXP_LRRK2_X_EXP_TUBB4B,EXP_MAP3K1_X_EXP_CD40LG,EXP_MAP3K1_X_EXP_NRK,EXP_MAP3K1_X_EXP_PLCG2,EXP_MAPK14_X_EXP_ACTA1,EXP_MAPK14_X_EXP_AR,EXP_MAPK14_X_EXP_ELAVL1,EXP_MAPK14_X_EXP_ESR1,EXP_MAPK14_X_EXP_FOSL1,EXP_MAPK14_X_EXP_IL2RG,EXP_RAF1_X_EXP_SCNN1G,EXP_SCYL1_X_EXP_AFTPH,Predicted IC50,Validation
1.696455,949171,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,3.8014315403,0,3.4338479604,5.6550519105,4.1595411361,3.289320604,2.8657882972,0,0,0,0,13.619589779,9.0542677752,10.543809608,9.1353780847,17.645025095,17.864209891,31.110575756,31.071024272,26.933334526,32.951009592,17.75155848,15.448389768,37.179568548,15.544544868,17.335549525,15.989271157,19.105469263,25.943967205,2.5325725674,9
2.755464,949174,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,4.2158263514,5.1853748155,4.3929698596,3.0115716678,2.7626426374,0,0,0,0,13.540814451,8.7251729566,11.177260943,9.3515990705,20.563795867,20.538027633,31.068294503,27.154602361,23.440958019,31.903328004,17.416418635,16.228204339,41.010115373,16.096478244,17.02459023,15.831266898,18.146380472,25.255196111,2.4067736307,5
3.561896,949175,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,3.3951271192,0,4.2415071253,5.4747761718,4.1515818123,2.8746356601,2.873658463,0,0,0,0,13.648731249,9.7344181715,10.255671878,9.2463042495,18.609696304,21.998993277,37.42602218,26.002276916,22.965242531,25.698981196,17.181795537,15.722519976,32.811262488,15.366038043,17.007352388,16.047075512,21.089836006,26.313961142,3.5648785347,6
3.260646,949176,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,4.0098079055,5.388555827,4.0900577916,3.024543874,2.8360860657,0,0,0,0,14.700308503,8.9238343101,12.201142634,9.0501120602,20.972626537,20.316937993,34.571810262,31.503720674,27.215943736,39.026907433,18.22794733,16.24309895,40.707021355,15.18975714,16.27579515,15.133814869,18.402522364,24.176904279,3.4367405773,1
2.092528,949177,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,5.0658684474,4.6172272566,3.8604550152,2.9197997475,2.8547711054,0,0,0,0,12.240379267,8.7080049239,10.567467374,8.7443985555,21.690679818,20.946376122,35.59947164,22.873305972,19.883955892,25.048025582,17.01022708,16.560266027,40.23189266,16.545584931,17.150707404,15.741236981,18.353032769,26.16132948,2.4334993274,8
1.787841,949178,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,4.678199378,5.9211133597,4.0184321145,2.9583897982,2.7237170083,0,0,0,0,12.046966212,8.7640075956,9.6719398077,9.5427208269,22.682254415,21.769895708,34.784442498,30.616802752,25.265839266,29.927291703,17.10096601,15.353401988,40.991586388,16.011956949,18.467174644,16.010234475,19.924346738,23.119057815,1.7028655976,5
3.240903,949179,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,10.981963343,4.7687271588,5.2388396313,4.222663077,2.9242028521,2.6982336005,0,0,0,0,15.190284494,8.9944653946,9.4700252415,10.308635272,15.25268687,21.809262996,35.480450305,30.766527845,26.200535559,29.030502398,16.845952568,16.278323392,33.977563126,15.43063563,16.418462862,15.259080529,23.221226066,25.400481301,3.4132485751,10
1.99307,1240181,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,4.8031645295,5.4520236947,4.0102491795,3.2983902447,2.7462420355,0,0,0,0,12.606126468,8.8067814313,10.375739403,8.7113588297,11.283383184,18.829803323,33.683106401,33.241913217,27.87370347,34.779294834,16.162184112,15.563669554,37.654598001,15.750972205,15.81963934,15.349458736,18.279480391,23.418486582,2.1263213512,5
3.427475,688086,29,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,4.4785874998,6.1592377309,4.0549330007,2.95881721,2.7636552386,0,0,0,0,14.506309906,10.169277903,10.050680307,9.5366919462,13.860718235,21.350870205,36.982723058,24.088428028,20.34228916,22.254744152,15.198513763,14.033594589,35.83269458,13.998118509,15.100793552,14.216085374,19.2498904,24.336841538,2.7171451099,7
1.681582,688087,29,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,5.5100193601,0,3.2950346767,6.5352344372,4.0830376644,2.9258890326,2.7890423016,0,0,0,0,14.674852223,8.7427920457,11.01896551,8.5917220749,12.442731122,18.660860709,30.898679328,25.354110918,22.712584341,30.603924991,14.790398064,14.552269247,33.436347384,14.871018392,15.556627151,14.526002467,16.574184631,26.808187563,1.7103506867,5
0.228022,753616,29,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3.17935239,6.3150001348,3.9634915079,3.0475652609,2.8206361893,0,0,0,0,13.18267185,9.0264918555,10.510392658,9.3426480612,18.226215841,18.341604866,30.841826338,31.575342065,28.109908242,34.984797329,17.256919553,14.540054533,35.423944223,14.553421589,16.311798085,14.618251683,18.385609673,26.040649309,0.2472787492,7
2.148854,753618,29,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,6.9325860111,4.1574311249,6.2040964012,4.0837585012,2.7940765549,2.797231459,0,0,0,0,12.75262573,9.1522763627,9.0153377751,9.7526114225,20.532644233,19.460233764,31.836455316,24.002002538,21.353330743,23.013616902,17.087020752,14.208380331,35.104004554,15.947849612,15.941393524,15.000839219,20.540685264,26.155488244,2.2963038265,6
1.027586,753620,29,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3.9955726526,5.4772215277,3.9191471035,3.0498159977,2.8919052087,0,0,0,0,12.970455795,9.5399515979,10.031167006,9.1848564941,18.276361766,19.336953608,31.939125327,29.374672532,24.98614708,28.387834836,15.103576539,14.867471601,34.975821721,14.187359872,14.78176195,14.640156611,19.802836881,23.523547128,1.1929105097,5
-4.930437,906803,29,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3.7537471722,5.58970471,4.4025031686,3.0694430663,2.7805984727,0,0,0,0,14.378680443,8.9980036392,11.808906163,9.4069801878,29.966421999,26.324356159,44.907757407,24.202912564,21.91227919,30.84855285,17.60117621,16.123072778,37.88593334,17.591165987,21.38622187,15.875453027,16.833903304,27.19484225,-3.717512646,10
3.010296,907170,29,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,4.6054433093,5.0635108536,5.0543566337,4.0900633709,2.8986290134,2.8260208106,0,0,0,0,11.26156785,8.6455592277,9.6316554278,10.013538969,25.701916742,23.54630943,37.675555548,21.417080729,18.332404864,21.240758431,18.096705539,15.904504291,40.91927839,15.998185332,17.002378565,15.952673215,22.034208758,24.634941653,0.4915829468,5
1.427615,907314,29,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,3.8780668646,0,3.9352718573,5.9380981735,3.8429776126,3.3158520501,2.9473774319,0,0,0,0,15.436788007,10.124279979,12.098808768,8.7418636044,11.225631387,20.995403324,32.844752291,37.057168585,29.697827052,38.638285352,16.616177929,14.556721511,33.149150655,15.139460193,16.150243923,14.913552286,20.778749238,22.328567037,1.3180942916,7
2.429141,908135,29,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,4.290078221,5.5743727388,4.066407361,2.8770099757,2.8481356388,0,0,0,0,13.865555166,8.9650272512,9.4180228899,10.162985163,18.605261671,23.508687843,32.692231901,29.328523714,25.169463464,27.650814553,16.666358778,14.566286846,31.909858996,15.568211725,15.15170617,14.605615512,19.538078468,25.748073729,2.1890869213,4
3.307814,908447,29,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3.5832775049,5.954975638,3.8617881886,3.0544994437,2.8496710327,0,0,0,0,12.150205018,9.0026310422,11.959597236,9.1869703409,14.153790029,18.715265394,31.68911723,35.958376894,29.990610407,41.204520107,16.070792095,14.467801628,33.457453769,15.233893866,15.673987748,15.088003093,19.542371655,23.225792038,2.7472197144,8
3.011717,910780,29,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,5.0458126605,5.9130738114,4.2593268081,2.8752378377,2.7819609787,0,0,0,0,13.756542182,8.6117793653,9.2273397705,9.0516868093,19.900077189,19.998698621,34.286227953,30.287567326,27.738154742,31.613715502,17.033164618,15.787199025,39.076196315,16.191874695,17.432433047,16.199408223,21.451593142,24.75575437,2.9367942519,10
0.633379,925342,29,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,7.3149162214,5.0886920842,4.992109013,4.9423886138,2.9730211377,2.8667250549,0,0,0,0,11.584218186,8.1089848921,9.7049385765,9.3805012363,22.225065139,29.986056878,44.870036229,18.500280171,16.301461963,19.749656645,18.618563213,17.11236429,46.199578436,17.144949954,18.4463261,17.276438276,30.955342457,28.580318913,0.2441490868,6
1.768041,949171,29,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,3.8014315403,0,3.4338479604,5.6550519105,4.1595411361,3.289320604,2.8657882972,0,0,0,0,13.619589779,9.0542677752,10.543809608,9.1353780847,17.645025095,17.864209891,31.110575756,31.071024272,26.933334526,32.951009592,17.75155848,15.448389768,37.179568548,15.544544868,17.335549525,15.989271157,19.105469263,25.943967205,1.6879328831,10
4.155106,949172,29,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,3.6222360977,0,3.7905974833,6.6002168183,3.8541252522,3.0231986151,3.0083637884,0,0,0,0,13.929191148,11.149422112,12.754185398,8.3251214425,22.632457676,20.990307379,36.460992098,28.910019229,27.596068018,36.004152066,17.029941367,15.414384519,34.226970673,14.915291621,15.512743213,15.21844991,16.696472689,22.578346722,3.7659915718,7
2.427902,949174,29,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,4.2158263514,5.1853748155,4.3929698596,3.0115716678,2.7626426374,0,0,0,0,13.540814451,8.7251729566,11.177260943,9.3515990705,20.563795867,20.538027633,31.068294503,27.154602361,23.440958019,31.903328004,17.416418635,16.228204339,41.010115373,16.096478244,17.02459023,15.831266898,18.146380472,25.255196111,1.9053784732,3
4.21361,949175,29,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,3.3951271192,0,4.2415071253,5.4747761718,4.1515818123,2.8746356601,2.873658463,0,0,0,0,13.648731249,9.7344181715,10.255671878,9.2463042495,18.609696304,21.998993277,37.42602218,26.002276916,22.965242531,25.698981196,17.181795537,15.722519976,32.811262488,15.366038043,17.007352388,16.047075512,21.089836006,26.313961142,4.2583383799,3
0.394804,949176,29,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,4.0098079055,5.388555827,4.0900577916,3.024543874,2.8360860657,0,0,0,0,14.700308503,8.9238343101,12.201142634,9.0501120602,20.972626537,20.316937993,34.571810262,31.503720674,27.215943736,39.026907433,18.22794733,16.24309895,40.707021355,15.18975714,16.27579515,15.133814869,18.402522364,24.176904279,0.4959748553,10
3.63346,949177,29,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,5.0658684474,4.6172272566,3.8604550152,2.9197997475,2.8547711054,0,0,0,0,12.240379267,8.7080049239,10.567467374,8.7443985555,21.690679818,20.946376122,35.59947164,22.873305972,19.883955892,25.048025582,17.01022708,16.560266027,40.23189266,16.545584931,17.150707404,15.741236981,18.353032769,26.16132948,2.7445945805,5
-0.660536,949178,29,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,4.678199378,5.9211133597,4.0184321145,2.9583897982,2.7237170083,0,0,0,0,12.046966212,8.7640075956,9.6719398077,9.5427208269,22.682254415,21.769895708,34.784442498,30.616802752,25.265839266,29.927291703,17.10096601,15.353401988,40.991586388,16.011956949,18.467174644,16.010234475,19.924346738,23.119057815,-0.476813363,3
1.76055,949179,29,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,10.981963343,4.7687271588,5.2388396313,4.222663077,2.9242028521,2.6982336005,0,0,0,0,15.190284494,8.9944653946,9.4700252415,10.308635272,15.25268687,21.809262996,35.480450305,30.766527845,26.200535559,29.030502398,16.845952568,16.278323392,33.977563126,15.43063563,16.418462862,15.259080529,23.221226066,25.400481301,1.8543161603,9
-1.398043,1240181,29,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,4.8031645295,5.4520236947,4.0102491795,3.2983902447,2.7462420355,0,0,0,0,12.606126468,8.8067814313,10.375739403,8.7113588297,11.283383184,18.829803323,33.683106401,33.241913217,27.87370347,34.779294834,16.162184112,15.563669554,37.654598001,15.750972205,15.81963934,15.349458736,18.279480391,23.418486582,-1.183769306,7
1.295386,688086,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,4.4785874998,6.1592377309,4.0549330007,2.95881721,2.7636552386,0,0,0,0,14.506309906,10.169277903,10.050680307,9.5366919462,13.860718235,21.350870205,36.982723058,24.088428028,20.34228916,22.254744152,15.198513763,14.033594589,35.83269458,13.998118509,15.100793552,14.216085374,19.2498904,24.336841538,1.4236156974,3
2.166607,688087,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,5.5100193601,0,3.2950346767,6.5352344372,4.0830376644,2.9258890326,2.7890423016,0,0,0,0,14.674852223,8.7427920457,11.01896551,8.5917220749,12.442731122,18.660860709,30.898679328,25.354110918,22.712584341,30.603924991,14.790398064,14.552269247,33.436347384,14.871018392,15.556627151,14.526002467,16.574184631,26.808187563,2.3451335434,4
1.801254,753616,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,3.17935239,6.3150001348,3.9634915079,3.0475652609,2.8206361893,0,0,0,0,13.18267185,9.0264918555,10.510392658,9.3426480612,18.226215841,18.341604866,30.841826338,31.575342065,28.109908242,34.984797329,17.256919553,14.540054533,35.423944223,14.553421589,16.311798085,14.618251683,18.385609673,26.040649309,1.5430475645,8
1.379515,753618,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,6.9325860111,4.1574311249,6.2040964012,4.0837585012,2.7940765549,2.797231459,0,0,0,0,12.75262573,9.1522763627,9.0153377751,9.7526114225,20.532644233,19.460233764,31.836455316,24.002002538,21.353330743,23.013616902,17.087020752,14.208380331,35.104004554,15.947849612,15.941393524,15.000839219,20.540685264,26.155488244,1.4436267769,7
2.546145,753620,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,3.9955726526,5.4772215277,3.9191471035,3.0498159977,2.8919052087,0,0,0,0,12.970455795,9.5399515979,10.031167006,9.1848564941,18.276361766,19.336953608,31.939125327,29.374672532,24.98614708,28.387834836,15.103576539,14.867471601,34.975821721,14.187359872,14.78176195,14.640156611,19.802836881,23.523547128,2.348134467,3
2.502474,906803,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,3.7537471722,5.58970471,4.4025031686,3.0694430663,2.7805984727,0,0,0,0,14.378680443,8.9980036392,11.808906163,9.4069801878,29.966421999,26.324356159,44.907757407,24.202912564,21.91227919,30.84855285,17.60117621,16.123072778,37.88593334,17.591165987,21.38622187,15.875453027,16.833903304,27.19484225,2.0633821496,10
3.260032,907170,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,4.6054433093,5.0635108536,5.0543566337,4.0900633709,2.8986290134,2.8260208106,0,0,0,0,11.26156785,8.6455592277,9.6316554278,10.013538969,25.701916742,23.54630943,37.675555548,21.417080729,18.332404864,21.240758431,18.096705539,15.904504291,40.91927839,15.998185332,17.002378565,15.952673215,22.034208758,24.634941653,3.0172184048,3
4.419523,907314,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,3.8780668646,0,3.9352718573,5.9380981735,3.8429776126,3.3158520501,2.9473774319,0,0,0,0,15.436788007,10.124279979,12.098808768,8.7418636044,11.225631387,20.995403324,32.844752291,37.057168585,29.697827052,38.638285352,16.616177929,14.556721511,33.149150655,15.139460193,16.150243923,14.913552286,20.778749238,22.328567037,3.6929013039,1
1.395186,908135,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,4.290078221,5.5743727388,4.066407361,2.8770099757,2.8481356388,0,0,0,0,13.865555166,8.9650272512,9.4180228899,10.162985163,18.605261671,23.508687843,32.692231901,29.328523714,25.169463464,27.650814553,16.666358778,14.566286846,31.909858996,15.568211725,15.15170617,14.605615512,19.538078468,25.748073729,1.608809909,7
3.932201,908447,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,3.5832775049,5.954975638,3.8617881886,3.0544994437,2.8496710327,0,0,0,0,12.150205018,9.0026310422,11.959597236,9.1869703409,14.153790029,18.715265394,31.68911723,35.958376894,29.990610407,41.204520107,16.070792095,14.467801628,33.457453769,15.233893866,15.673987748,15.088003093,19.542371655,23.225792038,3.419323754,6
1.323454,910780,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,5.0458126605,5.9130738114,4.2593268081,2.8752378377,2.7819609787,0,0,0,0,13.756542182,8.6117793653,9.2273397705,9.0516868093,19.900077189,19.998698621,34.286227953,30.287567326,27.738154742,31.613715502,17.033164618,15.787199025,39.076196315,16.191874695,17.432433047,16.199408223,21.451593142,24.75575437,1.24054464,10
1.357761,925342,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,7.3149162214,5.0886920842,4.992109013,4.9423886138,2.9730211377,2.8667250549,0,0,0,0,11.584218186,8.1089848921,9.7049385765,9.3805012363,22.225065139,29.986056878,44.870036229,18.500280171,16.301461963,19.749656645,18.618563213,17.11236429,46.199578436,17.144949954,18.4463261,17.276438276,30.955342457,28.580318913,1.3782970392,4
3.036037,949171,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,3.8014315403,0,3.4338479604,5.6550519105,4.1595411361,3.289320604,2.8657882972,0,0,0,0,13.619589779,9.0542677752,10.543809608,9.1353780847,17.645025095,17.864209891,31.110575756,31.071024272,26.933334526,32.951009592,17.75155848,15.448389768,37.179568548,15.544544868,17.335549525,15.989271157,19.105469263,25.943967205,3.3897929873,3
3.086957,949172,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,3.6222360977,0,3.7905974833,6.6002168183,3.8541252522,3.0231986151,3.0083637884,0,0,0,0,13.929191148,11.149422112,12.754185398,8.3251214425,22.632457676,20.990307379,36.460992098,28.910019229,27.596068018,36.004152066,17.029941367,15.414384519,34.226970673,14.915291621,15.512743213,15.21844991,16.696472689,22.578346722,3.5185203889,8
0.958211,949174,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,4.2158263514,5.1853748155,4.3929698596,3.0115716678,2.7626426374,0,0,0,0,13.540814451,8.7251729566,11.177260943,9.3515990705,20.563795867,20.538027633,31.068294503,27.154602361,23.440958019,31.903328004,17.416418635,16.228204339,41.010115373,16.096478244,17.02459023,15.831266898,18.146380472,25.255196111,1.0686376705,9
3.849262,949175,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,3.3951271192,0,4.2415071253,5.4747761718,4.1515818123,2.8746356601,2.873658463,0,0,0,0,13.648731249,9.7344181715,10.255671878,9.2463042495,18.609696304,21.998993277,37.42602218,26.002276916,22.965242531,25.698981196,17.181795537,15.722519976,32.811262488,15.366038043,17.007352388,16.047075512,21.089836006,26.313961142,1.6990785508,1
2.817914,949176,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,4.0098079055,5.388555827,4.0900577916,3.024543874,2.8360860657,0,0,0,0,14.700308503,8.9238343101,12.201142634,9.0501120602,20.972626537,20.316937993,34.571810262,31.503720674,27.215943736,39.026907433,18.22794733,16.24309895,40.707021355,15.18975714,16.27579515,15.133814869,18.402522364,24.176904279,2.7745912162,6
1.032701,949177,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,5.0658684474,4.6172272566,3.8604550152,2.9197997475,2.8547711054,0,0,0,0,12.240379267,8.7080049239,10.567467374,8.7443985555,21.690679818,20.946376122,35.59947164,22.873305972,19.883955892,25.048025582,17.01022708,16.560266027,40.23189266,16.545584931,17.150707404,15.741236981,18.353032769,26.16132948,0.9689464767,6
0.348084,949178,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,4.678199378,5.9211133597,4.0184321145,2.9583897982,2.7237170083,0,0,0,0,12.046966212,8.7640075956,9.6719398077,9.5427208269,22.682254415,21.769895708,34.784442498,30.616802752,25.265839266,29.927291703,17.10096601,15.353401988,40.991586388,16.011956949,18.467174644,16.010234475,19.924346738,23.119057815,0.642707891,6
1.321707,949179,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,10.981963343,4.7687271588,5.2388396313,4.222663077,2.9242028521,2.6982336005,0,0,0,0,15.190284494,8.9944653946,9.4700252415,10.308635272,15.25268687,21.809262996,35.480450305,30.766527845,26.200535559,29.030502398,16.845952568,16.278323392,33.977563126,15.43063563,16.418462862,15.259080529,23.221226066,25.400481301,-0.311487454,6
1.902006,1240181,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,4.8031645295,5.4520236947,4.0102491795,3.2983902447,2.7462420355,0,0,0,0,12.606126468,8.8067814313,10.375739403,8.7113588297,11.283383184,18.829803323,33.683106401,33.241913217,27.87370347,34.779294834,16.162184112,15.563669554,37.654598001,15.750972205,15.81963934,15.349458736,18.279480391,23.418486582,2.6027974224,1
0.043399,688086,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4.4785874998,6.1592377309,4.0549330007,2.95881721,2.7636552386,0,0,0,0,14.506309906,10.169277903,10.050680307,9.5366919462,13.860718235,21.350870205,36.982723058,24.088428028,20.34228916,22.254744152,15.198513763,14.033594589,35.83269458,13.998118509,15.100793552,14.216085374,19.2498904,24.336841538,0.5459325742,8
1.413942,688087,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,5.5100193601,0,3.2950346767,6.5352344372,4.0830376644,2.9258890326,2.7890423016,0,0,0,0,14.674852223,8.7427920457,11.01896551,8.5917220749,12.442731122,18.660860709,30.898679328,25.354110918,22.712584341,30.603924991,14.790398064,14.552269247,33.436347384,14.871018392,15.556627151,14.526002467,16.574184631,26.808187563,1.4664185752,2
1.035731,753616,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3.17935239,6.3150001348,3.9634915079,3.0475652609,2.8206361893,0,0,0,0,13.18267185,9.0264918555,10.510392658,9.3426480612,18.226215841,18.341604866,30.841826338,31.575342065,28.109908242,34.984797329,17.256919553,14.540054533,35.423944223,14.553421589,16.311798085,14.618251683,18.385609673,26.040649309,0.5944215672,10
