IC50,Cancer,Drug,PKA_118_ASA,PKA_137_N_EXP,PKA_219,PKA_219_ASA,PKA_44,PKA_44_ASA,PKA_44_CHA,PKA_44_ENG,PKA_44_EXP,DOM_FAT,MUT_PAK5,MUT_STK19,MUT_STK19_EXP,REC_R_HSA_428531,REC_R_HSA_5672950_EXP,REC_R_HSA_5692755_EXP,PWY_R_HSA_373755_CSV,PWY_R_HSA_75035_EXP,GO_0007010,GO_0007030,GO_0007548,GO_0007568,GO_0043154,GO_0043154_EXP,GO_0051402,GO_2000379,EXP_FAM20A,EXP_BRDT,EXP_STK16,EXP_CAMK2D,Predicted IC50,Validation
0.785532,905974,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6816879044,0,0,0,0,0,1,1,0,0,0,1,2.8982673111,3.1179858022,6.6223905422,6.3735193297,1.985560804,6
1.927303,905977,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8319819899,0,0,0,1,1,0,0,0,0,0,0,2.9410140667,3.3440903242,6.6760292477,4.1345933566,2.5067032147,4
-0.365636,906813,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7840419678,0,0,0,0,1,0,0,0,0,0,0,2.9898784833,3.4626093119,6.8184411853,4.6730891924,2.4752546302,9
1.720539,906841,35,0,0,0,0,0,0,0,0,0,0,0,1,2.7210164332,0,0,4.7903108889,0,0,1,0,0,0,0,0,0,0,2.8520176879,3.0622812835,6.0677179038,5.1389451953,2.828466831,9
0.5439,907067,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0815847826,0,0,0,0,0,0,0,0,0,2,0,4.6142121153,3.192433314,6.9041002491,5.3577050227,2.5041376609,6
1.584004,907172,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9858149746,0,0,0,0,0,0,0,0,0,0,0,3.401768297,3.2336626161,6.1317031908,6.1611277545,2.2656419593,2
0.522308,909713,35,0,3.2692214484,0,0,0,0,0,0,0,0,0,0,0,0,4.2589112437,0,0,0,0,0,0,0,0,0,0,0,2.9943320224,3.1788993323,6.8625699925,5.2082461286,2.3067478184,9
2.334369,909723,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4322255806,0,0,0,0,1,0,0,0,0,0,0,2.8977386149,2.9019421786,6.3760563725,6.3314217803,2.8298853183,8
1.033144,910697,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8446799855,3.011024581,6.611937614,5.4941446307,2.3670176234,5
0.61049,910921,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6982204348,0,0,0,0,0,0,0,0,0,0,0,4.7066039441,3.1587881037,6.8081987162,5.5538107885,2.2253553647,3
2.717112,910932,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.8871692185,2.8805661876,6.323518746,5.9785992579,2.8100131,2
1.227096,925339,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6489332262,0,0,0,1,0,0,0,0,0,0,0,3.062479867,3.0825653738,6.5520872733,4.5364269217,2.6686755312,10
2.322641,971777,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6708432221,0,0,0,0,0,0,0,1,6.6708432221,0,0,2.8759289153,3.1153607494,7.0680068856,4.4456227649,1.7864007874,7
4.195654,687448,37,0,0,0,0,0,0,0,0,0,0,0,2,5.2430086243,0,5.8129981607,0,0,0,0,0,0,0,0,0,0,0,3.0246092431,2.9447520849,5.1066096864,5.428577798,3.2422427264,8
3.719011,753546,37,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,2.9947934633,3.0622456647,6.4880234608,4.3197374658,2.9315551984,3
2.745887,753579,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.9306829853,2.9262743824,5.5640534114,5.4976556021,2.7683392446,1
3.14526,753596,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.231704838,0,0.807021,0,2,0,0,1,0,0,0,0,3.702485248,2.9957976654,5.9352159326,4.1359245241,2.3333606756,7
2.906746,905955,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0194321487,3.0794714486,5.3016956496,4.7436687975,2.5164007156,2
2.897422,905974,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6816879044,0,0,0,0,0,1,1,0,0,0,1,2.8982673111,3.1179858022,6.6223905422,6.3735193297,1.985560804,10
3.078618,905977,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8319819899,0,0,0,1,1,0,0,0,0,0,0,2.9410140667,3.3440903242,6.6760292477,4.1345933566,2.5067032147,8
2.652116,906813,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7840419678,0,0,0,0,1,0,0,0,0,0,0,2.9898784833,3.4626093119,6.8184411853,4.6730891924,2.4752546302,6
2.868756,906841,37,0,0,0,0,0,0,0,0,0,0,0,1,2.7210164332,0,0,4.7903108889,0,0,1,0,0,0,0,0,0,0,2.8520176879,3.0622812835,6.0677179038,5.1389451953,2.828466831,10
2.457706,907067,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0815847826,0,0,0,0,0,0,0,0,0,2,0,4.6142121153,3.192433314,6.9041002491,5.3577050227,2.5041376609,8
3.279057,907172,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9858149746,0,0,0,0,0,0,0,0,0,0,0,3.401768297,3.2336626161,6.1317031908,6.1611277545,2.2656419593,10
3.177169,909713,37,0,3.2692214484,0,0,0,0,0,0,0,0,0,0,0,0,4.2589112437,0,0,0,0,0,0,0,0,0,0,0,2.9943320224,3.1788993323,6.8625699925,5.2082461286,2.3067478184,2
2.737632,909723,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4322255806,0,0,0,0,1,0,0,0,0,0,0,2.8977386149,2.9019421786,6.3760563725,6.3314217803,2.8298853183,4
2.044168,910697,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8446799855,3.011024581,6.611937614,5.4941446307,2.3670176234,1
2.716058,910921,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6982204348,0,0,0,0,0,0,0,0,0,0,0,4.7066039441,3.1587881037,6.8081987162,5.5538107885,2.2253553647,1
3.223608,910932,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.8871692185,2.8805661876,6.323518746,5.9785992579,2.8100131,3
2.756022,925339,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6489332262,0,0,0,1,0,0,0,0,0,0,0,3.062479867,3.0825653738,6.5520872733,4.5364269217,2.6686755312,6
3.283279,971777,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6708432221,0,0,0,0,0,0,0,1,6.6708432221,0,0,2.8759289153,3.1153607494,7.0680068856,4.4456227649,1.7864007874,5
3.328108,687448,38,0,0,0,0,0,0,0,0,0,0,0,2,5.2430086243,0,5.8129981607,0,0,0,0,0,0,0,0,0,0,0,3.0246092431,2.9447520849,5.1066096864,5.428577798,3.2422427264,8
3.670393,753546,38,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,2.9947934633,3.0622456647,6.4880234608,4.3197374658,2.9315551984,4
2.21461,753579,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.9306829853,2.9262743824,5.5640534114,5.4976556021,2.7683392446,6
3.425705,753596,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.231704838,0,0.807021,0,2,0,0,1,0,0,0,0,3.702485248,2.9957976654,5.9352159326,4.1359245241,2.3333606756,1
3.35075,905955,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0194321487,3.0794714486,5.3016956496,4.7436687975,2.5164007156,1
1.740317,905974,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6816879044,0,0,0,0,0,1,1,0,0,0,1,2.8982673111,3.1179858022,6.6223905422,6.3735193297,1.985560804,5
3.332593,905977,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8319819899,0,0,0,1,1,0,0,0,0,0,0,2.9410140667,3.3440903242,6.6760292477,4.1345933566,2.5067032147,4
1.933362,906813,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7840419678,0,0,0,0,1,0,0,0,0,0,0,2.9898784833,3.4626093119,6.8184411853,4.6730891924,2.4752546302,5
3.29106,906841,38,0,0,0,0,0,0,0,0,0,0,0,1,2.7210164332,0,0,4.7903108889,0,0,1,0,0,0,0,0,0,0,2.8520176879,3.0622812835,6.0677179038,5.1389451953,2.828466831,5
2.27122,907067,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0815847826,0,0,0,0,0,0,0,0,0,2,0,4.6142121153,3.192433314,6.9041002491,5.3577050227,2.5041376609,7
2.370309,907172,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9858149746,0,0,0,0,0,0,0,0,0,0,0,3.401768297,3.2336626161,6.1317031908,6.1611277545,2.2656419593,10
1.163236,909713,38,0,3.2692214484,0,0,0,0,0,0,0,0,0,0,0,0,4.2589112437,0,0,0,0,0,0,0,0,0,0,0,2.9943320224,3.1788993323,6.8625699925,5.2082461286,2.3067478184,10
2.706242,909723,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4322255806,0,0,0,0,1,0,0,0,0,0,0,2.8977386149,2.9019421786,6.3760563725,6.3314217803,2.8298853183,8
1.55713,910697,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8446799855,3.011024581,6.611937614,5.4941446307,2.3670176234,10
3.191247,910921,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6982204348,0,0,0,0,0,0,0,0,0,0,0,4.7066039441,3.1587881037,6.8081987162,5.5538107885,2.2253553647,6
3.234866,910932,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.8871692185,2.8805661876,6.323518746,5.9785992579,2.8100131,8
3.361892,925339,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6489332262,0,0,0,1,0,0,0,0,0,0,0,3.062479867,3.0825653738,6.5520872733,4.5364269217,2.6686755312,8
3.435735,971777,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6708432221,0,0,0,0,0,0,0,1,6.6708432221,0,0,2.8759289153,3.1153607494,7.0680068856,4.4456227649,1.7864007874,2
-2.884325,687448,51,0,0,0,0,0,0,0,0,0,0,0,2,5.2430086243,0,5.8129981607,0,0,0,0,0,0,0,0,0,0,0,3.0246092431,2.9447520849,5.1066096864,5.428577798,3.2422427264,2
-1.633113,753546,51,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,2.9947934633,3.0622456647,6.4880234608,4.3197374658,2.9315551984,6
-1.85046,753579,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.9306829853,2.9262743824,5.5640534114,5.4976556021,2.7683392446,5
-1.230672,753596,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.231704838,0,0.807021,0,2,0,0,1,0,0,0,0,3.702485248,2.9957976654,5.9352159326,4.1359245241,2.3333606756,9
2.10511,905955,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0194321487,3.0794714486,5.3016956496,4.7436687975,2.5164007156,8
-0.987878,905974,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6816879044,0,0,0,0,0,1,1,0,0,0,1,2.8982673111,3.1179858022,6.6223905422,6.3735193297,1.985560804,5
1.695296,905977,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8319819899,0,0,0,1,1,0,0,0,0,0,0,2.9410140667,3.3440903242,6.6760292477,4.1345933566,2.5067032147,2
1.598259,906813,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7840419678,0,0,0,0,1,0,0,0,0,0,0,2.9898784833,3.4626093119,6.8184411853,4.6730891924,2.4752546302,6
1.528282,906841,51,0,0,0,0,0,0,0,0,0,0,0,1,2.7210164332,0,0,4.7903108889,0,0,1,0,0,0,0,0,0,0,2.8520176879,3.0622812835,6.0677179038,5.1389451953,2.828466831,9
-1.314025,907067,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0815847826,0,0,0,0,0,0,0,0,0,2,0,4.6142121153,3.192433314,6.9041002491,5.3577050227,2.5041376609,8
-2.155022,907172,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9858149746,0,0,0,0,0,0,0,0,0,0,0,3.401768297,3.2336626161,6.1317031908,6.1611277545,2.2656419593,5
-1.575783,909713,51,0,3.2692214484,0,0,0,0,0,0,0,0,0,0,0,0,4.2589112437,0,0,0,0,0,0,0,0,0,0,0,2.9943320224,3.1788993323,6.8625699925,5.2082461286,2.3067478184,5
2.621801,909723,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4322255806,0,0,0,0,1,0,0,0,0,0,0,2.8977386149,2.9019421786,6.3760563725,6.3314217803,2.8298853183,3
-2.915669,910697,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8446799855,3.011024581,6.611937614,5.4941446307,2.3670176234,4
-0.829648,910921,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6982204348,0,0,0,0,0,0,0,0,0,0,0,4.7066039441,3.1587881037,6.8081987162,5.5538107885,2.2253553647,9
2.246676,910932,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.8871692185,2.8805661876,6.323518746,5.9785992579,2.8100131,9
1.606833,925339,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6489332262,0,0,0,1,0,0,0,0,0,0,0,3.062479867,3.0825653738,6.5520872733,4.5364269217,2.6686755312,4
-1.323183,971777,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6708432221,0,0,0,0,0,0,0,1,6.6708432221,0,0,2.8759289153,3.1153607494,7.0680068856,4.4456227649,1.7864007874,6
2.785128,687448,52,0,0,0,0,0,0,0,0,0,0,0,2,5.2430086243,0,5.8129981607,0,0,0,0,0,0,0,0,0,0,0,3.0246092431,2.9447520849,5.1066096864,5.428577798,3.2422427264,5
3.348582,753546,52,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,2.9947934633,3.0622456647,6.4880234608,4.3197374658,2.9315551984,8
2.970185,753579,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.9306829853,2.9262743824,5.5640534114,5.4976556021,2.7683392446,10
2.694935,753596,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.231704838,0,0.807021,0,2,0,0,1,0,0,0,0,3.702485248,2.9957976654,5.9352159326,4.1359245241,2.3333606756,5
2.722538,905955,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0194321487,3.0794714486,5.3016956496,4.7436687975,2.5164007156,9
2.162891,905974,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6816879044,0,0,0,0,0,1,1,0,0,0,1,2.8982673111,3.1179858022,6.6223905422,6.3735193297,1.985560804,3
2.521096,905977,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8319819899,0,0,0,1,1,0,0,0,0,0,0,2.9410140667,3.3440903242,6.6760292477,4.1345933566,2.5067032147,1
2.163341,906813,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7840419678,0,0,0,0,1,0,0,0,0,0,0,2.9898784833,3.4626093119,6.8184411853,4.6730891924,2.4752546302,1
2.90062,906841,52,0,0,0,0,0,0,0,0,0,0,0,1,2.7210164332,0,0,4.7903108889,0,0,1,0,0,0,0,0,0,0,2.8520176879,3.0622812835,6.0677179038,5.1389451953,2.828466831,9
1.529973,907067,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0815847826,0,0,0,0,0,0,0,0,0,2,0,4.6142121153,3.192433314,6.9041002491,5.3577050227,2.5041376609,8
1.722864,907172,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9858149746,0,0,0,0,0,0,0,0,0,0,0,3.401768297,3.2336626161,6.1317031908,6.1611277545,2.2656419593,3
2.152803,909713,52,0,3.2692214484,0,0,0,0,0,0,0,0,0,0,0,0,4.2589112437,0,0,0,0,0,0,0,0,0,0,0,2.9943320224,3.1788993323,6.8625699925,5.2082461286,2.3067478184,6
2.143777,909723,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4322255806,0,0,0,0,1,0,0,0,0,0,0,2.8977386149,2.9019421786,6.3760563725,6.3314217803,2.8298853183,2
1.945268,910697,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8446799855,3.011024581,6.611937614,5.4941446307,2.3670176234,9
2.623785,910921,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6982204348,0,0,0,0,0,0,0,0,0,0,0,4.7066039441,3.1587881037,6.8081987162,5.5538107885,2.2253553647,9
2.79722,910932,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.8871692185,2.8805661876,6.323518746,5.9785992579,2.8100131,9
1.865184,925339,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6489332262,0,0,0,1,0,0,0,0,0,0,0,3.062479867,3.0825653738,6.5520872733,4.5364269217,2.6686755312,2
2.39522,971777,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6708432221,0,0,0,0,0,0,0,1,6.6708432221,0,0,2.8759289153,3.1153607494,7.0680068856,4.4456227649,1.7864007874,2
-1.203505,687448,53,0,0,0,0,0,0,0,0,0,0,0,2,5.2430086243,0,5.8129981607,0,0,0,0,0,0,0,0,0,0,0,3.0246092431,2.9447520849,5.1066096864,5.428577798,3.2422427264,3
-1.288824,753546,53,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,2.9947934633,3.0622456647,6.4880234608,4.3197374658,2.9315551984,2
-2.398874,753579,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.9306829853,2.9262743824,5.5640534114,5.4976556021,2.7683392446,1
-0.028785,753596,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.231704838,0,0.807021,0,2,0,0,1,0,0,0,0,3.702485248,2.9957976654,5.9352159326,4.1359245241,2.3333606756,6
-1.035544,905955,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0194321487,3.0794714486,5.3016956496,4.7436687975,2.5164007156,5
-1.988696,905974,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6816879044,0,0,0,0,0,1,1,0,0,0,1,2.8982673111,3.1179858022,6.6223905422,6.3735193297,1.985560804,5
-1.302551,905977,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8319819899,0,0,0,1,1,0,0,0,0,0,0,2.9410140667,3.3440903242,6.6760292477,4.1345933566,2.5067032147,3
-0.585056,906813,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7840419678,0,0,0,0,1,0,0,0,0,0,0,2.9898784833,3.4626093119,6.8184411853,4.6730891924,2.4752546302,10
-2.243067,906841,53,0,0,0,0,0,0,0,0,0,0,0,1,2.7210164332,0,0,4.7903108889,0,0,1,0,0,0,0,0,0,0,2.8520176879,3.0622812835,6.0677179038,5.1389451953,2.828466831,8
-3.922087,907067,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0815847826,0,0,0,0,0,0,0,0,0,2,0,4.6142121153,3.192433314,6.9041002491,5.3577050227,2.5041376609,7
-2.799169,907172,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9858149746,0,0,0,0,0,0,0,0,0,0,0,3.401768297,3.2336626161,6.1317031908,6.1611277545,2.2656419593,7
-1.569751,909713,53,0,3.2692214484,0,0,0,0,0,0,0,0,0,0,0,0,4.2589112437,0,0,0,0,0,0,0,0,0,0,0,2.9943320224,3.1788993323,6.8625699925,5.2082461286,2.3067478184,4
-0.165641,909723,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4322255806,0,0,0,0,1,0,0,0,0,0,0,2.8977386149,2.9019421786,6.3760563725,6.3314217803,2.8298853183,9
-3.044799,910697,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8446799855,3.011024581,6.611937614,5.4941446307,2.3670176234,3
-3.771965,910921,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6982204348,0,0,0,0,0,0,0,0,0,0,0,4.7066039441,3.1587881037,6.8081987162,5.5538107885,2.2253553647,8
-1.682085,910932,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.8871692185,2.8805661876,6.323518746,5.9785992579,2.8100131,4
-2.532347,925339,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6489332262,0,0,0,1,0,0,0,0,0,0,0,3.062479867,3.0825653738,6.5520872733,4.5364269217,2.6686755312,8
-2.917004,971777,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6708432221,0,0,0,0,0,0,0,1,6.6708432221,0,0,2.8759289153,3.1153607494,7.0680068856,4.4456227649,1.7864007874,6
4.284238,687448,54,0,0,0,0,0,0,0,0,0,0,0,2,5.2430086243,0,5.8129981607,0,0,0,0,0,0,0,0,0,0,0,3.0246092431,2.9447520849,5.1066096864,5.428577798,3.2422427264,3
3.101072,753546,54,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,2.9947934633,3.0622456647,6.4880234608,4.3197374658,2.9315551984,2
2.781438,753579,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.9306829853,2.9262743824,5.5640534114,5.4976556021,2.7683392446,3
2.172346,753596,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.231704838,0,0.807021,0,2,0,0,1,0,0,0,0,3.702485248,2.9957976654,5.9352159326,4.1359245241,2.3333606756,7
3.956088,905955,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0194321487,3.0794714486,5.3016956496,4.7436687975,2.5164007156,5
3.774464,905974,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6816879044,0,0,0,0,0,1,1,0,0,0,1,2.8982673111,3.1179858022,6.6223905422,6.3735193297,1.985560804,7
1.999451,905977,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8319819899,0,0,0,1,1,0,0,0,0,0,0,2.9410140667,3.3440903242,6.6760292477,4.1345933566,2.5067032147,6
3.384409,906813,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7840419678,0,0,0,0,1,0,0,0,0,0,0,2.9898784833,3.4626093119,6.8184411853,4.6730891924,2.4752546302,8
2.448992,906841,54,0,0,0,0,0,0,0,0,0,0,0,1,2.7210164332,0,0,4.7903108889,0,0,1,0,0,0,0,0,0,0,2.8520176879,3.0622812835,6.0677179038,5.1389451953,2.828466831,3
0.538741,907067,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0815847826,0,0,0,0,0,0,0,0,0,2,0,4.6142121153,3.192433314,6.9041002491,5.3577050227,2.5041376609,10
1.512725,907172,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9858149746,0,0,0,0,0,0,0,0,0,0,0,3.401768297,3.2336626161,6.1317031908,6.1611277545,2.2656419593,4
1.225238,909713,54,0,3.2692214484,0,0,0,0,0,0,0,0,0,0,0,0,4.2589112437,0,0,0,0,0,0,0,0,0,0,0,2.9943320224,3.1788993323,6.8625699925,5.2082461286,2.3067478184,3
2.280433,909723,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4322255806,0,0,0,0,1,0,0,0,0,0,0,2.8977386149,2.9019421786,6.3760563725,6.3314217803,2.8298853183,6
2.496701,910697,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8446799855,3.011024581,6.611937614,5.4941446307,2.3670176234,3
1.503483,910921,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6982204348,0,0,0,0,0,0,0,0,0,0,0,4.7066039441,3.1587881037,6.8081987162,5.5538107885,2.2253553647,3
2.02885,910932,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.8871692185,2.8805661876,6.323518746,5.9785992579,2.8100131,4
3.48898,925339,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6489332262,0,0,0,1,0,0,0,0,0,0,0,3.062479867,3.0825653738,6.5520872733,4.5364269217,2.6686755312,4
3.339815,971777,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6708432221,0,0,0,0,0,0,0,1,6.6708432221,0,0,2.8759289153,3.1153607494,7.0680068856,4.4456227649,1.7864007874,1
2.117211,687448,55,0,0,0,0,0,0,0,0,0,0,0,2,5.2430086243,0,5.8129981607,0,0,0,0,0,0,0,0,0,0,0,3.0246092431,2.9447520849,5.1066096864,5.428577798,3.2422427264,5
3.867287,753546,55,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,2.9947934633,3.0622456647,6.4880234608,4.3197374658,2.9315551984,6
3.195395,753579,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.9306829853,2.9262743824,5.5640534114,5.4976556021,2.7683392446,1
2.629722,753596,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.231704838,0,0.807021,0,2,0,0,1,0,0,0,0,3.702485248,2.9957976654,5.9352159326,4.1359245241,2.3333606756,10
3.5537,905955,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0194321487,3.0794714486,5.3016956496,4.7436687975,2.5164007156,10
1.813737,905974,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6816879044,0,0,0,0,0,1,1,0,0,0,1,2.8982673111,3.1179858022,6.6223905422,6.3735193297,1.985560804,6
3.353611,905977,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8319819899,0,0,0,1,1,0,0,0,0,0,0,2.9410140667,3.3440903242,6.6760292477,4.1345933566,2.5067032147,3
2.931675,906813,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7840419678,0,0,0,0,1,0,0,0,0,0,0,2.9898784833,3.4626093119,6.8184411853,4.6730891924,2.4752546302,10
4.3054,906841,55,0,0,0,0,0,0,0,0,0,0,0,1,2.7210164332,0,0,4.7903108889,0,0,1,0,0,0,0,0,0,0,2.8520176879,3.0622812835,6.0677179038,5.1389451953,2.828466831,1
1.363515,907067,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0815847826,0,0,0,0,0,0,0,0,0,2,0,4.6142121153,3.192433314,6.9041002491,5.3577050227,2.5041376609,8
-0.38874,907172,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9858149746,0,0,0,0,0,0,0,0,0,0,0,3.401768297,3.2336626161,6.1317031908,6.1611277545,2.2656419593,2
