IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_822,Fingerprint_819,Fingerprint_813,Fingerprint_797,Fingerprint_776,Fingerprint_712,Fingerprint_704,Fingerprint_697,Fingerprint_686,Fingerprint_677,Fingerprint_646,Fingerprint_635,Fingerprint_629,Fingerprint_617,Fingerprint_611,GO_0030878_EXP,CLS_average_ploidy,EXP_PIM2,PKA_105_CSV_X_Fingerprint_826,PKA_162_CSV_X_Fingerprint_644,PKA_197_ENG_X_Fingerprint_818,PKA_217_EXP_X_Fingerprint_818,EXP_NEK6_X_EXP_TOP2A,EXP_STK16_X_EXP_PEPD,Predicted IC50,Validation
-4.44524,930082,87,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,0,0,-3.859,5.3088517682,52.82105596,36.521333326,-3.820739224,10
2.687391,907000,292,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,3.7308266012,10
4.811004,908130,255,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,4.912633374,5
2.533148,930082,277,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,6.9632637271,2.0219194553,3.597451008,0,0,-3.859,5.3088517682,52.82105596,36.521333326,2.9529461251,2
6.287667,1240127,231,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,5.9709006031,4
1.554855,1240174,1059,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,-0.418962406,6
4.220369,1240174,206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,2.100467322,6
4.466242,1240174,288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,4.1434275619,10
5.60383,907051,305,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,4.3937695267,4
2.805871,910691,1046,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,1.8898425901,10
4.358116,908130,192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,2.3694154522,4
4.556728,910781,192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.5312781323,2.1709069768,3.3662167461,0,0,0,0,55.651077717,43.758496497,1.3716099411,6
0.773926,907000,1046,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,2.0060246273,3.2637734427,0,0,0,2.9116191021,53.978551127,41.164206969,0.7737745246,4
2.910132,1240127,235,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,3.6815714119,4.8531678705,0,1.551295,0,0,65.402407281,61.176622162,3.1293876919,1
3.973197,924187,304,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,3.9215549856,9
4.579712,1240174,298,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,4.4345349321,7
3.37176,910691,176,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,3.1627341401,1
-0.4477,910781,299,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,5.5312781323,2.1709069768,3.3662167461,0,0.753089,0,0,55.651077717,43.758496497,-0.953847911,3
0.542377,930082,312,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,-0.346211172,2
1.702524,907051,1053,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,2.6751218319,9
0.83085,930082,37,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,0.6209023638,6
4.19322,909735,1043,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,3.9909494866,4
-2.851566,910691,83,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,-4.154360693,10
-0.138057,907000,312,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,0.184696615,8
2.901395,907051,1164,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,3.4323658044,4.6672182298,0.740448,0,0,0,66.532800514,50.940437967,4.0790666923,4
4.4719742723,908130,1032,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.9667921549,4.3899321223,0.82717,0,0,0,58.893869828,42.577808838,4.0844227478,8
-3.425382,910691,302,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,-1.056858311,2
0.56637,1240127,1024,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,3.6815714119,4.8531678705,0,0,2.894,0,65.402407281,61.176622162,1.0829180392,7
-0.12977,910781,1022,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,5.5312781323,2.1709069768,3.3662167461,0,0,0,0,55.651077717,43.758496497,-0.540488972,6
1.986344,909735,1021,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,2.4197460288,8
2.816947,910781,254,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.5312781323,2.1709069768,3.3662167461,0,0,0,0,55.651077717,43.758496497,2.1290114296,2
4.395509,909735,304,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,3.3571338744,4
-0.737743,910691,331,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,2.2577327546,3.7433573765,0,0.808713,0,0,41.709816752,45.896881096,-0.553540884,7
5.014256,910691,1043,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,5.8394184994,5
0.449933,924187,282,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,1.0692451418,9
-0.609028,1240174,157,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,2.100467322,8
-2.507826,909735,1057,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,-2.055161365,8
-1.464684,909735,159,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,-0.969726922,10
1.19636,930082,1242,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,6.9632637271,2.0219194553,3.597451008,0,0,-3.859,5.3088517682,52.82105596,36.521333326,0.1161988034,3
3.395349,930082,1219,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,0.0664854083,4
3.435818,907051,219,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,2.8760912308,9
0.495052,924187,302,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,-0.082643476,3
2.209138,930082,260,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,0,0,-3.859,5.3088517682,52.82105596,36.521333326,2.2640953482,6
3.118655,924187,59,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,3.5836202933,7
1.571659,907000,1142,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,1.7149422541,7
4.287953,909735,192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,0.9877164689,2
5.018582,907000,305,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,3.5053802308,6
3.843432,930082,203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,1.9696202867,6
1.211991,930082,158,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,0.4859545061,10
2.255935,1240174,199,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,2.3667674158,1
0.080097,910781,273,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.5312781323,2.1709069768,3.3662167461,0,0,0,0,55.651077717,43.758496497,0.4386019817,9
3.885159,924187,279,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,5.8095733672,8
0.655075,908130,184,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,2.3120000347,4
3.793136,1240127,185,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,3.554151782,4
1.015938,907000,1021,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,1.7155423818,1
0.826513,907051,1161,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,1.2256148084,3
-0.979359,909735,1024,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,-2.250364717,6
0.494351,910691,1161,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,2.2280742297,8
1.5041,910781,219,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,5.5312781323,2.1709069768,3.3662167461,0,0.753089,0,0,55.651077717,43.758496497,1.7980036175,2
0.863852,908130,158,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,1.1924441019,1
2.991862,907000,1164,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,2.8491090577,6
-0.030684,907051,273,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,1.339468803,3
1.797895,907051,178,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,2.7724643897,7
2.532937,910781,257,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,5.5312781323,2.1709069768,3.3662167461,0.82717,0,0,0,55.651077717,43.758496497,2.309475782,8
3.852622,930082,1143,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,2.6990566436,10
4.194698,908130,292,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,3.805200928,9
5.589552,1240127,1373,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,4.9846949978,7
4.89422,907051,287,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,3.889521329,4
2.990814,907000,1052,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,2.940672455,8
-0.92534,1240174,1060,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,0.2828698896,9
2.995369,907000,1013,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,2.6410044473,1
3.782432,1240127,1014,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3.6815714119,4.8531678705,0.753946,0,0,0,65.402407281,61.176622162,3.2460400614,5
2.211085,910781,185,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,5.5312781323,2.1709069768,3.3662167461,0,0,0,0,55.651077717,43.758496497,3.0397969136,8
4.318194,907051,221,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,4.8114077967,1
1.311162,907000,178,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,2.1767688136,1
4.604807,907000,1025,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,4.6576155577,4
1.368892,907051,167,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,1.8296608084,7
0.712695,1240127,1059,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,0.8330593454,7
4.569949,1240174,294,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.931980783,4.1827978152,0.770192,0,0,0,65.220437023,49.770148906,4.7538647751,1
4.101486,908130,282,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1.9667921549,4.3899321223,0.82717,0,0,0,58.893869828,42.577808838,3.7904945615,1
4.311673,910781,288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.5312781323,2.1709069768,3.3662167461,0,0,0,0,55.651077717,43.758496497,3.5276956338,3
5.155092,930082,230,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,4.819658623,5
4.904537,907051,152,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,3.1218542386,9
4.389328,910781,304,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5.5312781323,2.1709069768,3.3662167461,0,0,0,0,55.651077717,43.758496497,4.7941391957,1
4.0408189677,910691,1014,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,3.0172582183,3
2.672145,907000,1054,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,3.002521729,5
2.588104,910691,64,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,3.3879829241,6
4.640372,907051,203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,2.7724643897,9
-0.973329,908130,1022,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,-1.26364843,1
3.290667,910691,306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,2.6091947425,9
2.496264,908130,1019,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,2.494914197,9
-3.528629,908130,1057,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,-4.200671128,6
1.215302,910691,226,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,2.2577327546,3.7433573765,0,0.808713,0,0,41.709816752,45.896881096,0.1490865915,3
0.547708,907000,256,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,1.3929489751,1
6.135192,924187,231,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,5.740538951,9
0.756653,930082,1022,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,-0.787905012,10
2.508123,910691,1037,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,2.8268564679,10
3.48846,908130,1194,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,3.9100102759,1
-0.534157,909735,153,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,-1.425909438,9
4.013657,908130,262,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,4.0042461617,7
5.751624,1240127,1025,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,5.3288582404,7
4.047145,924187,301,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,4.0943293072,10
4.510229,909735,1025,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,4.0541205907,4
3.110071,910691,37,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.2577327546,3.7433573765,0,0.808713,0,0,41.709816752,45.896881096,2.8604388875,6
0.525454,907051,153,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,0.2118203385,3
2.213584,909735,1038,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,1.9510824292,7
-2.994851,910691,87,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,-0.100005148,9
4.360269,1240174,229,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,4.7279176275,5
4.682674,908130,193,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,5.5343688347,1
2.289682,907000,177,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,2.0060246273,3.2637734427,0,0,0,2.9116191021,53.978551127,41.164206969,1.9054037097,7
0.267766,924187,1024,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,-0.074573817,8
0.098677,909735,219,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,0.455500246,10
-0.636479,908130,1060,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,-0.702905575,9
3.032066,1240174,293,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,4.3061304618,5
1.543135,910691,301,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2.2577327546,3.7433573765,0,0.808713,0,0,41.709816752,45.896881096,1.9512602968,1
4.138304,924187,184,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,2.965934712,4
2.40969,909735,1143,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,2.7871033697,8
-3.847162,910781,155,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,5.5312781323,2.1709069768,3.3662167461,0,0.753089,-5.21,5.3921665126,55.651077717,43.758496497,-3.297775223,7
3.530317,924187,1046,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,3.0058656338,2
2.772595,1240127,155,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,3.6815714119,4.8531678705,0,1.551295,2.894,0,65.402407281,61.176622162,2.0338390196,4
5.641089,910781,263,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,5.5312781323,2.1709069768,3.3662167461,0,0.753089,0,0,55.651077717,43.758496497,5.6816658328,8
4.187025,924187,34,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,3.1112993113,7
4.043123,910691,1030,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,4.8767882545,6
1.674687,907000,331,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,2.958828211,3
3.810263,1240174,226,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,3.651169596,9
1.568376,907000,207,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,1.8416246068,8
4.130857,924187,255,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,4.0398195379,5
4.142186,1240127,1038,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,3.2314287261,9
6.177142,924187,253,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,5.9268184462,5
3.359222,907051,199,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,3.3029178533,9
3.297155,924187,6,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,3.5068683909,8
2.818355,907051,177,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,2.5991490178,8
3.838728,909735,1039,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,3.2548194409,9
3.981762,907000,298,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,3.7872661731,7
2.175758,930082,106,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,1.8760050019,1
-1.086057,909735,157,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,0.9877164689,7
2.124999,910781,1010,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.5312781323,2.1709069768,3.3662167461,0,0,0,0,55.651077717,43.758496497,1.7002197635,5
-4.383965,910781,283,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,5.5312781323,2.1709069768,3.3662167461,0,0.753089,0,0,55.651077717,43.758496497,-4.38171672,1
5.123048,907000,304,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,4.9845165126,7
-0.240878,1240174,159,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,-0.413442024,1
2.482241,910691,262,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,3.261188532,7
3.961605,908130,305,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,3.9791809592,1
1.281903,910781,256,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,5.5312781323,2.1709069768,3.3662167461,0,0,0,0,55.651077717,43.758496497,1.3468072491,2
0.096044,910691,312,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,1.0187056994,8
3.084318,1240174,203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,2.5535147181,2
3.416401,907051,185,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,3.0366436912,3
2.465927,910691,229,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,2.4383637528,2
3.292578,930082,1013,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,1.9425625945,1
5.726534,924187,192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,2.6203584085,6
