IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_830,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_687,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_672,Fingerprint_669,Fingerprint_658,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_147_ENG,MUT_MAP3K19_CSV,MUT_MAST4_EXP,REC_R_HSA_141409,PWY_R_HSA_397014_EXP,GO_0061098,EXP_COQ8A,EXP_GRK2,EXP_BMP2K,EXP_TYRO3,EXP_STK25,EXP_STK39,EXP_EIF2AK2,EXP_MAP2K5,Predicted IC50,Validation
0.070911,906798,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,23.645485734,0,4.4156995237,3.7627265082,5.6835132259,4.4701725135,5.9424766061,5.1766119232,7.9009832967,4.3548478975,0.1331703203,8
0.146073,907065,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,-3.335,0.733222,5.5364391806,1,0,0,3.8911186725,3.3200461355,5.5784705731,3.4634271342,5.6435924699,3.1938071887,8.3477110844,3.7299895375,0.1372757974,2
1.331633,907312,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,9.9065974502,0,4.0102803748,3.8886373711,5.6966804957,3.7145435456,5.6928462745,3.9267963208,7.2593508322,4.2715280033,1.0152957292,7
-1.427827,909704,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,3.2417537109,0,4.6186327115,3.5331725284,3.556404129,3.9044155458,5.86109156,4.600857288,7.3507488739,4.2632938294,0.446097743,1
1.130305,909780,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,3.9864387426,3.5409404306,5.3382416798,4.0083087327,5.7770280457,4.4900887461,7.9547375393,3.9195163718,0.7354861118,1
0.08941,910926,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,16.473618263,1,4.8589154852,4.2638935598,4.3856903984,4.3576758094,6.2130827109,5.3181855834,7.6144374446,4.3089667654,0.5262731034,3
0.833699,1299051,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,6.6651897088,0,3.9348772482,3.900501211,4.9026373039,3.9975818697,5.8749849735,4.5877846112,8.0369905138,4.0536459547,0.6181325696,5
1.159551,687452,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.861,0,0,0,10.355892998,0,3.9756980829,3.7195514453,4.7746715945,4.9310779605,6.7089456606,4.3801194075,7.0732834245,4.2475916729,0.4038237617,4
0.44829,687455,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0206514627,3.2938686123,4.5132754594,3.8399893723,5.7052507051,5.3690671337,6.7362646701,4.6050594629,1.1886890494,2
1.124336,687459,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.2835465899,0,3.7750217434,3.3465710373,6.4845635998,4.1637910594,5.183466137,4.1099655884,8.4800506831,4.0443463397,1.4762859724,2
0.439901,724812,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.7234969251,3.285518393,5.1040823828,3.876011784,6.160701284,4.9750514666,7.6373919779,4.3738987146,0.8680544966,1
-0.737123,724838,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10.67941358,3,4.2842057895,3.7038545474,4.5338299346,3.8545863516,5.5600843549,4.1375542049,7.1255378203,5.0341004575,0.5746295953,1
-0.305463,753552,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0715409921,3.7213888162,4.7694202433,4.5709219205,5.8415857454,4.6743795136,7.6643320607,4.2072620405,0.8262822532,7
-0.899413,753566,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.747083,0,0,3.2344608557,0,4.0198847878,3.3616687068,5.1436910502,3.8326027348,5.8821995012,3.9135600487,8.1460334223,4.0387986941,0.1255538514,5
-1.008118,906797,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.2599113223,0,3.1207588814,0,4.2355762025,3.3827968837,5.1955338619,3.7757457396,5.6698727356,4.1665083287,8.0826916384,4.6831363339,0.726942023,1
-1.470483,906798,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,23.645485734,0,4.4156995237,3.7627265082,5.6835132259,4.4701725135,5.9424766061,5.1766119232,7.9009832967,4.3548478975,-1.065528706,5
-0.515369,907065,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-3.335,0.733222,5.5364391806,1,0,0,3.8911186725,3.3200461355,5.5784705731,3.4634271342,5.6435924699,3.1938071887,8.3477110844,3.7299895375,0.1053311044,8
0.753288,907312,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9.9065974502,0,4.0102803748,3.8886373711,5.6966804957,3.7145435456,5.6928462745,3.9267963208,7.2593508322,4.2715280033,0.292295773,10
-0.876677,909704,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.2417537109,0,4.6186327115,3.5331725284,3.556404129,3.9044155458,5.86109156,4.600857288,7.3507488739,4.2632938294,-0.993404339,10
-0.15548,909780,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.9864387426,3.5409404306,5.3382416798,4.0083087327,5.7770280457,4.4900887461,7.9547375393,3.9195163718,-0.152526483,5
-2.776974,910926,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,16.473618263,1,4.8589154852,4.2638935598,4.3856903984,4.3576758094,6.2130827109,5.3181855834,7.6144374446,4.3089667654,-2.151153418,4
-0.550084,1299051,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.6651897088,0,3.9348772482,3.900501211,4.9026373039,3.9975818697,5.8749849735,4.5877846112,8.0369905138,4.0536459547,-0.635241474,7
0.695287,687452,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.861,0,0,0,10.355892998,0,3.9756980829,3.7195514453,4.7746715945,4.9310779605,6.7089456606,4.3801194075,7.0732834245,4.2475916729,1.4031606977,9
2.67097,687455,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0206514627,3.2938686123,4.5132754594,3.8399893723,5.7052507051,5.3690671337,6.7362646701,4.6050594629,2.1281605452,10
3.414331,687459,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3.2835465899,0,3.7750217434,3.3465710373,6.4845635998,4.1637910594,5.183466137,4.1099655884,8.4800506831,4.0443463397,3.0436200775,3
1.517435,724812,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3.7234969251,3.285518393,5.1040823828,3.876011784,6.160701284,4.9750514666,7.6373919779,4.3738987146,1.8814829208,3
2.476255,724838,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,10.67941358,3,4.2842057895,3.7038545474,4.5338299346,3.8545863516,5.5600843549,4.1375542049,7.1255378203,5.0341004575,1.5787871115,9
2.221571,753552,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0715409921,3.7213888162,4.7694202433,4.5709219205,5.8415857454,4.6743795136,7.6643320607,4.2072620405,1.7699821264,1
1.484704,753566,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.747083,0,0,3.2344608557,0,4.0198847878,3.3616687068,5.1436910502,3.8326027348,5.8821995012,3.9135600487,8.1460334223,4.0387986941,1.7345584789,5
1.465452,906797,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3.2599113223,0,3.1207588814,0,4.2355762025,3.3827968837,5.1955338619,3.7757457396,5.6698727356,4.1665083287,8.0826916384,4.6831363339,1.6737866429,1
1.027039,906798,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,23.645485734,0,4.4156995237,3.7627265082,5.6835132259,4.4701725135,5.9424766061,5.1766119232,7.9009832967,4.3548478975,1.568359801,10
3.558859,907065,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-3.335,0.733222,5.5364391806,1,0,0,3.8911186725,3.3200461355,5.5784705731,3.4634271342,5.6435924699,3.1938071887,8.3477110844,3.7299895375,2.1522502164,8
2.601948,907312,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,9.9065974502,0,4.0102803748,3.8886373711,5.6966804957,3.7145435456,5.6928462745,3.9267963208,7.2593508322,4.2715280033,1.9505516906,2
0.265303,909704,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3.2417537109,0,4.6186327115,3.5331725284,3.556404129,3.9044155458,5.86109156,4.600857288,7.3507488739,4.2632938294,0.5729054104,10
1.161875,909780,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,3.9864387426,3.5409404306,5.3382416798,4.0083087327,5.7770280457,4.4900887461,7.9547375393,3.9195163718,1.8689513379,6
1.04056,910926,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,16.473618263,1,4.8589154852,4.2638935598,4.3856903984,4.3576758094,6.2130827109,5.3181855834,7.6144374446,4.3089667654,0.4162260754,10
0.649341,1299051,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,6.6651897088,0,3.9348772482,3.900501211,4.9026373039,3.9975818697,5.8749849735,4.5877846112,8.0369905138,4.0536459547,2.0416093875,1
0.442865,687452,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1.861,0,0,0,10.355892998,0,3.9756980829,3.7195514453,4.7746715945,4.9310779605,6.7089456606,4.3801194075,7.0732834245,4.2475916729,0.4542293914,6
0.231394,687455,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,4.0206514627,3.2938686123,4.5132754594,3.8399893723,5.7052507051,5.3690671337,6.7362646701,4.6050594629,1.1827229695,5
-1.21364,687459,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,3.2835465899,0,3.7750217434,3.3465710373,6.4845635998,4.1637910594,5.183466137,4.1099655884,8.4800506831,4.0443463397,-0.16716823,10
2.09308,724812,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,3.7234969251,3.285518393,5.1040823828,3.876011784,6.160701284,4.9750514666,7.6373919779,4.3738987146,0.6894768996,4
1.537607,724838,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,10.67941358,3,4.2842057895,3.7038545474,4.5338299346,3.8545863516,5.5600843549,4.1375542049,7.1255378203,5.0341004575,1.1340338491,1
1.668337,753552,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,4.0715409921,3.7213888162,4.7694202433,4.5709219205,5.8415857454,4.6743795136,7.6643320607,4.2072620405,0.1957623068,4
-1.343059,753566,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0.747083,0,0,3.2344608557,0,4.0198847878,3.3616687068,5.1436910502,3.8326027348,5.8821995012,3.9135600487,8.1460334223,4.0387986941,-0.871062545,2
-0.093546,906797,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,3.2599113223,0,3.1207588814,0,4.2355762025,3.3827968837,5.1955338619,3.7757457396,5.6698727356,4.1665083287,8.0826916384,4.6831363339,-0.036514354,6
-0.078754,906798,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,23.645485734,0,4.4156995237,3.7627265082,5.6835132259,4.4701725135,5.9424766061,5.1766119232,7.9009832967,4.3548478975,0.1753701384,4
0.463292,907065,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,-3.335,0.733222,5.5364391806,1,0,0,3.8911186725,3.3200461355,5.5784705731,3.4634271342,5.6435924699,3.1938071887,8.3477110844,3.7299895375,0.6768885952,5
2.742316,907312,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,9.9065974502,0,4.0102803748,3.8886373711,5.6966804957,3.7145435456,5.6928462745,3.9267963208,7.2593508322,4.2715280033,0.9716982087,5
-0.540502,909704,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,3.2417537109,0,4.6186327115,3.5331725284,3.556404129,3.9044155458,5.86109156,4.600857288,7.3507488739,4.2632938294,0.3306340483,10
1.214622,909780,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,3.9864387426,3.5409404306,5.3382416798,4.0083087327,5.7770280457,4.4900887461,7.9547375393,3.9195163718,0.7632943101,4
0.256481,910926,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,16.473618263,1,4.8589154852,4.2638935598,4.3856903984,4.3576758094,6.2130827109,5.3181855834,7.6144374446,4.3089667654,0.5736294959,7
1.09528,1299051,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,6.6651897088,0,3.9348772482,3.900501211,4.9026373039,3.9975818697,5.8749849735,4.5877846112,8.0369905138,4.0536459547,0.6489323026,7
0.048499,687452,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1.861,0,0,0,10.355892998,0,3.9756980829,3.7195514453,4.7746715945,4.9310779605,6.7089456606,4.3801194075,7.0732834245,4.2475916729,1.3584061673,1
2.712152,687455,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,4.0206514627,3.2938686123,4.5132754594,3.8399893723,5.7052507051,5.3690671337,6.7362646701,4.6050594629,3.1815361693,6
1.550136,687459,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,3.2835465899,0,3.7750217434,3.3465710373,6.4845635998,4.1637910594,5.183466137,4.1099655884,8.4800506831,4.0443463397,1.8093432661,10
2.749518,724812,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,3.7234969251,3.285518393,5.1040823828,3.876011784,6.160701284,4.9750514666,7.6373919779,4.3738987146,3.1964312166,9
1.790144,724838,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,10.67941358,3,4.2842057895,3.7038545474,4.5338299346,3.8545863516,5.5600843549,4.1375542049,7.1255378203,5.0341004575,1.5838307996,8
5.173024,753552,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,4.0715409921,3.7213888162,4.7694202433,4.5709219205,5.8415857454,4.6743795136,7.6643320607,4.2072620405,3.1170081926,8
0.116906,753566,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0.747083,0,0,3.2344608557,0,4.0198847878,3.3616687068,5.1436910502,3.8326027348,5.8821995012,3.9135600487,8.1460334223,4.0387986941,0.949710627,6
1.354404,906797,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,3.2599113223,0,3.1207588814,0,4.2355762025,3.3827968837,5.1955338619,3.7757457396,5.6698727356,4.1665083287,8.0826916384,4.6831363339,1.4864807985,5
-1.380197,906798,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,23.645485734,0,4.4156995237,3.7627265082,5.6835132259,4.4701725135,5.9424766061,5.1766119232,7.9009832967,4.3548478975,0.3744457422,6
1.989127,907065,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,-3.335,0.733222,5.5364391806,1,0,0,3.8911186725,3.3200461355,5.5784705731,3.4634271342,5.6435924699,3.1938071887,8.3477110844,3.7299895375,2.6818712441,5
5.128629,907312,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,9.9065974502,0,4.0102803748,3.8886373711,5.6966804957,3.7145435456,5.6928462745,3.9267963208,7.2593508322,4.2715280033,2.5505674242,9
0.300705,909704,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,3.2417537109,0,4.6186327115,3.5331725284,3.556404129,3.9044155458,5.86109156,4.600857288,7.3507488739,4.2632938294,1.8416070306,3
1.878233,909780,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,3.9864387426,3.5409404306,5.3382416798,4.0083087327,5.7770280457,4.4900887461,7.9547375393,3.9195163718,0.824906234,1
0.715628,910926,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,16.473618263,1,4.8589154852,4.2638935598,4.3856903984,4.3576758094,6.2130827109,5.3181855834,7.6144374446,4.3089667654,0.2385457869,8
